SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
APEX,EQ,361.0,361.05,347.25,348.9,362.5,64058,226.0,2026-09-24
APLAPOLLO,EQ,2177.0,2204.9,2158.2,2184.8,2195.0,469774,10259.49,2026-09-24
APLLTD,EQ,840.0,858.4,834.95,850.0,844.4,354230,3013.97,2026-09-24
APOLLO,EQ,401.0,407.8,396.8,399.05,404.6,5160852,20731.89,2026-09-24
APOLLOHOSP,EQ,9069.0,9069.0,8888.5,8888.5,9069.0,383106,34384.89,2026-09-24
APOLLOPIPE,EQ,519.85,524.35,503.25,510.5,522.45,71129,363.47,2026-09-24
APOLLOTYRE,EQ,405.5,405.5,396.2,397.95,405.7,432811,1731.94,2026-09-24
APOLSINHOT,EQ,1214.0,1233.9,1214.0,1217.1,1214.0,406,4.96,2026-09-24
APOORVA,EQ,35.58,35.58,32.61,33.7,34.32,2496,0.83,2026-09-24
APTECHT,EQ,92.49,93.8,91.15,92.1,92.06,109778,101.56,2026-09-24
APTUS,EQ,248.0,248.0,238.81,240.92,251.33,2030314,4902.31,2026-09-24
AQYLON,EQ,18.3,19.5,18.05,18.99,18.81,489420,92.27,2026-09-24
ARCHIDPLY,EQ,109.96,109.96,106.21,106.47,109.77,5897,6.35,2026-09-24
ARCHIES,EQ,12.99,13.15,12.6,12.66,12.93,3236,0.42,2026-09-24
ARCIL,EQ,145.0,157.0,145.0,148.62,149.76,9331667,14203.91,2026-09-24
ARCL,EQ,268.5,268.5,245.45,256.85,255.79,5963,15.08,2026-09-24
ARDEE,EQ,51.3,51.35,49.11,49.62,52.25,3091839,1552.86,2026-09-24
ARE&M,EQ,809.0,809.05,793.0,795.4,812.85,302626,2421.23,2026-09-24
ARENTERP,EQ,34.5,34.8,33.1,34.77,34.98,282,0.1,2026-09-24
ARFIN,EQ,88.71,92.0,88.51,89.42,91.42,1135122,1022.14,2026-09-24
ARIHANT,EQ,889.4,895.0,871.4,890.4,900.8,5086,45.05,2026-09-24
ARIHANTCAP,EQ,95.0,95.39,91.22,91.95,94.06,779218,724.91,2026-09-24
ARIHANTSUP,EQ,239.85,247.85,239.85,243.1,239.95,6222,15.11,2026-09-24
ARIS,EQ,143.9,143.9,139.0,141.92,143.72,767528,1084.44,2026-09-24
ARKADE,EQ,127.47,128.89,123.2,124.73,127.73,186335,234.21,2026-09-24
ARMANFIN,EQ,1958.0,1959.9,1869.0,1897.5,1968.9,39659,754.07,2026-09-24
AROGRANITE,EQ,24.13,24.13,23.7,23.97,24.23,1397,0.33,2026-09-24
ARROWGREEN,EQ,900.0,915.05,886.0,895.95,900.0,30653,276.02,2026-09-24
ARSSBL,EQ,508.8,509.0,495.0,497.45,510.8,139770,698.51,2026-09-24
ARTEMISMED,EQ,339.0,342.65,331.1,332.7,341.9,212640,714.59,2026-09-24
ARTNIRMAN,EQ,40.21,40.21,38.6,39.97,40.01,316,0.12,2026-09-24
ARVEE,EQ,237.8,237.8,219.27,224.25,242.18,27441,61.94,2026-09-24
ARVIND,EQ,541.1,571.9,541.1,565.7,548.25,1035806,5831.09,2026-09-24
ARVINDFASN,EQ,422.0,422.05,413.2,414.25,425.45,112586,469.63,2026-09-24
ARVSMART,EQ,630.0,637.9,618.55,622.75,634.05,168728,1058.29,2026-09-24
ARYAMAN,EQ,611.05,615.0,610.0,615.0,611.05,885,5.44,2026-09-24
ASAHIINDIA,EQ,965.0,994.9,960.0,965.4,971.3,181631,1780.8,2026-09-24
ASAL,EQ,451.0,454.8,439.0,441.7,452.0,8394,37.32,2026-09-24
ASALCBR,EQ,657.9,664.4,647.1,651.0,657.9,20912,136.51,2026-09-24
ASHAPURMIN,EQ,530.85,531.65,509.0,510.75,532.85,441922,2279.63,2026-09-24
ASHIANA,EQ,387.0,395.9,386.0,388.5,391.05,30140,117.83,2026-09-24
ASHIMASYN,EQ,15.99,16.25,15.7,15.8,15.81,52805,8.4,2026-09-24
ASHOKA,EQ,112.1,115.0,111.1,113.05,112.8,391179,438.68,2026-09-24
ASHOKAMET,EQ,15.75,16.1,14.71,15.68,15.54,143518,22.25,2026-09-24
ASHOKLEY,EQ,160.0,160.6,157.0,157.3,162.89,8138134,12934.25,2026-09-24
ASIANENE,EQ,490.0,496.0,470.05,474.65,489.7,252857,1213.82,2026-09-24
ASIANHOTNR,EQ,392.65,398.25,381.05,389.5,390.45,5722,22.08,2026-09-24
ASIANPAINT,EQ,2430.0,2437.8,2391.0,2392.7,2455.0,259577,6264.16,2026-09-24
ASIANTILES,EQ,50.9,50.9,49.32,50.35,51.16,2851492,1427.55,2026-09-24
ASIANTNE,EQ,9.75,9.75,9.02,9.19,9.24,3593,0.33,2026-09-24
ASKAUTOLTD,EQ,650.5,654.95,637.7,642.75,651.25,201541,1301.19,2026-09-24
ASMS,EQ,6.45,6.55,6.34,6.41,6.47,201114,12.98,2026-09-24
ASPINWALL,EQ,257.0,260.05,252.15,258.95,255.55,6938,17.77,2026-09-24
ASTAR,EQ,695.0,726.25,663.0,679.25,708.95,713,4.95,2026-09-24
ASTEC,EQ,747.7,756.8,721.0,728.8,757.45,67021,493.7,2026-09-24
ASTERDM,EQ,752.0,780.0,752.0,768.65,760.05,1555012,11987.69,2026-09-24
ASTRAL,EQ,1387.8,1402.3,1384.0,1392.0,1394.8,539189,7520.92,2026-09-24
ASTRAMICRO,EQ,1604.1,1609.0,1591.0,1596.2,1602.1,225496,3608.13,2026-09-24
ASTRAZEN,EQ,6706.0,6706.0,6543.0,6591.0,6706.0,4758,314.82,2026-09-24
ATALREAL,EQ,14.3,14.83,14.3,14.6,14.36,5678874,828.22,2026-09-24
ATAM,EQ,59.24,60.42,57.0,58.08,59.24,7448,4.32,2026-09-24
ATGL,EQ,623.9,623.9,611.1,612.4,625.25,634187,3915.14,2026-09-24
ATHERENERG,EQ,1489.0,1524.5,1481.0,1499.0,1499.4,3276318,49324.25,2026-09-24
ATL,EQ,25.99,26.17,24.91,25.18,25.93,294106,74.48,2026-09-24
ATLANTAA,EQ,35.65,35.83,35.06,35.65,35.83,6973,2.48,2026-09-24
ATLANTAELE,EQ,1676.0,1676.0,1577.0,1587.2,1656.3,107385,1722.68,2026-09-24
ATLASCYCLE,EQ,100.0,101.55,96.32,97.89,100.46,8923,8.81,2026-09-24
ATUL,EQ,6100.0,6208.5,6098.5,6135.5,6118.0,22896,1407.63,2026-09-24
ATULAUTO,EQ,457.75,457.75,445.0,447.55,457.75,48768,219.82,2026-09-24
AUBANK,EQ,1034.1,1034.1,999.2,1000.1,1053.0,3448868,34789.6,2026-09-24
AUGMONT,EQ,879.95,895.0,858.6,864.1,886.3,448654,3926.99,2026-09-24
AURIONPRO,EQ,680.0,704.0,675.25,682.55,689.4,115289,796.01,2026-09-24
AUROPHARMA,EQ,1719.7,1740.0,1710.0,1716.0,1721.5,819753,14156.97,2026-09-24
AURUM,EQ,223.0,223.0,219.9,220.22,223.19,67430,148.77,2026-09-24
AURUS,EQ,4.85,4.85,4.51,4.63,4.67,17035,0.79,2026-09-24
AUSOMENT,EQ,147.63,149.0,140.3,145.66,147.63,8104,11.74,2026-09-24
AUSTENG,EQ,164.4,171.97,164.19,169.04,164.19,33265,55.91,2026-09-24
AUTOAXLES,EQ,1687.8,1700.0,1668.6,1683.6,1682.0,4622,77.99,2026-09-24
AUTOBEES,EQ,280.0,281.29,277.0,277.2,280.54,179921,500.83,2026-09-24
AUTOIETF,EQ,28.06,28.2,27.61,27.7,28.2,1031747,286.76,2026-09-24
AUTOIND,EQ,87.5,89.54,84.0,84.32,87.79,768484,661.97,2026-09-24
AVADHSUGAR,EQ,731.05,737.0,719.95,724.1,730.8,33701,245.27,2026-09-24
AVALON,EQ,2427.9,2470.0,2280.0,2316.1,2445.6,373474,8818.42,2026-09-24
AVANCE,EQ,0.84,0.84,0.8,0.8,0.83,4330582,35.45,2026-09-24
AVANTEL,EQ,153.0,160.0,151.38,155.34,146.17,19469119,30482.26,2026-09-24
AVANTIFEED,EQ,762.0,764.15,747.2,749.75,767.2,161012,1214.02,2026-09-24
AVL,EQ,624.1,630.0,617.0,628.05,624.4,83082,519.4,2026-09-24
AVONMORE,EQ,13.64,13.64,13.01,13.1,13.48,174612,23.13,2026-09-24
AVROIND,EQ,7.24,7.24,6.99,7.08,7.13,132690,9.41,2026-09-24
AVTNPL,EQ,95.3,96.7,91.91,92.93,96.88,418880,393.29,2026-09-24
AWFIS,EQ,269.25,269.9,257.8,262.4,269.05,717703,1880.1,2026-09-24
AWHCL,EQ,383.05,387.8,377.95,381.05,387.95,96746,370.62,2026-09-24
AWL,EQ,188.49,189.33,183.7,184.69,186.18,3163547,5872.75,2026-09-24
AXISBANK,EQ,1225.2,1225.2,1175.0,1186.5,1243.2,10890660,129781.14,2026-09-24
AXISCADES,EQ,1930.0,1959.0,1905.2,1923.1,1940.2,118651,2291.08,2026-09-24
AXITA,EQ,8.11,8.12,7.95,8.0,8.0,1313832,105.27,2026-09-24
AXTEL,EQ,449.5,459.9,435.0,442.3,450.35,1962,8.77,2026-09-24
AYE,EQ,181.99,181.99,170.6,171.99,180.66,1306567,2275.1,2026-09-24
AYMSYNTEX,EQ,296.95,296.95,283.15,285.4,292.8,47064,134.67,2026-09-24
AZAD,EQ,2705.0,2739.3,2667.9,2678.3,2713.2,194120,5251.28,2026-09-24
AZADIND,EQ,84.0,88.9,81.06,83.77,80.93,39928,33.57,2026-09-24
BAGFILMS,EQ,4.35,4.38,4.25,4.29,4.34,43213,1.85,2026-09-24
BAIDFIN,EQ,10.55,10.63,10.29,10.45,10.55,40141,4.17,2026-09-24
BAJAJ-AUTO,EQ,11341.0,11383.0,11201.0,11208.0,11400.0,106766,12025.13,2026-09-24
BAJAJCON,EQ,504.0,514.1,499.5,501.7,505.85,542706,2736.44,2026-09-24
BAJAJELEC,EQ,326.15,328.0,320.15,321.45,329.4,85820,277.56,2026-09-24
BAJAJFINSV,EQ,1818.0,1818.0,1760.9,1762.3,1846.5,1520045,27042.54,2026-09-24
BAJAJHCARE,EQ,354.0,364.4,348.3,350.15,352.7,310385,1107.65,2026-09-24
BAJAJHFL,EQ,83.28,83.39,82.08,82.96,83.52,4579123,3784.22,2026-09-24
BAJAJHIND,EQ,20.48,20.48,19.7,19.9,20.52,9500176,1902.02,2026-09-24
BAJAJHLDNG,EQ,11390.0,11390.0,10898.0,10917.0,11449.0,43678,4863.11,2026-09-24
BAJAJINDEF,EQ,220.05,223.59,217.83,218.37,221.9,11131,24.44,2026-09-24
BAJAJST,EQ,347.0,349.1,345.0,347.0,349.8,3155,10.93,2026-09-24
BAJEL,EQ,174.02,174.02,168.0,172.11,174.06,114747,196.01,2026-09-24
BAJFINANCE,EQ,1005.0,1015.0,974.0,982.0,1043.2,13385656,132373.03,2026-09-24
BALAJEE,EQ,24.95,26.4,24.95,25.38,25.68,38348,9.77,2026-09-24
BALAJITELE,EQ,93.0,97.3,92.76,93.82,94.18,173922,165.46,2026-09-24
BALAMINES,EQ,2259.1,2308.4,2209.1,2226.0,2271.2,182755,4114.84,2026-09-24
BALAXI,EQ,22.5,23.25,22.5,22.73,22.94,20375,4.64,2026-09-24
BALKRISHNA,EQ,16.15,16.4,15.5,15.9,16.15,4835,0.77,2026-09-24
BALKRISIND,EQ,2185.0,2201.7,2161.1,2167.8,2199.6,49847,1087.66,2026-09-24
BALMLAWRIE,EQ,167.0,167.0,161.05,164.25,167.43,123861,203.65,2026-09-24
BALPHARMA,EQ,106.25,108.99,103.0,105.02,108.28,37460,39.9,2026-09-24
BALRAMCHIN,EQ,674.8,677.5,657.0,659.4,676.4,578395,3845.46,2026-09-24
BALUFORGE,EQ,502.55,506.95,495.15,498.1,506.25,319506,1599.48,2026-09-24
BANARBEADS,EQ,116.99,119.64,113.1,115.86,113.28,7965,9.29,2026-09-24
BANARISUG,EQ,3334.6,3334.6,3300.0,3306.5,3342.8,550,18.2,2026-09-24
BANCOINDIA,EQ,608.0,612.35,600.2,602.35,611.75,54525,330.48,2026-09-24
BANDHANBNK,EQ,186.0,189.28,182.62,182.9,191.38,19300035,35871.72,2026-09-24
BANG,EQ,32.38,32.4,31.45,31.61,31.78,10834,3.43,2026-09-24
BANK10ADD,EQ,16.54,16.89,16.36,16.53,16.59,116459,19.14,2026-09-24
BANK10BETF,EQ,20.32,20.32,20.05,20.17,20.46,6777,1.37,2026-09-24
BANKA,EQ,76.5,76.5,76.5,76.5,76.5,51,0.04,2026-09-24
BANKADD,EQ,57.78,57.78,56.78,56.9,58.01,33277,18.96,2026-09-24
BANKBARODA,EQ,234.5,236.22,233.77,234.3,236.87,3751372,8806.11,2026-09-24
BANKBEES,EQ,586.0,586.0,570.93,575.88,585.57,806404,4651.17,2026-09-24
