SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
ALKYLAMINE,EQ,1846.5,1878.0,1838.9,1863.0,1843.8,55371,1029.31,2026-09-18
ALLCARGO,EQ,11.0,11.32,10.84,11.11,11.03,7521321,831.12,2026-09-18
ALLDIGI,EQ,788.5,805.65,767.5,776.3,784.55,12122,94.31,2026-09-18
ALLTIME,EQ,207.94,218.0,207.0,208.4,208.01,65171,136.94,2026-09-18
ALMONDZ,EQ,19.24,19.24,17.92,18.52,18.41,264761,49.07,2026-09-18
ALOKINDS,EQ,7.05,7.15,6.98,7.05,7.05,21523794,1521.75,2026-09-18
ALPA,EQ,60.85,60.85,58.51,59.35,59.64,17399,10.31,2026-09-18
ALPHA,EQ,54.18,54.18,52.86,53.72,52.86,2753171,1475.55,2026-09-18
ALPHAETF,EQ,26.2,26.46,26.16,26.33,26.02,696150,183.29,2026-09-18
ALPINETEX,EQ,52.05,54.0,52.05,52.66,52.9,133099,70.53,2026-09-18
ALPL30IETF,EQ,27.01,27.19,26.98,27.04,27.01,241054,65.23,2026-09-18
ALUFLUOR,EQ,494.85,542.5,494.85,537.15,492.2,28768,152.15,2026-09-18
AMAGI,EQ,574.35,575.45,559.2,569.5,574.35,232661,1319.42,2026-09-18
AMAL,EQ,735.0,749.0,707.0,722.4,723.0,25482,183.88,2026-09-18
AMARJOTHI,EQ,148.95,149.95,146.0,147.07,148.88,1260,1.84,2026-09-18
AMBER,EQ,7080.5,7164.5,7075.0,7125.0,7046.0,75972,5416.18,2026-09-18
AMBICAAGAR,EQ,25.14,25.62,24.7,24.89,25.14,5850,1.46,2026-09-18
AMBIKCO,EQ,1585.0,1609.0,1570.0,1602.0,1568.8,8106,129.16,2026-09-18
AMBUJACEM,EQ,384.55,396.0,383.9,388.3,383.25,2583375,10080.08,2026-09-18
AMJLAND,EQ,36.44,37.69,36.3,37.18,36.48,691,0.26,2026-09-18
AMNPLST,EQ,164.95,190.0,164.95,171.51,163.0,9478,16.56,2026-09-18
AMRUTANJAN,EQ,490.25,497.0,489.35,493.8,491.0,19221,94.82,2026-09-18
ANANDRATHI,EQ,2201.1,2268.4,2201.1,2229.4,2207.4,880377,19693.31,2026-09-18
ANANTRAJ,EQ,595.0,607.5,595.0,606.15,596.9,1464027,8819.61,2026-09-18
ANDHRAPAP,EQ,71.6,74.99,71.38,74.62,71.88,950746,701.29,2026-09-18
ANDHRSUGAR,EQ,93.59,94.53,91.75,94.1,93.59,257513,239.51,2026-09-18
ANDREWYU,EQ,25.98,26.66,25.75,26.27,26.08,49555,13.04,2026-09-18
ANGELONE,EQ,295.0,301.75,295.0,299.1,295.0,3531096,10580.91,2026-09-18
ANIKINDS,EQ,42.25,44.98,42.25,44.59,44.1,6672,2.96,2026-09-18
ANNAPURNA,EQ,137.65,138.06,130.0,132.55,136.08,45381,60.28,2026-09-18
ANNU,EQ,49.05,52.4,49.05,50.46,49.28,1339255,682.91,2026-09-18
ANSALBU,EQ,82.99,82.99,78.0,78.97,83.0,110,0.09,2026-09-18
ANTELOPUS,EQ,1131.55,1142.15,1090.25,1104.85,1130.85,555265,6143.62,2026-09-18
ANTGRAPHIC,EQ,0.72,0.74,0.7,0.71,0.71,304156,2.17,2026-09-18
ANTHEM,EQ,934.0,952.9,916.55,928.5,927.4,5490000,50985.65,2026-09-18
ANUHPHR,EQ,94.14,95.07,92.0,93.48,93.68,95805,89.38,2026-09-18
ANUP,EQ,1646.6,1683.0,1613.7,1638.3,1646.6,35387,583.92,2026-09-18
ANURAS,EQ,1179.1,1219.0,1179.1,1207.7,1181.3,465185,5597.73,2026-09-18
AONEGOLD,EQ,14.28,14.33,14.15,14.3,14.04,691851,98.85,2026-09-18
AONELIQUID,EQ,1077.55,1077.59,1077.55,1077.58,1077.17,55374,596.7,2026-09-18
AONENIFTY,EQ,9.38,9.82,9.38,9.65,9.63,163521,15.77,2026-09-18
AONESILVER,EQ,8.95,8.99,8.79,8.96,8.66,807684,71.82,2026-09-18
AONETMMQ50,EQ,9.92,10.24,9.92,10.19,10.12,109369,11.14,2026-09-18
AONETOTAL,EQ,11.39,11.83,11.39,11.68,11.62,71974,8.39,2026-09-18
APARINDS,EQ,17800.0,19080.0,17745.0,18858.0,17801.0,271798,50278.48,2026-09-18
APCL,EQ,99.5,99.5,96.94,97.85,96.37,14530,14.28,2026-09-18
APCOTEXIND,EQ,598.4,612.85,596.1,604.85,599.4,77596,470.79,2026-09-18
APEX,EQ,351.2,354.1,342.0,345.35,350.95,103075,356.47,2026-09-18
APLAPOLLO,EQ,2154.9,2270.1,2146.3,2270.1,2148.5,1115754,24627.56,2026-09-18
APLLTD,EQ,828.0,860.0,828.0,845.75,826.0,634938,5387.03,2026-09-18
APOLLO,EQ,380.2,391.8,368.5,370.7,378.25,9146349,34683.87,2026-09-18
APOLLOHOSP,EQ,8800.0,8944.5,8798.0,8944.5,8768.5,344265,30500.91,2026-09-18
APOLLOPIPE,EQ,525.05,549.5,522.35,543.6,525.85,313076,1672.67,2026-09-18
APOLLOTYRE,EQ,414.75,418.75,407.9,409.3,412.15,2365364,9695.43,2026-09-18
APOLSINHOT,EQ,1212.1,1240.0,1211.0,1214.9,1211.1,374,4.55,2026-09-18
APOORVA,EQ,31.2,31.2,29.0,31.05,29.75,1516,0.47,2026-09-18
APTUS,EQ,239.2,243.6,233.12,237.68,239.16,3101354,7349.41,2026-09-18
AQYLON,EQ,19.18,19.18,17.94,17.98,18.88,38267346,6880.49,2026-09-18
ARCHIDPLY,EQ,102.24,105.5,102.21,104.8,101.48,14610,15.28,2026-09-18
ARCHIES,EQ,12.4,12.4,12.01,12.29,12.25,10999,1.35,2026-09-18
ARCIL,EQ,135.55,138.7,124.5,136.37,137.02,6345147,8447.56,2026-09-18
ARCL,EQ,260.46,272.98,250.0,262.0,260.57,3408,8.77,2026-09-18
ARDEE,EQ,49.0,49.52,48.36,49.28,48.97,1819919,891.88,2026-09-18
ARE&M,EQ,795.3,804.9,790.3,796.0,795.3,760908,6069.33,2026-09-18
ARENTERP,EQ,35.3,35.3,33.02,33.02,34.2,287,0.1,2026-09-18
ARFIN,EQ,87.91,94.23,87.88,89.62,87.88,2628465,2409.08,2026-09-18
ARIHANT,EQ,900.0,947.4,900.0,936.35,896.7,2240,20.75,2026-09-18
ARIHANTCAP,EQ,80.71,81.99,79.31,80.29,81.21,109582,87.8,2026-09-18
ARIHANTSUP,EQ,231.0,231.0,222.0,227.2,228.95,4595,10.36,2026-09-18
ARIS,EQ,129.6,136.5,129.1,133.33,127.27,3619098,4859.59,2026-09-18
ARKADE,EQ,117.0,122.0,117.0,118.85,117.22,162908,194.2,2026-09-18
ARMANFIN,EQ,1939.7,1976.0,1938.9,1961.0,1956.4,11273,221.1,2026-09-18
AROGRANITE,EQ,23.22,23.69,23.15,23.15,23.1,673,0.16,2026-09-18
ARROWGREEN,EQ,899.0,924.0,877.9,889.25,902.5,50512,454.93,2026-09-18
ARSSBL,EQ,503.6,503.6,497.95,502.05,500.55,65352,327.38,2026-09-18
ARTEMISMED,EQ,334.15,344.95,332.5,338.5,330.85,335686,1141.59,2026-09-18
ARTNIRMAN,EQ,40.78,40.78,39.0,39.0,40.57,14,0.01,2026-09-18
ARVEE,EQ,168.1,176.5,168.1,174.06,172.08,791,1.38,2026-09-18
ARVIND,EQ,543.2,554.8,542.4,552.6,541.6,627060,3448.76,2026-09-18
ARVINDFASN,EQ,429.0,433.35,422.0,428.1,425.05,132261,565.68,2026-09-18
ARVSMART,EQ,553.45,562.8,540.35,550.1,553.45,118593,653.41,2026-09-18
ARYAMAN,EQ,634.0,634.0,625.0,629.25,610.0,138,0.87,2026-09-18
ASAHIINDIA,EQ,950.7,968.0,950.7,961.05,950.7,98471,946.05,2026-09-18
ASAL,EQ,446.8,452.5,444.6,449.7,445.85,7762,34.77,2026-09-18
ASALCBR,EQ,658.05,666.0,649.05,659.55,656.95,20148,132.0,2026-09-18
ASHAPURMIN,EQ,522.0,527.25,517.0,525.35,517.6,170804,893.64,2026-09-18
ASHIANA,EQ,351.0,366.7,350.0,354.75,351.45,53770,192.23,2026-09-18
ASHIMASYN,EQ,16.25,16.4,15.4,15.65,16.12,194419,30.6,2026-09-18
ASHOKA,EQ,108.8,114.54,108.2,113.43,108.8,780308,873.75,2026-09-18
ASHOKAMET,EQ,14.81,15.25,14.54,15.1,14.6,58651,8.79,2026-09-18
ASHOKLEY,EQ,159.1,163.12,158.51,163.0,158.62,17546400,28436.0,2026-09-18
ASIANENE,EQ,490.1,502.0,478.5,492.25,486.2,232493,1137.94,2026-09-18
ASIANHOTNR,EQ,376.9,385.0,371.0,374.9,375.8,25728,96.72,2026-09-18
ASIANPAINT,EQ,2455.7,2474.0,2438.0,2451.3,2454.0,1000730,24549.84,2026-09-18
ASIANTILES,EQ,49.97,51.29,49.21,50.65,49.97,2493341,1252.87,2026-09-18
ASIANTNE,EQ,9.53,9.78,9.2,9.28,9.34,8933,0.83,2026-09-18
ASKAUTOLTD,EQ,620.0,659.8,620.0,656.25,618.9,515555,3335.98,2026-09-18
ASPINWALL,EQ,253.5,255.0,250.1,251.55,255.0,636,1.6,2026-09-18
ASSAMENT,EQ,780.0,780.0,780.0,780.0,780.0,1,0.01,2026-09-18
ASTAR,EQ,807.3,807.35,760.35,807.35,672.8,13851,111.26,2026-09-18
ASTEC,EQ,760.0,767.6,717.45,726.7,755.15,101375,740.85,2026-09-18
ASTERDM,EQ,761.1,769.6,747.0,755.05,760.65,1616337,12228.71,2026-09-18
ASTRAL,EQ,1400.0,1427.7,1397.5,1427.7,1398.9,1389183,19608.53,2026-09-18
ASTRAMICRO,EQ,1611.0,1650.6,1611.0,1631.2,1607.8,199551,3246.9,2026-09-18
ASTRAZEN,EQ,6678.0,6769.0,6678.0,6751.5,6669.0,4635,312.28,2026-09-18
ATALREAL,EQ,14.29,16.02,14.29,14.36,15.87,18623657,2770.12,2026-09-18
ATAM,EQ,60.0,60.0,56.2,57.58,59.29,15055,8.69,2026-09-18
ATGL,EQ,587.4,674.8,587.4,660.7,587.0,39305845,256512.52,2026-09-18
ATHERENERG,EQ,1550.0,1640.0,1548.1,1640.0,1550.0,5010015,80301.8,2026-09-18
ATL,EQ,24.21,24.81,24.2,24.24,24.5,95340,23.31,2026-09-18
ATLANTAA,EQ,36.21,37.6,35.4,36.04,36.21,24208,8.75,2026-09-18
ATLANTAELE,EQ,1641.8,1699.9,1637.9,1666.1,1633.3,104958,1749.87,2026-09-18
ATLASCYCLE,EQ,89.05,89.14,87.6,88.19,89.76,16554,14.62,2026-09-18
ATUL,EQ,6133.5,6201.0,6110.5,6170.5,6133.5,21266,1310.22,2026-09-18
ATULAUTO,EQ,441.65,453.0,441.65,446.45,441.4,52416,233.86,2026-09-18
AUBANK,EQ,1040.5,1058.6,1033.3,1058.6,1039.3,1251837,13068.93,2026-09-18
AUGMONT,EQ,815.0,884.0,813.0,874.35,811.1,898791,7716.56,2026-09-18
AURIONPRO,EQ,702.0,704.4,680.7,685.6,705.0,183275,1262.93,2026-09-18
AUROPHARMA,EQ,1683.2,1734.0,1676.1,1734.0,1690.0,1209478,20530.86,2026-09-18
AURUM,EQ,222.5,222.5,218.47,219.78,221.11,149650,329.12,2026-09-18
AURUS,EQ,4.72,4.96,4.72,4.87,4.72,15310,0.75,2026-09-18
AUSOMENT,EQ,148.11,154.0,146.95,152.15,149.23,9808,14.82,2026-09-18
AUSTENG,EQ,130.0,137.0,130.0,131.41,127.71,2596,3.43,2026-09-18
AUTOAXLES,EQ,1687.3,1712.9,1661.4,1701.2,1679.4,4894,82.94,2026-09-18
AUTOBEES,EQ,282.41,283.66,281.55,282.71,282.4,85935,242.68,2026-09-18
AUTOIETF,EQ,28.3,28.4,28.22,28.35,28.3,993774,281.33,2026-09-18
AUTOIND,EQ,79.4,79.41,77.37,78.34,78.1,88494,69.36,2026-09-18
AVADHSUGAR,EQ,721.0,739.6,708.0,730.45,721.0,74170,535.23,2026-09-18
AVALON,EQ,2236.2,2618.0,2218.3,2537.7,2230.0,4310981,106718.11,2026-09-18
AVANCE,EQ,0.78,0.83,0.77,0.8,0.78,2535570,20.32,2026-09-18
AVANTEL,EQ,146.37,148.53,146.3,147.23,146.37,619077,911.93,2026-09-18
AVANTIFEED,EQ,772.0,778.35,754.0,774.45,770.85,318512,2443.46,2026-09-18
AVL,EQ,638.0,642.0,630.6,636.95,633.25,147990,942.02,2026-09-18
AVONMORE,EQ,12.2,12.5,12.09,12.46,12.02,98361,12.1,2026-09-18
AVROIND,EQ,7.9,8.1,7.66,7.94,7.84,153863,12.12,2026-09-18
AVTNPL,EQ,85.5,86.78,85.5,85.7,85.45,59925,51.52,2026-09-18
AWFIS,EQ,264.7,279.0,263.5,275.75,264.7,539359,1462.73,2026-09-18
AWHCL,EQ,385.0,385.3,362.3,364.9,379.6,403982,1494.95,2026-09-18
AWL,EQ,184.04,187.55,183.49,186.98,184.04,2593357,4831.76,2026-09-18
AXISBANK,EQ,1244.0,1257.0,1240.5,1257.0,1240.0,5693016,71135.14,2026-09-18
AXISCADES,EQ,1872.0,1879.0,1785.7,1811.2,1852.3,286095,5256.51,2026-09-18
AXITA,EQ,8.02,8.02,7.96,7.99,7.99,327258,26.17,2026-09-18
AXTEL,EQ,444.25,444.25,431.5,440.05,443.65,7910,34.81,2026-09-18
AYE,EQ,181.64,188.52,180.0,185.72,180.98,854592,1585.87,2026-09-18
AYMSYNTEX,EQ,280.05,286.8,278.4,283.15,281.95,33688,94.91,2026-09-18
AZAD,EQ,2605.3,2816.0,2605.3,2790.3,2605.3,700873,19246.49,2026-09-18
AZADIND,EQ,85.04,88.49,80.34,82.18,85.07,36707,31.19,2026-09-18
BAGFILMS,EQ,4.4,4.56,4.3,4.35,4.32,58850,2.58,2026-09-18
BAIDFIN,EQ,10.69,11.43,10.45,10.89,10.55,238710,26.35,2026-09-18
BAJAJ-AUTO,EQ,11501.0,11540.0,11406.0,11414.0,11500.0,296757,33970.66,2026-09-18
BAJAJCON,EQ,500.0,524.95,495.45,512.15,502.45,942030,4845.94,2026-09-18
BAJAJELEC,EQ,323.3,329.25,321.0,323.05,325.3,113896,368.31,2026-09-18
BAJAJFINSV,EQ,1857.2,1872.6,1852.5,1852.5,1859.2,719520,13380.28,2026-09-18
BAJAJHCARE,EQ,329.0,332.65,326.5,330.55,328.35,42148,138.77,2026-09-18
BAJAJHFL,EQ,82.83,86.45,82.71,85.58,82.7,5168608,4375.13,2026-09-18
BAJAJHIND,EQ,19.38,19.8,19.01,19.53,19.38,14869475,2864.32,2026-09-18
BAJAJHLDNG,EQ,11094.0,11363.0,11070.0,11282.0,11010.0,56100,6312.49,2026-09-18
BAJAJINDEF,EQ,220.24,221.59,214.6,214.94,221.0,29344,63.31,2026-09-18
BAJAJST,EQ,358.65,358.8,348.8,352.2,353.45,4283,15.09,2026-09-18
BAJEL,EQ,173.0,175.89,170.1,171.91,173.08,153833,265.9,2026-09-18
BAJFINANCE,EQ,1025.9,1040.3,1019.1,1040.3,1015.0,8201656,84514.81,2026-09-18
BALAJEE,EQ,25.01,25.5,24.82,25.31,25.03,22788,5.73,2026-09-18
BALAJITELE,EQ,95.33,96.99,93.6,95.25,95.97,146529,140.0,2026-09-18
BALAMINES,EQ,2155.0,2196.8,2142.1,2171.5,2148.9,97030,2109.56,2026-09-18
BALAXI,EQ,22.7,23.6,22.7,23.55,23.04,17900,4.2,2026-09-18
BALKRISHNA,EQ,16.66,16.93,16.31,16.43,16.66,8085,1.33,2026-09-18
BALKRISIND,EQ,2170.7,2296.0,2166.0,2265.3,2170.8,616772,13860.28,2026-09-18
BALMLAWRIE,EQ,163.5,169.0,162.84,167.41,162.47,149297,246.92,2026-09-18
BALPHARMA,EQ,102.88,103.94,100.1,100.67,102.46,24581,24.96,2026-09-18
BALRAMCHIN,EQ,676.6,679.9,662.0,672.6,675.7,1086980,7281.64,2026-09-18
BALUFORGE,EQ,504.0,525.8,504.0,522.15,501.6,1043655,5410.52,2026-09-18
BANARBEADS,EQ,110.85,114.2,110.85,113.05,110.54,790,0.89,2026-09-18
BANARISUG,EQ,3290.9,3329.4,3290.9,3316.7,3302.8,629,20.86,2026-09-18
BANCOINDIA,EQ,596.0,608.65,596.0,604.0,593.05,92889,561.03,2026-09-18
BANDHANBNK,EQ,173.0,178.3,172.5,175.0,171.5,20360613,35948.78,2026-09-18
BANG,EQ,33.85,34.85,33.26,33.5,33.19,35579,12.05,2026-09-18
BANK10ADD,EQ,16.54,16.66,16.52,16.62,16.52,3296,0.55,2026-09-18
BANK10BETF,EQ,20.22,20.52,20.22,20.47,20.27,6250,1.28,2026-09-18
BANKA,EQ,77.2,81.0,75.6,79.96,77.2,1630,1.26,2026-09-18
BANKADD,EQ,57.53,57.88,57.42,57.63,57.45,10688,6.15,2026-09-18
BANKBARODA,EQ,233.56,234.94,231.92,234.94,232.3,7110561,16604.69,2026-09-18
BANKBEES,EQ,583.0,584.89,581.78,583.58,581.64,369452,2154.6,2026-09-18
BANKBETA,EQ,58.17,58.46,58.08,58.37,58.07,39047,22.77,2026-09-18
