SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
AGARWALEYE,EQ,503.0,511.85,493.25,508.4,508.35,183331,922.95,2026-09-11
AGI,EQ,778.0,778.0,756.0,762.65,778.05,80322,615.08,2026-09-11
AGIIL,EQ,275.0,275.2,271.0,272.95,276.7,223061,608.08,2026-09-11
AGL,EQ,15.32,15.69,15.0,15.13,15.51,3154038,481.64,2026-09-11
AGRITECH,EQ,100.72,100.72,99.0,99.84,99.08,851,0.85,2026-09-11
AGROPHOS,EQ,23.79,23.8,23.0,23.5,23.37,18506,4.34,2026-09-11
AHCL,EQ,17.73,20.0,17.54,19.57,17.54,150749037,28802.48,2026-09-11
AHLADA,EQ,35.48,36.0,34.8,35.06,35.29,20179,7.13,2026-09-11
AHLEAST,EQ,136.01,136.01,133.0,133.95,135.85,2151,2.89,2026-09-11
AHLUCONT,EQ,587.0,605.9,582.65,601.0,592.3,57589,343.2,2026-09-11
AIAENG,EQ,4116.3,4125.9,4055.6,4096.6,4116.3,18371,752.06,2026-09-11
AIIL,EQ,508.0,558.0,503.0,544.35,512.3,5994616,32551.18,2026-09-11
AIRAN,EQ,16.62,17.36,16.5,17.13,17.04,109228,18.3,2026-09-11
AIROLAM,EQ,87.95,87.95,83.98,84.25,85.37,1901,1.61,2026-09-11
AJANTPHARM,EQ,3516.0,3560.0,3460.0,3533.4,3520.0,45547,1600.89,2026-09-11
AJAXENGG,EQ,588.0,595.0,576.0,590.6,589.5,71818,422.41,2026-09-11
AJMERA,EQ,116.5,118.15,114.66,116.75,118.74,411339,477.89,2026-09-11
AJOONI,EQ,3.46,3.52,3.4,3.47,3.5,416976,14.31,2026-09-11
AKASH,EQ,24.87,25.48,24.79,24.86,24.88,5123,1.29,2026-09-11
AKCAPIT,EQ,1697.9,1744.9,1686.0,1708.4,1702.5,887,15.12,2026-09-11
AKG,EQ,10.72,10.75,10.13,10.61,10.73,23492,2.45,2026-09-11
AKSHAR,EQ,0.42,0.43,0.41,0.41,0.42,895612,3.74,2026-09-11
AKUMS,EQ,753.0,784.4,740.5,776.35,749.65,398725,3074.93,2026-09-11
ALANKIT,EQ,8.15,8.18,7.5,7.91,8.01,185587,14.58,2026-09-11
ALBERTDAVD,EQ,847.65,850.45,835.5,844.35,850.0,2805,23.66,2026-09-11
ALEMBICLTD,EQ,105.32,105.9,103.14,104.33,106.5,698680,728.15,2026-09-11
ALFREDHE,EQ,2830.0,2979.9,2775.5,2845.0,2900.0,125,3.52,2026-09-11
ALGOQUANT,EQ,63.63,65.55,63.5,64.61,63.94,1630807,1044.16,2026-09-11
ALICON,EQ,731.4,743.85,712.4,733.4,740.6,18905,137.4,2026-09-11
ALIVUS,EQ,1385.0,1398.1,1376.1,1386.8,1390.2,74367,1029.97,2026-09-11
ALKALI,EQ,77.61,78.78,75.2,77.25,79.19,19801,15.23,2026-09-11
ALKEM,EQ,5122.0,5128.0,5051.0,5087.5,5138.0,238760,12137.84,2026-09-11
ALKYLAMINE,EQ,1920.3,1920.3,1859.1,1867.5,1920.3,67897,1275.81,2026-09-11
ALLCARGO,EQ,12.2,12.31,12.0,12.16,12.26,10086572,1224.27,2026-09-11
ALLDIGI,EQ,802.7,802.7,795.15,797.3,802.7,1925,15.36,2026-09-11
ALLTIME,EQ,209.9,225.76,200.0,221.15,210.16,431750,922.61,2026-09-11
ALMONDZ,EQ,19.54,19.6,19.0,19.13,19.54,165677,31.67,2026-09-11
ALOKINDS,EQ,7.4,7.41,7.25,7.36,7.4,13200683,967.42,2026-09-11
ALPA,EQ,62.93,63.2,61.0,61.69,62.62,10634,6.62,2026-09-11
ALPHA,EQ,54.74,54.74,53.0,54.06,54.27,1159861,624.16,2026-09-11
ALPHAETF,EQ,26.55,26.56,26.13,26.49,26.57,253862,66.78,2026-09-11
ALPINETEX,EQ,58.5,58.5,56.35,57.13,58.22,94740,54.0,2026-09-11
ALPL30IETF,EQ,27.37,27.37,27.07,27.25,27.37,122468,33.31,2026-09-11
ALUFLUOR,EQ,484.05,499.0,484.05,487.4,497.15,8607,41.92,2026-09-11
AMAGI,EQ,571.0,586.0,562.75,578.35,572.05,380967,2192.96,2026-09-11
AMAL,EQ,748.8,751.1,730.6,738.7,760.6,8186,60.66,2026-09-11
AMARJOTHI,EQ,151.6,154.95,148.01,150.14,152.36,4782,7.21,2026-09-11
AMBER,EQ,7261.0,7261.0,7125.5,7245.0,7280.0,111991,8069.66,2026-09-11
AMBICAAGAR,EQ,25.5,26.29,24.75,24.99,25.49,21404,5.35,2026-09-11
AMBIKCO,EQ,1606.0,1614.9,1588.6,1593.1,1606.9,15561,248.63,2026-09-11
AMBUJACEM,EQ,393.0,393.55,387.65,391.85,395.6,1311052,5113.74,2026-09-11
AMDIND,EQ,56.32,65.2,55.51,64.03,56.04,484603,304.29,2026-09-11
AMJLAND,EQ,38.99,39.0,37.4,38.56,38.32,8003,3.05,2026-09-11
AMNPLST,EQ,169.95,169.95,164.0,165.26,167.92,1476,2.46,2026-09-11
AMRUTANJAN,EQ,492.0,498.0,485.05,490.95,493.25,73521,360.34,2026-09-11
ANANDRATHI,EQ,2180.1,2219.0,2180.1,2211.0,2202.5,175283,3871.21,2026-09-11
ANANTRAJ,EQ,602.0,604.45,585.05,598.35,608.85,2041960,12110.03,2026-09-11
ANDHRAPAP,EQ,72.5,73.95,70.84,73.36,72.58,1705341,1237.79,2026-09-11
ANDHRSUGAR,EQ,96.5,97.39,93.97,96.38,96.5,486239,464.65,2026-09-11
ANDREWYU,EQ,27.2,27.2,25.81,26.24,26.77,64991,17.04,2026-09-11
ANGELONE,EQ,295.0,307.4,289.05,305.0,297.3,5942668,17710.07,2026-09-11
ANIKINDS,EQ,46.0,46.0,43.11,44.66,44.39,1140,0.51,2026-09-11
ANMOL,EQ,15.0,16.87,15.0,16.87,15.34,1521669,249.11,2026-09-11
ANNAPURNA,EQ,135.72,138.9,132.21,137.95,135.03,32222,43.62,2026-09-11
ANSALBU,EQ,81.7,82.51,81.0,82.0,80.9,276,0.23,2026-09-11
ANTELOPUS,EQ,1118.0,1200.0,1114.15,1139.35,1124.1,4164751,47943.52,2026-09-11
ANTGRAPHIC,EQ,0.74,0.77,0.72,0.75,0.72,305036,2.26,2026-09-11
ANTHEM,EQ,938.1,952.0,932.7,940.9,942.3,844305,7949.02,2026-09-11
ANUHPHR,EQ,91.2,95.88,90.79,94.86,91.21,222204,208.0,2026-09-11
ANUP,EQ,1703.6,1708.0,1650.0,1664.3,1719.4,34067,573.06,2026-09-11
ANURAS,EQ,1232.5,1232.6,1205.0,1219.4,1231.1,418693,5093.27,2026-09-11
AONEGOLD,EQ,14.19,14.21,13.97,14.15,14.24,480448,67.73,2026-09-11
AONELIQUID,EQ,1076.74,1076.76,1076.72,1076.74,1076.19,8190,88.19,2026-09-11
AONENIFTY,EQ,9.92,9.92,9.59,9.71,9.68,209232,20.16,2026-09-11
AONESILVER,EQ,8.82,8.82,8.55,8.7,8.91,630579,54.72,2026-09-11
AONETMMQ50,EQ,10.58,10.58,10.2,10.34,10.37,28404,2.92,2026-09-11
AONETOTAL,EQ,11.95,11.95,10.74,11.7,11.72,418828,48.83,2026-09-11
APARINDS,EQ,17200.0,17558.0,16686.0,17500.0,17342.0,169196,29182.5,2026-09-11
APCL,EQ,100.0,100.0,97.5,98.16,98.61,3681,3.61,2026-09-11
APCOTEXIND,EQ,603.8,604.55,590.0,601.15,603.8,92249,549.3,2026-09-11
APEX,EQ,370.5,371.95,366.25,368.5,374.7,64885,238.91,2026-09-11
APLAPOLLO,EQ,2176.2,2176.2,2109.8,2153.5,2194.8,591497,12718.38,2026-09-11
APLLTD,EQ,806.0,822.0,799.2,810.95,816.4,118504,960.88,2026-09-11
APOLLO,EQ,411.0,423.5,409.55,422.25,413.2,7751875,32370.99,2026-09-11
APOLLOHOSP,EQ,8806.0,8950.0,8806.0,8836.0,8900.0,207930,18497.65,2026-09-11
APOLLOPIPE,EQ,569.35,569.35,550.0,554.9,569.35,328830,1837.95,2026-09-11
APOLLOTYRE,EQ,413.95,419.45,410.0,417.65,419.55,260936,1084.8,2026-09-11
APOLSINHOT,EQ,1208.3,1237.7,1181.0,1226.7,1228.9,1813,22.01,2026-09-11
APOORVA,EQ,26.58,27.88,26.43,27.63,26.56,135,0.04,2026-09-11
APTUS,EQ,250.02,251.2,245.5,249.11,252.2,1138103,2828.03,2026-09-11
AQYLON,EQ,21.8,22.34,20.89,21.24,21.88,515179,109.71,2026-09-11
ARCHIDPLY,EQ,100.5,102.99,98.16,101.96,100.5,21936,22.12,2026-09-11
ARCHIES,EQ,12.52,12.65,12.06,12.19,12.52,47987,5.91,2026-09-11
ARCL,EQ,240.0,249.9,235.0,249.9,238.0,3115,7.67,2026-09-11
ARDEE,EQ,52.0,52.5,50.48,50.91,52.62,4081585,2089.98,2026-09-11
ARE&M,EQ,815.2,816.4,803.75,813.9,819.2,385804,3124.47,2026-09-11
ARENTERP,EQ,33.4,33.4,32.6,33.34,32.6,517,0.17,2026-09-11
ARFIN,EQ,88.0,88.61,85.14,85.98,88.07,791089,678.98,2026-09-11
ARIHANT,EQ,899.35,899.4,885.0,887.75,883.35,3002,26.63,2026-09-11
ARIHANTCAP,EQ,76.0,79.44,74.52,79.0,76.47,273519,211.57,2026-09-11
ARIHANTSUP,EQ,222.4,222.4,215.0,218.45,219.65,2989,6.51,2026-09-11
ARIS,EQ,126.06,127.0,122.0,125.46,126.98,1150625,1440.34,2026-09-11
ARKADE,EQ,123.24,123.85,120.0,122.03,122.94,241772,293.58,2026-09-11
ARMANFIN,EQ,2000.6,2024.0,1960.5,2011.3,2036.5,13661,273.88,2026-09-11
AROGRANITE,EQ,23.6,24.82,23.0,23.38,24.19,13819,3.27,2026-09-11
ARSSBL,EQ,500.1,501.0,488.0,490.25,502.05,176505,868.2,2026-09-11
ARTEMISMED,EQ,348.55,351.8,339.7,344.9,348.55,347172,1196.23,2026-09-11
ARTNIRMAN,EQ,40.06,40.06,38.0,39.92,39.87,2071,0.81,2026-09-11
ARVEE,EQ,195.0,195.0,176.5,180.69,195.25,7318,13.62,2026-09-11
ARVIND,EQ,564.0,579.7,552.3,575.1,569.8,470791,2674.55,2026-09-11
ARVINDFASN,EQ,450.0,453.95,441.7,446.5,453.4,629613,2822.47,2026-09-11
ARVSMART,EQ,595.45,602.9,585.15,598.05,597.05,60418,358.71,2026-09-11
ARYAMAN,EQ,635.0,635.0,615.0,635.0,625.0,112,0.7,2026-09-11
ASAHIINDIA,EQ,976.0,992.5,963.6,985.8,976.2,205299,2017.48,2026-09-11
ASAL,EQ,465.5,465.5,458.5,462.4,466.55,6191,28.55,2026-09-11
ASALCBR,EQ,694.0,694.0,675.0,676.7,698.25,47216,320.95,2026-09-11
ASHAPURMIN,EQ,538.05,549.0,528.3,542.9,542.05,332067,1788.66,2026-09-11
ASHIANA,EQ,346.0,349.75,340.0,346.75,347.9,26317,90.53,2026-09-11
ASHIMASYN,EQ,17.0,17.0,16.36,16.61,17.08,88813,14.76,2026-09-11
ASHOKA,EQ,112.0,114.24,111.15,113.86,113.53,682933,768.25,2026-09-11
ASHOKAMET,EQ,14.54,17.2,14.01,17.2,14.34,1455188,244.86,2026-09-11
ASHOKLEY,EQ,163.8,165.04,160.0,163.75,166.12,19044403,30948.23,2026-09-11
ASIANENE,EQ,530.0,553.55,523.5,535.1,533.95,492430,2653.3,2026-09-11
ASIANHOTNR,EQ,384.6,404.0,370.1,378.8,382.15,26340,100.17,2026-09-11
ASIANPAINT,EQ,2453.2,2472.5,2442.8,2472.5,2498.1,653006,16073.37,2026-09-11
ASIANTILES,EQ,50.3,50.95,48.77,50.34,50.39,5492697,2758.28,2026-09-11
ASIANTNE,EQ,9.46,9.85,9.22,9.25,9.23,1124,0.11,2026-09-11
ASKAUTOLTD,EQ,621.7,632.85,612.05,624.55,622.4,129770,811.8,2026-09-11
ASPINWALL,EQ,250.15,265.9,239.2,260.5,250.15,4219,10.7,2026-09-11
ASTAR,EQ,595.0,595.0,565.0,583.0,587.75,172,1.0,2026-09-11
ASTEC,EQ,716.0,722.4,694.0,699.8,715.8,83837,590.41,2026-09-11
ASTERDM,EQ,761.0,770.9,757.55,763.05,766.5,600395,4592.03,2026-09-11
ASTRAL,EQ,1452.0,1456.0,1402.5,1411.4,1459.0,872167,12337.57,2026-09-11
ASTRAMICRO,EQ,1691.9,1695.0,1656.1,1680.6,1696.8,200377,3352.69,2026-09-11
ASTRAZEN,EQ,6880.0,6880.0,6750.0,6764.5,6860.5,3314,224.66,2026-09-11
ATALREAL,EQ,13.75,13.75,13.75,13.75,15.27,370055,50.88,2026-09-11
ATAM,EQ,54.45,56.11,53.01,55.38,53.7,7175,3.93,2026-09-11
ATGL,EQ,599.5,601.45,592.5,594.8,602.7,437058,2600.33,2026-09-11
ATHERENERG,EQ,1657.0,1673.5,1615.5,1656.0,1658.3,4881695,80878.82,2026-09-11
ATL,EQ,24.2,25.7,24.2,25.18,24.61,242102,60.43,2026-09-11
ATLANTAA,EQ,37.97,37.97,36.26,37.22,37.51,29600,11.0,2026-09-11
ATLANTAELE,EQ,1798.0,1798.0,1759.0,1777.8,1805.4,69995,1240.9,2026-09-11
ATLASCYCLE,EQ,97.43,99.05,94.65,95.71,98.07,26962,26.06,2026-09-11
ATUL,EQ,6327.0,6327.0,6156.5,6244.5,6356.0,33362,2076.92,2026-09-11
ATULAUTO,EQ,448.95,449.8,439.85,445.6,449.65,59361,263.45,2026-09-11
AUBANK,EQ,1052.0,1061.2,1033.2,1058.9,1054.7,1058773,11104.52,2026-09-11
AUGMONT,EQ,915.0,915.0,873.7,886.15,917.5,1169259,10376.06,2026-09-11
AURIONPRO,EQ,670.0,689.5,665.05,680.85,671.15,163921,1114.88,2026-09-11
AUROPHARMA,EQ,1666.7,1681.4,1655.5,1679.8,1668.4,494251,8267.11,2026-09-11
AURUM,EQ,218.4,226.16,218.4,224.02,220.38,74800,166.46,2026-09-11
AURUS,EQ,4.8,4.92,4.68,4.89,4.8,14697,0.72,2026-09-11
AUSOMENT,EQ,152.0,155.0,146.0,152.59,153.0,7199,10.91,2026-09-11
AUSTENG,EQ,127.04,137.0,124.2,135.29,127.04,6029,8.09,2026-09-11
AUTOAXLES,EQ,1652.2,1690.0,1650.0,1678.0,1657.9,4539,76.03,2026-09-11
AUTOBEES,EQ,284.11,284.11,280.36,282.87,284.53,170286,480.66,2026-09-11
AUTOIETF,EQ,28.55,29.41,28.12,28.58,28.55,608290,172.63,2026-09-11
AUTOIND,EQ,84.0,84.94,80.99,82.83,84.25,152032,125.34,2026-09-11
AVADHSUGAR,EQ,788.95,812.0,763.3,769.6,794.45,185275,1462.69,2026-09-11
AVALON,EQ,2225.0,2299.8,2188.4,2264.5,2227.0,334741,7539.54,2026-09-11
AVANCE,EQ,0.83,0.83,0.81,0.81,0.82,3112294,25.32,2026-09-11
AVANTEL,EQ,157.77,157.77,154.96,156.46,159.07,782263,1221.98,2026-09-11
AVANTIFEED,EQ,809.55,809.55,795.7,798.6,815.3,207665,1663.03,2026-09-11
AVL,EQ,600.0,620.0,593.8,616.45,603.55,243754,1474.84,2026-09-11
AVONMORE,EQ,14.2,14.6,13.85,14.0,14.19,258430,36.28,2026-09-11
AVROIND,EQ,8.4,8.43,7.72,7.81,8.34,891730,71.09,2026-09-11
AVTNPL,EQ,90.48,90.98,87.71,90.13,90.6,180833,161.49,2026-09-11
AWFIS,EQ,248.5,299.45,244.1,293.2,249.6,23945553,67870.41,2026-09-11
AWHCL,EQ,370.05,372.3,360.0,366.5,373.15,85509,312.6,2026-09-11
AWL,EQ,185.3,185.94,181.0,185.02,185.7,1727993,3170.47,2026-09-11
AXISBANK,EQ,1237.9,1252.8,1229.8,1246.0,1246.0,4562285,56817.78,2026-09-11
AXISCADES,EQ,1864.2,1866.7,1815.0,1831.8,1869.7,131542,2415.22,2026-09-11
AXITA,EQ,8.04,8.06,7.98,7.98,8.0,1291259,103.27,2026-09-11
AXTEL,EQ,425.5,448.0,413.0,440.2,425.1,20070,85.91,2026-09-11
AYE,EQ,176.95,180.6,172.45,179.46,178.1,606572,1074.05,2026-09-11
AYMSYNTEX,EQ,294.9,294.9,280.5,281.65,293.1,93298,265.78,2026-09-11
AZAD,EQ,2744.0,2864.0,2677.8,2849.1,2773.5,454037,12607.55,2026-09-11
AZADIND,EQ,88.53,88.78,83.25,87.13,86.79,33984,29.62,2026-09-11
BAGFILMS,EQ,4.53,4.66,4.32,4.44,4.46,136648,6.17,2026-09-11
BAIDFIN,EQ,11.74,12.16,11.25,11.88,11.74,152112,17.67,2026-09-11
BAJAJ-AUTO,EQ,11624.0,11723.0,11529.0,11678.0,11768.0,214731,25020.44,2026-09-11
BAJAJCON,EQ,520.9,523.15,507.25,520.5,524.45,901856,4661.11,2026-09-11
BAJAJELEC,EQ,335.0,338.5,327.8,335.3,337.75,102318,342.09,2026-09-11
BAJAJFINSV,EQ,1912.1,1926.0,1895.0,1913.5,1940.5,762375,14554.41,2026-09-11
BAJAJHCARE,EQ,332.0,338.4,325.0,334.05,333.3,131431,438.17,2026-09-11
BAJAJHFL,EQ,83.6,85.51,82.9,84.11,84.22,5140262,4338.96,2026-09-11
BAJAJHIND,EQ,21.35,21.46,20.8,20.94,21.4,24595964,5179.76,2026-09-11
BAJAJHLDNG,EQ,10990.0,11146.0,10922.0,11134.0,10992.0,49910,5520.73,2026-09-11
BAJAJINDEF,EQ,222.9,237.0,219.61,228.57,221.03,44398,101.89,2026-09-11
BAJAJST,EQ,365.05,370.45,357.1,365.65,362.6,9972,36.34,2026-09-11
BAJEL,EQ,177.61,181.25,175.0,179.89,177.42,136248,243.4,2026-09-11
BAJFINANCE,EQ,1031.0,1035.0,1015.1,1034.5,1043.5,5411299,55623.6,2026-09-11
BALAJEE,EQ,25.52,25.67,24.36,25.14,25.53,53682,13.49,2026-09-11
BALAJITELE,EQ,91.66,91.89,89.21,90.63,91.81,168159,151.88,2026-09-11
BALAMINES,EQ,2329.8,2329.8,2245.6,2276.5,2342.6,175673,4004.52,2026-09-11
BALAXI,EQ,23.4,24.69,22.75,23.39,23.24,39705,9.36,2026-09-11
BALKRISHNA,EQ,16.59,16.59,15.9,16.1,16.28,12742,2.06,2026-09-11
BALKRISIND,EQ,2180.2,2190.1,2156.4,2164.6,2193.0,177906,3858.39,2026-09-11
BALMLAWRIE,EQ,170.21,170.25,167.41,168.72,174.08,170327,286.99,2026-09-11
BALPHARMA,EQ,105.6,114.95,104.13,107.42,106.21,316936,351.09,2026-09-11
BALRAMCHIN,EQ,697.4,709.0,687.0,691.4,705.15,1301177,9072.73,2026-09-11
BALUFORGE,EQ,534.0,536.9,523.3,533.4,536.65,532783,2821.04,2026-09-11
BANARBEADS,EQ,113.65,113.65,107.0,107.56,110.56,1907,2.06,2026-09-11
BANARISUG,EQ,3588.0,3588.0,3475.0,3517.6,3590.4,1867,65.54,2026-09-11
BANCOINDIA,EQ,619.05,619.05,607.0,615.0,627.5,105218,644.81,2026-09-11
BANDHANBNK,EQ,171.75,178.54,170.85,176.52,174.0,25334991,44584.09,2026-09-11
BANG,EQ,34.9,35.9,33.49,35.12,34.51,316170,110.72,2026-09-11
BANK10ADD,EQ,16.34,16.73,16.34,16.65,16.44,36319,6.01,2026-09-11
BANK10BETF,EQ,20.28,20.46,20.13,20.21,20.28,31320,6.32,2026-09-11
BANKA,EQ,77.75,81.82,77.75,81.78,77.93,3172,2.58,2026-09-11
BANKADD,EQ,57.57,58.35,57.07,58.09,57.68,4145,2.39,2026-09-11
BANKBARODA,EQ,235.35,238.13,234.3,238.13,237.62,7018275,16598.58,2026-09-11
BANKBEES,EQ,583.13,587.5,578.23,586.35,583.52,931482,5434.86,2026-09-11
BANKBETA,EQ,58.02,58.86,57.69,58.63,58.29,235689,136.84,2026-09-11
BANKBETF,EQ,57.05,57.77,56.61,57.61,57.31,1195831,689.07,2026-09-11
BANKETF,EQ,571.81,578.6,568.58,577.62,575.23,21995,126.38,2026-09-11
