SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
ABB,EQ,7400.0,7418.5,7287.0,7329.0,7401.5,93304,6849.02,2026-09-10
ABBOTINDIA,EQ,25245.0,25395.0,25205.0,25260.0,25225.0,7222,1825.92,2026-09-10
ABCAPITAL,EQ,398.0,402.05,395.85,400.0,400.0,1395209,5562.39,2026-09-10
ABCOTS,EQ,205.0,206.64,200.1,205.55,205.71,5619,11.44,2026-09-10
ABDL,EQ,603.0,613.7,598.4,611.45,604.15,300853,1829.8,2026-09-10
ABFRL,EQ,51.35,51.82,50.75,50.89,51.33,2526835,1295.51,2026-09-10
ABGSEC,EQ,113.96,114.4,113.96,113.96,114.17,15,0.02,2026-09-10
ABLBL,EQ,84.2,85.05,83.51,84.0,84.26,410335,345.42,2026-09-10
ABMKNO,EQ,181.01,182.0,181.01,181.35,180.73,220,0.4,2026-09-10
ABREL,EQ,1345.9,1346.0,1323.1,1337.4,1337.9,47082,627.72,2026-09-10
ABSL10BANK,EQ,165.34,165.46,165.0,165.0,165.01,1768,2.92,2026-09-10
ABSLAMC,EQ,1063.0,1098.9,1042.3,1088.5,1066.5,371848,4011.31,2026-09-10
ABSLBANETF,EQ,58.13,58.13,57.7,57.76,58.0,224185,129.78,2026-09-10
ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.0,999.99,3130,31.3,2026-09-10
ABSLMSCIN,EQ,29.12,29.12,28.9,28.93,29.19,154,0.04,2026-09-10
ABSLNN50ET,EQ,76.8,77.51,76.31,76.61,76.8,7701,5.9,2026-09-10
ABSLPSE,EQ,10.39,10.39,10.1,10.14,10.19,29732,3.03,2026-09-10
ACC,EQ,1259.2,1260.3,1250.1,1254.3,1257.7,110068,1381.49,2026-09-10
ACCELYA,EQ,1114.4,1128.8,1110.0,1118.1,1119.9,5259,58.81,2026-09-10
ACE,EQ,1132.0,1137.5,1112.4,1121.2,1127.0,182048,2048.36,2026-09-10
ACEINTEG,EQ,18.39,18.39,17.56,17.89,17.54,2437,0.43,2026-09-10
ACGL,EQ,1766.5,1795.1,1750.0,1754.6,1795.1,764,13.43,2026-09-10
ACI,EQ,484.1,485.2,478.15,480.55,481.25,159627,768.51,2026-09-10
ACL,EQ,43.15,43.8,42.3,42.68,43.21,8422,3.61,2026-09-10
ACMESOLAR,EQ,396.3,401.95,392.75,397.25,401.6,743888,2950.99,2026-09-10
ACUTAAS,EQ,3241.8,3464.0,3220.0,3451.4,3241.8,1000453,34165.8,2026-09-10
ADANIENSOL,EQ,1439.4,1439.4,1382.1,1391.9,1423.3,1412618,19807.62,2026-09-10
ADANIENT,EQ,3114.5,3114.5,3041.1,3077.2,3104.7,1716315,52794.47,2026-09-10
ADANIGREEN,EQ,1322.0,1322.0,1292.0,1299.1,1315.0,1163355,15180.23,2026-09-10
ADANIPORTS,EQ,1779.9,1780.0,1750.4,1768.0,1775.0,2777377,49058.6,2026-09-10
ADANIPOWER,EQ,214.5,215.28,212.5,213.5,214.9,18719604,40070.56,2026-09-10
ADDIND,EQ,79.0,82.0,72.0,74.83,79.0,3924,2.89,2026-09-10
ADFFOODS,EQ,278.0,278.0,270.55,274.05,278.2,72441,198.43,2026-09-10
ADL,EQ,73.6,73.6,71.16,71.27,71.84,610,0.44,2026-09-10
ADOR,EQ,1635.4,1641.2,1610.0,1623.4,1628.2,20760,336.93,2026-09-10
ADROITINFO,EQ,11.35,11.35,10.68,10.87,10.98,59921,6.64,2026-09-10
ADSL,EQ,99.52,101.49,97.5,98.54,99.68,91385,90.98,2026-09-10
ADVAIT,EQ,2082.7,2105.9,2036.0,2057.6,2091.7,39928,826.12,2026-09-10
ADVANCE,EQ,114.5,123.38,113.85,119.03,113.85,447365,534.44,2026-09-10
ADVANIHOTR,EQ,48.15,49.48,48.0,48.43,48.74,24668,11.95,2026-09-10
ADVENTHTL,EQ,130.9,133.0,129.05,132.39,130.32,70220,92.21,2026-09-10
ADVENZYMES,EQ,299.35,311.0,298.8,303.35,299.5,461639,1406.77,2026-09-10
ADVIKCA,EQ,1.08,1.09,1.04,1.04,1.07,299553,3.17,2026-09-10
AEGISLOG,EQ,1351.2,1385.0,1301.0,1307.6,1343.4,1152343,15377.65,2026-09-10
AEGISVOPAK,EQ,299.15,300.7,289.25,291.85,297.65,693995,2048.7,2026-09-10
AEPL,EQ,17.5,18.25,17.1,17.56,16.99,36236,6.41,2026-09-10
AEQUS,EQ,230.46,235.2,228.52,229.96,230.55,1702460,3944.51,2026-09-10
AEROENTER,EQ,143.32,147.04,132.41,135.01,142.95,1779021,2436.11,2026-09-10
AEROFLEX,EQ,560.0,568.1,548.1,564.2,561.15,940236,5260.34,2026-09-10
AERONEU,EQ,75.0,75.0,69.9,70.03,70.41,99364,70.84,2026-09-10
AEROPLANE,EQ,201.8,209.44,200.1,206.9,199.47,1976088,4105.59,2026-09-10
AETHER,EQ,1620.8,1662.5,1586.4,1640.3,1610.9,349496,5689.98,2026-09-10
AFCONS,EQ,273.0,275.45,259.6,260.85,274.15,3868242,10250.61,2026-09-10
AFFLE,EQ,1581.4,1617.0,1579.8,1594.0,1587.3,141274,2259.05,2026-09-10
AFFORDABLE,EQ,161.94,165.19,160.5,162.34,161.71,29015,47.36,2026-09-10
AFIL,EQ,9.1,9.19,8.67,8.94,9.01,519018,46.57,2026-09-10
AFSL,EQ,201.51,203.12,201.0,201.27,201.21,4088,8.23,2026-09-10
AGARIND,EQ,446.55,447.1,430.6,433.85,447.25,37587,165.13,2026-09-10
AGARWALEYE,EQ,513.7,516.8,500.2,508.35,513.7,154967,789.61,2026-09-10
AGI,EQ,800.0,801.6,761.0,778.05,796.15,203446,1583.68,2026-09-10
AGIIL,EQ,289.0,292.8,275.55,276.7,283.2,1376698,3908.1,2026-09-10
AGL,EQ,15.85,16.1,15.05,15.51,15.55,3759448,584.76,2026-09-10
AGRITECH,EQ,100.9,100.9,96.65,99.08,98.25,3421,3.39,2026-09-10
AGROPHOS,EQ,21.99,23.84,21.5,23.37,21.72,84181,18.96,2026-09-10
AHCL,EQ,16.41,18.0,16.05,17.54,16.28,31629564,5450.43,2026-09-10
AHLADA,EQ,35.41,36.32,35.21,35.29,35.48,8683,3.08,2026-09-10
AHLEAST,EQ,137.06,137.99,135.22,135.85,137.08,548,0.75,2026-09-10
AHLUCONT,EQ,599.0,599.95,590.1,592.3,596.15,34728,206.33,2026-09-10
AIAENG,EQ,4183.9,4184.2,4102.1,4116.3,4172.1,27226,1124.77,2026-09-10
AIIL,EQ,514.7,517.3,511.0,512.3,513.95,68818,353.68,2026-09-10
AIRAN,EQ,17.94,18.05,16.88,17.04,17.66,200063,35.07,2026-09-10
AIROLAM,EQ,87.0,88.5,84.11,85.37,87.97,2260,1.94,2026-09-10
AJANTPHARM,EQ,3515.0,3550.0,3480.0,3520.0,3534.4,20445,717.54,2026-09-10
AJAXENGG,EQ,580.05,595.0,575.3,589.5,578.05,58801,345.08,2026-09-10
AJMERA,EQ,116.51,120.95,116.25,118.74,117.12,614428,729.13,2026-09-10
AJOONI,EQ,3.5,3.57,3.44,3.5,3.5,279132,9.74,2026-09-10
AKASH,EQ,25.4,25.4,24.75,24.88,25.45,2847,0.71,2026-09-10
AKCAPIT,EQ,1727.7,1736.0,1676.0,1702.5,1691.6,1610,27.67,2026-09-10
AKG,EQ,10.7,10.75,10.05,10.73,10.52,59083,6.28,2026-09-10
AKSHAR,EQ,0.42,0.43,0.41,0.42,0.41,917541,3.88,2026-09-10
AKUMS,EQ,741.1,755.1,740.35,749.65,741.1,289465,2172.44,2026-09-10
ALANKIT,EQ,8.18,8.22,7.9,8.01,8.02,82978,6.69,2026-09-10
ALBERTDAVD,EQ,855.15,861.0,838.6,850.0,850.55,1634,13.94,2026-09-10
ALEMBICLTD,EQ,106.1,109.9,105.55,106.5,106.95,819704,881.88,2026-09-10
ALGOQUANT,EQ,63.79,66.95,63.5,63.94,63.79,1336644,866.61,2026-09-10
ALICON,EQ,745.0,763.9,735.0,740.6,737.65,53814,401.66,2026-09-10
ALIVUS,EQ,1407.2,1414.3,1381.5,1390.2,1400.1,72284,1005.85,2026-09-10
ALKALI,EQ,83.75,84.0,78.11,79.19,85.21,36492,29.43,2026-09-10
ALKEM,EQ,5166.0,5185.0,5104.5,5138.0,5139.0,41390,2123.68,2026-09-10
ALKYLAMINE,EQ,1946.0,1963.8,1910.0,1920.3,1944.4,56790,1095.93,2026-09-10
ALLCARGO,EQ,12.8,12.84,12.08,12.26,12.75,11337840,1416.08,2026-09-10
ALLDIGI,EQ,806.8,810.7,800.0,802.7,802.7,3897,31.33,2026-09-10
ALLTIME,EQ,214.93,214.93,209.06,210.16,213.54,29906,63.33,2026-09-10
ALMONDZ,EQ,19.42,19.85,19.32,19.54,19.0,292639,57.42,2026-09-10
ALOKINDS,EQ,7.58,7.66,7.35,7.4,7.41,21813064,1623.78,2026-09-10
ALPA,EQ,63.24,64.02,62.19,62.62,63.24,8797,5.52,2026-09-10
ALPHA,EQ,54.22,54.49,54.05,54.27,54.22,538298,292.26,2026-09-10
ALPHAETF,EQ,27.14,27.14,26.56,26.57,26.84,227031,60.53,2026-09-10
ALPINETEX,EQ,59.63,60.0,57.22,58.22,59.63,125778,73.68,2026-09-10
ALPL30IETF,EQ,27.47,27.49,27.2,27.37,27.51,222030,60.79,2026-09-10
ALUFLUOR,EQ,503.05,505.0,495.1,497.15,500.1,2392,11.97,2026-09-10
AMAGI,EQ,580.05,581.35,568.0,572.05,583.75,165269,947.18,2026-09-10
AMAL,EQ,742.0,765.0,742.0,760.6,740.8,6250,47.35,2026-09-10
AMARJOTHI,EQ,158.0,162.0,150.0,152.36,160.05,7568,11.66,2026-09-10
AMBER,EQ,7202.5,7309.0,7183.0,7280.0,7210.0,96213,6975.87,2026-09-10
AMBICAAGAR,EQ,25.25,26.36,25.02,25.49,25.05,35462,9.05,2026-09-10
AMBIKCO,EQ,1617.2,1628.0,1603.1,1606.9,1617.2,7441,120.07,2026-09-10
AMBUJACEM,EQ,395.5,397.55,394.05,395.6,397.0,1427859,5651.62,2026-09-10
AMDIND,EQ,57.4,58.09,56.0,56.04,56.57,15155,8.6,2026-09-10
AMJLAND,EQ,38.5,39.37,38.05,38.32,38.98,10983,4.23,2026-09-10
AMNPLST,EQ,172.8,173.6,167.0,167.92,167.99,3607,6.09,2026-09-10
AMRUTANJAN,EQ,504.0,508.5,492.2,493.25,504.0,53900,267.86,2026-09-10
ANANDRATHI,EQ,2189.7,2210.9,2155.0,2202.5,2180.6,473429,10303.27,2026-09-10
ANANTRAJ,EQ,610.05,615.95,605.3,608.85,613.6,1181722,7194.47,2026-09-10
ANDHRAPAP,EQ,67.9,73.52,67.55,72.58,68.08,4500334,3221.57,2026-09-10
ANDHRSUGAR,EQ,97.75,98.5,96.11,96.5,97.75,221478,215.16,2026-09-10
ANDREWYU,EQ,26.73,27.19,26.55,26.77,26.73,35796,9.61,2026-09-10
ANGELONE,EQ,297.0,301.35,296.15,297.3,299.05,2559910,7654.07,2026-09-10
ANIKINDS,EQ,44.21,44.9,44.09,44.39,44.72,2353,1.05,2026-09-10
ANMOL,EQ,13.7,15.55,12.56,15.34,13.63,1844371,269.8,2026-09-10
ANNAPURNA,EQ,137.68,139.75,134.05,135.03,137.68,39912,54.58,2026-09-10
ANSALBU,EQ,77.0,86.0,76.21,80.9,77.15,2021,1.64,2026-09-10
ANTELOPUS,EQ,1160.3,1169.9,1090.5,1124.1,1169.4,2976174,34005.46,2026-09-10
ANTGRAPHIC,EQ,0.71,0.75,0.7,0.72,0.72,400862,2.93,2026-09-10
ANTHEM,EQ,945.95,959.2,934.0,942.3,942.95,844850,8028.37,2026-09-10
ANUHPHR,EQ,97.9,98.88,90.2,91.21,96.74,400127,372.13,2026-09-10
ANUP,EQ,1744.0,1760.9,1703.0,1719.4,1744.5,16776,291.07,2026-09-10
ANURAS,EQ,1234.0,1235.5,1229.3,1231.1,1229.6,33522,413.01,2026-09-10
AONEGOLD,EQ,14.2,14.33,14.2,14.24,14.2,318543,45.46,2026-09-10
AONELIQUID,EQ,1076.21,1076.21,1076.19,1076.19,1076.06,10942,117.76,2026-09-10
AONENIFTY,EQ,9.86,9.86,9.67,9.68,9.72,231174,22.4,2026-09-10
AONESILVER,EQ,8.96,9.04,8.9,8.91,8.88,352020,31.61,2026-09-10
AONETMMQ50,EQ,10.45,10.45,10.33,10.37,10.4,37382,3.87,2026-09-10
AONETOTAL,EQ,11.52,11.87,11.52,11.72,11.76,130733,15.35,2026-09-10
APARINDS,EQ,17453.0,17595.0,17040.0,17342.0,17448.0,114403,19814.96,2026-09-10
APCL,EQ,101.4,101.4,97.25,98.61,100.41,4073,4.04,2026-09-10
APCOTEXIND,EQ,618.9,618.9,601.2,603.8,615.45,81232,491.62,2026-09-10
APEX,EQ,378.6,378.6,373.45,374.7,380.55,50528,189.88,2026-09-10
APLAPOLLO,EQ,2180.0,2194.8,2158.4,2194.8,2168.0,292273,6360.99,2026-09-10
APLLTD,EQ,818.55,836.5,813.8,816.4,817.4,119529,987.24,2026-09-10
APOLLO,EQ,422.0,423.3,408.1,413.2,422.45,7449993,30795.68,2026-09-10
APOLLOHOSP,EQ,9000.0,9024.0,8875.0,8900.0,8967.0,329159,29409.68,2026-09-10
APOLLOPIPE,EQ,577.0,589.5,566.65,569.35,577.6,130281,753.46,2026-09-10
APOLLOTYRE,EQ,423.6,423.65,416.4,419.55,422.25,284234,1191.23,2026-09-10
APOLSINHOT,EQ,1226.8,1232.6,1211.6,1228.9,1220.5,610,7.46,2026-09-10
APOORVA,EQ,25.3,26.56,24.04,26.56,25.3,958,0.25,2026-09-10
APTUS,EQ,257.0,257.55,250.1,252.2,258.28,1627426,4112.38,2026-09-10
AQYLON,EQ,22.99,22.99,21.6,21.88,22.61,387396,85.67,2026-09-10
ARCHIDPLY,EQ,101.02,104.39,100.0,100.5,102.54,30279,30.72,2026-09-10
ARCHIES,EQ,12.81,13.2,12.29,12.52,13.03,27960,3.52,2026-09-10
ARCL,EQ,232.0,238.17,228.0,238.0,226.83,2888,6.79,2026-09-10
ARDEE,EQ,53.5,54.5,52.39,52.62,53.27,3003161,1600.82,2026-09-10
ARE&M,EQ,832.15,836.5,816.85,819.2,832.15,438438,3624.42,2026-09-10
ARENTERP,EQ,34.99,34.99,32.13,32.6,34.99,5299,1.77,2026-09-10
ARFIN,EQ,89.0,91.33,87.51,88.07,88.77,674744,599.3,2026-09-10
ARIHANT,EQ,852.75,890.95,850.55,883.35,887.5,727,6.4,2026-09-10
ARIHANTCAP,EQ,77.39,77.78,76.31,76.47,77.06,77332,59.57,2026-09-10
ARIHANTSUP,EQ,223.95,228.8,217.1,219.65,221.8,8100,18.05,2026-09-10
ARIS,EQ,128.6,131.88,125.33,126.98,127.85,2028975,2612.15,2026-09-10
ARKADE,EQ,122.95,123.57,121.92,122.94,122.95,154761,190.11,2026-09-10
ARMANFIN,EQ,2035.9,2084.9,2030.1,2036.5,2037.1,16638,342.76,2026-09-10
AROGRANITE,EQ,24.04,24.48,23.7,24.19,24.04,11239,2.69,2026-09-10
ARSSBL,EQ,505.55,510.0,500.0,502.05,505.55,81397,410.9,2026-09-10
ARTEMISMED,EQ,356.0,362.0,343.0,348.55,354.3,724459,2556.98,2026-09-10
ARTNIRMAN,EQ,40.9,40.9,39.13,39.87,40.52,568,0.23,2026-09-10
ARVEE,EQ,210.29,210.29,194.0,195.25,210.29,18321,36.61,2026-09-10
ARVIND,EQ,574.0,583.4,567.05,569.8,570.8,423712,2436.9,2026-09-10
ARVINDFASN,EQ,446.3,455.0,443.45,453.4,446.05,291313,1313.86,2026-09-10
ARVSMART,EQ,606.5,610.0,595.0,597.05,605.25,42075,253.12,2026-09-10
ARYAMAN,EQ,610.0,625.0,610.0,625.0,621.65,34,0.21,2026-09-10
ASAHIINDIA,EQ,968.75,993.4,967.95,976.2,968.75,220953,2167.79,2026-09-10
ASAL,EQ,464.05,473.9,464.05,466.55,468.3,5668,26.53,2026-09-10
ASALCBR,EQ,691.1,703.35,666.0,698.25,686.7,75970,527.05,2026-09-10
ASHAPURMIN,EQ,551.8,557.85,540.0,542.05,550.6,268976,1465.4,2026-09-10
ASHIANA,EQ,351.4,352.0,344.9,347.9,349.1,19176,66.53,2026-09-10
ASHIMASYN,EQ,17.2,17.85,16.6,17.08,17.22,66907,11.42,2026-09-10
ASHOKA,EQ,114.25,114.5,112.85,113.53,113.58,492184,558.19,2026-09-10
ASHOKAMET,EQ,14.85,14.85,14.24,14.34,14.54,12840,1.85,2026-09-10
ASHOKLEY,EQ,166.5,167.04,164.71,166.12,167.0,16214508,26897.53,2026-09-10
ASIANENE,EQ,539.0,542.0,530.55,533.95,535.5,161522,865.81,2026-09-10
ASIANHOTNR,EQ,400.0,404.3,380.0,382.15,404.5,13812,53.55,2026-09-10
ASIANPAINT,EQ,2485.1,2498.1,2468.6,2498.1,2489.0,549332,13657.01,2026-09-10
ASIANTILES,EQ,50.92,51.12,47.37,50.39,50.47,5267540,2633.41,2026-09-10
ASIANTNE,EQ,9.05,10.7,9.0,9.23,9.52,49541,4.76,2026-09-10
ASKAUTOLTD,EQ,627.25,631.45,616.25,622.4,627.25,107736,672.84,2026-09-10
ASPINWALL,EQ,251.25,251.25,240.2,250.15,251.25,1162,2.89,2026-09-10
ASSAMENT,EQ,826.95,826.95,826.95,826.95,790.0,1,0.01,2026-09-10
ASTAR,EQ,589.9,589.9,576.0,587.75,575.1,52,0.3,2026-09-10
ASTEC,EQ,751.0,751.0,693.4,715.8,761.0,524163,3758.48,2026-09-10
ASTERDM,EQ,778.1,781.55,765.0,766.5,780.35,999914,7709.64,2026-09-10
ASTRAL,EQ,1468.2,1474.8,1451.7,1459.0,1474.8,914375,13346.45,2026-09-10
ASTRAMICRO,EQ,1708.0,1722.9,1685.0,1696.8,1706.1,258483,4409.13,2026-09-10
ASTRAZEN,EQ,6880.5,6906.0,6837.5,6860.5,6876.5,2286,157.14,2026-09-10
ATALREAL,EQ,15.27,15.27,15.27,15.27,16.96,504050,76.97,2026-09-10
ATAM,EQ,55.64,56.34,53.1,53.7,55.64,11476,6.27,2026-09-10
ATGL,EQ,613.5,616.0,600.25,602.7,612.3,461142,2798.59,2026-09-10
ATHERENERG,EQ,1614.0,1661.9,1607.4,1658.3,1580.0,8086256,132424.57,2026-09-10
ATL,EQ,24.85,24.85,24.41,24.61,24.89,127832,31.55,2026-09-10
ATLANTAA,EQ,38.11,38.49,37.13,37.51,38.11,20113,7.58,2026-09-10
ATLANTAELE,EQ,1848.0,1859.9,1796.1,1805.4,1848.7,53101,967.24,2026-09-10
ATLASCYCLE,EQ,108.0,109.99,97.2,98.07,106.47,85127,87.69,2026-09-10
ATUL,EQ,6221.5,6395.0,6209.5,6356.0,6221.5,31851,2016.55,2026-09-10
ATULAUTO,EQ,447.1,457.9,447.1,449.65,456.1,96646,435.72,2026-09-10
AUBANK,EQ,1058.9,1062.0,1047.2,1054.7,1060.5,1126434,11888.53,2026-09-10
AUGMONT,EQ,910.2,950.0,890.8,917.5,895.3,2403694,22300.36,2026-09-10
AURIONPRO,EQ,664.95,678.0,664.95,671.15,664.95,84200,566.28,2026-09-10
AUROPHARMA,EQ,1693.4,1693.4,1655.0,1668.4,1698.9,798368,13329.43,2026-09-10
AURUM,EQ,220.86,222.5,218.44,220.38,220.17,65446,144.27,2026-09-10
AURUS,EQ,4.82,4.98,4.78,4.8,4.93,18844,0.91,2026-09-10
AUSOMENT,EQ,154.96,157.0,148.98,153.0,154.19,6437,9.86,2026-09-10
AUSTENG,EQ,129.0,139.0,120.21,127.04,122.95,5658,7.15,2026-09-10
AUTOAXLES,EQ,1665.5,1684.0,1652.2,1657.9,1658.5,4446,74.16,2026-09-10
AUTOBEES,EQ,283.5,287.53,283.21,284.53,285.51,155334,442.36,2026-09-10
AUTOIETF,EQ,28.72,28.78,28.43,28.55,28.71,358459,102.41,2026-09-10
AUTOIND,EQ,86.11,86.63,83.56,84.25,86.11,80757,68.86,2026-09-10
AVADHSUGAR,EQ,818.5,829.0,784.1,794.45,822.3,70563,570.98,2026-09-10
AVALON,EQ,2293.7,2315.0,2218.0,2227.0,2293.6,280040,6325.79,2026-09-10
AVANCE,EQ,0.83,0.84,0.81,0.82,0.82,3178287,26.17,2026-09-10
AVANTEL,EQ,158.99,165.7,158.7,159.07,160.6,1221911,1981.24,2026-09-10
AVANTIFEED,EQ,807.0,816.9,799.6,815.3,807.15,232284,1882.54,2026-09-10
AVL,EQ,619.0,623.1,590.5,603.55,623.1,579067,3490.25,2026-09-10
AVONMORE,EQ,14.1,14.67,13.85,14.19,13.99,441717,63.05,2026-09-10
AVROIND,EQ,8.7,8.75,8.22,8.34,8.59,365184,30.82,2026-09-10
AVTNPL,EQ,92.55,93.33,90.1,90.6,92.42,216414,197.23,2026-09-10
AWFIS,EQ,253.0,255.65,247.05,249.6,253.9,318609,796.19,2026-09-10
AWHCL,EQ,373.85,379.55,372.0,373.15,376.15,43898,164.34,2026-09-10
AWL,EQ,187.52,188.51,185.21,185.7,187.52,782230,1459.04,2026-09-10
AXISBANK,EQ,1242.1,1255.2,1240.4,1246.0,1238.5,4150654,51810.79,2026-09-10
AXISCADES,EQ,1876.0,1920.0,1845.1,1869.7,1875.7,144733,2717.6,2026-09-10
AXITA,EQ,8.03,8.04,7.99,8.0,8.0,424366,33.98,2026-09-10
AXTEL,EQ,448.0,448.0,420.0,425.1,436.05,6892,29.77,2026-09-10
AYE,EQ,179.9,182.8,176.12,178.1,178.83,458271,821.87,2026-09-10
AYMSYNTEX,EQ,311.6,317.2,291.0,293.1,311.3,149205,446.61,2026-09-10
AZAD,EQ,2805.0,2813.0,2760.0,2773.5,2805.0,171925,4776.25,2026-09-10
AZADIND,EQ,90.0,93.49,85.05,86.79,89.26,43615,38.58,2026-09-10
BAGFILMS,EQ,4.52,4.68,4.29,4.46,4.59,104673,4.7,2026-09-10
BAIDFIN,EQ,12.39,12.45,11.67,11.74,12.03,173715,20.81,2026-09-10
BAJAJ-AUTO,EQ,11771.0,11820.0,11673.0,11768.0,11790.0,121394,14229.77,2026-09-10
BAJAJCON,EQ,524.95,533.0,514.25,524.45,521.45,1178666,6186.2,2026-09-10
BAJAJELEC,EQ,338.1,346.15,336.1,337.75,339.8,142088,485.06,2026-09-10
BAJAJFINSV,EQ,1932.9,1942.7,1921.1,1940.5,1927.0,658197,12715.43,2026-09-10
BAJAJHCARE,EQ,335.9,337.9,331.5,333.3,333.7,62427,208.95,2026-09-10
BAJAJHFL,EQ,82.82,84.64,82.4,84.22,82.92,3734084,3117.61,2026-09-10
BAJAJHIND,EQ,21.35,21.89,21.21,21.4,21.35,20871933,4489.64,2026-09-10
BAJAJHLDNG,EQ,11078.0,11078.0,10965.0,10992.0,11078.0,18035,1984.84,2026-09-10
BAJAJINDEF,EQ,221.41,222.5,219.99,221.03,221.46,19297,42.68,2026-09-10
BAJAJST,EQ,370.0,378.0,360.6,362.6,369.85,8005,29.35,2026-09-10
BAJEL,EQ,183.9,183.9,176.6,177.42,183.93,237404,426.17,2026-09-10
BAJFINANCE,EQ,1042.5,1048.7,1036.5,1043.5,1039.3,3902988,40700.6,2026-09-10
BALAJEE,EQ,25.8,25.8,25.16,25.53,25.5,41722,10.6,2026-09-10
BALAJITELE,EQ,92.65,93.19,91.35,91.81,92.85,78249,72.09,2026-09-10
BALAMINES,EQ,2359.3,2415.0,2330.1,2342.6,2359.3,150948,3588.99,2026-09-10
BALAXI,EQ,24.2,24.36,22.73,23.24,23.68,39290,9.16,2026-09-10
BALKRISHNA,EQ,16.12,16.9,16.12,16.28,16.52,9811,1.61,2026-09-10
BALKRISIND,EQ,2210.0,2234.8,2188.0,2193.0,2208.6,353459,7785.01,2026-09-10
BALMLAWRIE,EQ,175.9,176.57,172.1,174.08,175.6,436931,762.63,2026-09-10
BALPHARMA,EQ,120.0,124.6,105.05,106.21,114.45,690310,798.11,2026-09-10
BALRAMCHIN,EQ,703.0,714.0,693.3,705.15,700.05,1534401,10828.18,2026-09-10
BALUFORGE,EQ,536.05,545.8,533.75,536.65,541.55,613100,3296.99,2026-09-10
BANARBEADS,EQ,113.65,113.98,110.0,110.56,111.11,914,1.02,2026-09-10
BANARISUG,EQ,3661.0,3680.5,3556.0,3590.4,3650.8,897,32.34,2026-09-10
BANCOINDIA,EQ,635.0,639.3,624.4,627.5,635.15,103582,652.01,2026-09-10
BANDHANBNK,EQ,171.9,174.01,169.41,174.0,171.7,11859976,20346.39,2026-09-10
BANG,EQ,35.63,35.99,33.3,34.51,35.63,30450,10.55,2026-09-10
BANK10ADD,EQ,16.51,16.57,16.4,16.44,16.54,16364,2.7,2026-09-10
BANK10BETF,EQ,20.52,20.68,20.24,20.28,20.42,12551513,2541.77,2026-09-10
BANKA,EQ,79.9,81.43,77.2,77.93,77.56,14098,11.42,2026-09-10
BANKADD,EQ,57.82,58.01,57.57,57.68,57.81,2483,1.44,2026-09-10
BANKBARODA,EQ,235.0,239.46,234.84,237.62,234.1,8949331,21280.15,2026-09-10
BANKBEES,EQ,585.87,586.83,582.94,583.52,585.87,393692,2302.9,2026-09-10
BANKBETA,EQ,58.46,58.6,58.2,58.29,58.54,263273,153.77,2026-09-10
BANKBETF,EQ,57.31,57.64,57.2,57.31,57.49,9361,5.38,2026-09-10
BANKETF,EQ,576.26,577.5,574.0,575.23,575.63,18747,107.89,2026-09-10
BANKIETF,EQ,58.3,58.3,57.8,57.87,58.1,213648,123.91,2026-09-10
