SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
AGRITECH,EQ,103.45,103.45,99.0,100.07,101.21,921,0.92,2026-09-07
AGROPHOS,EQ,25.77,26.4,24.0,24.82,25.77,35970,8.97,2026-09-07
AHCL,EQ,15.74,15.85,15.41,15.48,15.68,2176718,338.99,2026-09-07
AHLADA,EQ,37.29,37.29,35.74,36.8,37.29,20508,7.47,2026-09-07
AHLEAST,EQ,139.9,139.9,135.22,135.82,136.51,1897,2.58,2026-09-07
AHLUCONT,EQ,602.0,609.6,594.8,597.05,599.05,80503,482.96,2026-09-07
AIAENG,EQ,4231.2,4249.0,4180.0,4224.0,4231.2,15736,663.36,2026-09-07
AIIL,EQ,517.75,519.5,509.0,514.95,519.9,136349,700.22,2026-09-07
AIRAN,EQ,15.44,16.6,15.2,16.44,15.44,430162,69.27,2026-09-07
AIROLAM,EQ,90.0,90.0,86.04,86.22,86.46,1008,0.88,2026-09-07
AJANTPHARM,EQ,3445.0,3539.0,3438.0,3513.6,3464.8,72590,2550.31,2026-09-07
AJAXENGG,EQ,582.45,607.0,579.15,596.2,582.45,123620,737.67,2026-09-07
AJMERA,EQ,117.6,118.6,116.03,117.54,117.76,184338,216.12,2026-09-07
AJOONI,EQ,3.71,3.8,3.47,3.49,3.71,1511024,54.35,2026-09-07
AKASH,EQ,26.0,26.0,25.2,25.69,25.6,2451,0.63,2026-09-07
AKCAPIT,EQ,1769.0,1775.0,1684.9,1733.5,1736.9,1137,19.9,2026-09-07
AKG,EQ,9.26,9.63,9.26,9.38,9.59,18592,1.75,2026-09-07
AKI,EQ,7.94,7.94,7.94,7.94,7.22,701339,55.69,2026-09-07
AKSHAR,EQ,0.42,0.44,0.42,0.42,0.42,1198508,5.12,2026-09-07
AKUMS,EQ,765.75,772.9,751.5,754.65,765.75,120744,918.48,2026-09-07
ALANKIT,EQ,8.2,8.24,8.05,8.16,8.14,120164,9.84,2026-09-07
ALBERTDAVD,EQ,866.1,880.0,851.1,863.0,860.25,4087,35.35,2026-09-07
ALEMBICLTD,EQ,112.3,114.34,107.53,108.05,111.41,1721715,1909.24,2026-09-07
ALFREDHE,EQ,2960.0,3020.0,2800.0,2945.0,2898.9,126,3.68,2026-09-07
ALGOQUANT,EQ,64.5,66.0,63.5,63.89,64.5,1553966,995.27,2026-09-07
ALICON,EQ,684.2,691.5,670.5,681.75,684.2,8931,60.92,2026-09-07
ALIVUS,EQ,1377.2,1419.7,1361.0,1388.9,1366.3,128673,1792.83,2026-09-07
ALKALI,EQ,69.99,78.66,68.0,78.66,65.55,72483,55.09,2026-09-07
ALKEM,EQ,5219.0,5242.5,5104.5,5242.5,5190.0,139659,7182.47,2026-09-07
ALKYLAMINE,EQ,2012.0,2090.3,1950.0,1986.3,2020.9,126528,2570.31,2026-09-07
ALLCARGO,EQ,12.44,12.78,12.25,12.67,12.44,15107126,1905.14,2026-09-07
ALLDIGI,EQ,809.0,817.4,802.55,810.3,805.85,8789,71.11,2026-09-07
ALLTIME,EQ,206.49,216.25,206.49,214.65,206.08,264900,566.03,2026-09-07
ALMONDZ,EQ,17.97,19.8,17.9,19.2,17.89,773910,148.7,2026-09-07
ALOKINDS,EQ,7.83,7.88,7.46,7.6,7.83,27360409,2080.83,2026-09-07
ALPA,EQ,63.99,63.99,61.5,62.17,62.71,3393,2.13,2026-09-07
ALPHA,EQ,54.3,54.3,53.88,53.97,54.16,574919,310.5,2026-09-07
ALPHAETF,EQ,25.91,26.69,25.91,26.57,26.58,184284,49.03,2026-09-07
ALPINETEX,EQ,57.88,64.9,53.82,63.17,57.76,1259777,762.32,2026-09-07
ALPL30IETF,EQ,27.59,27.64,27.44,27.49,27.59,408997,112.46,2026-09-07
ALUFLUOR,EQ,500.05,505.5,496.15,499.15,499.05,6241,31.33,2026-09-07
AMAGI,EQ,567.95,578.15,551.6,575.15,563.3,399014,2244.0,2026-09-07
AMAL,EQ,741.05,764.9,741.05,758.85,743.2,4759,35.89,2026-09-07
AMARJOTHI,EQ,160.94,162.0,155.04,160.0,160.94,456,0.73,2026-09-07
AMBER,EQ,7465.0,7473.5,7390.0,7439.0,7474.0,122437,9092.71,2026-09-07
AMBICAAGAR,EQ,27.0,27.78,26.01,26.83,27.21,23205,6.3,2026-09-07
AMBIKCO,EQ,1631.1,1648.7,1624.8,1642.8,1639.1,7879,128.94,2026-09-07
AMBUJACEM,EQ,403.0,405.35,398.6,398.6,405.0,879449,3523.27,2026-09-07
AMDIND,EQ,61.88,62.89,58.02,60.3,60.32,70502,43.24,2026-09-07
AMJLAND,EQ,39.0,39.43,38.34,39.08,39.47,9260,3.59,2026-09-07
AMNPLST,EQ,172.8,173.84,166.35,168.22,172.89,4663,7.94,2026-09-07
AMRUTANJAN,EQ,505.4,505.45,495.6,500.3,505.45,63397,316.38,2026-09-07
ANANDRATHI,EQ,2217.0,2255.0,2210.8,2224.0,2215.9,270161,6034.93,2026-09-07
ANANTRAJ,EQ,622.0,644.8,615.2,638.25,625.45,5173652,32876.98,2026-09-07
ANDHRAPAP,EQ,64.1,77.34,61.99,72.2,64.45,27336653,19811.66,2026-09-07
ANDHRSUGAR,EQ,100.3,101.89,98.82,99.4,99.51,443882,444.34,2026-09-07
ANDREWYU,EQ,27.66,28.3,27.11,27.35,27.93,65412,18.09,2026-09-07
ANGELONE,EQ,300.9,307.0,298.05,303.8,299.8,7522794,22912.66,2026-09-07
ANIKINDS,EQ,45.0,46.95,43.0,44.77,45.0,15794,7.01,2026-09-07
ANMOL,EQ,10.0,11.49,10.0,10.09,10.08,167944,17.37,2026-09-07
ANNAPURNA,EQ,143.0,145.0,137.0,143.8,140.2,101805,143.67,2026-09-07
ANSALBU,EQ,84.9,84.9,76.34,79.24,80.68,1438,1.17,2026-09-07
ANTELOPUS,EQ,960.0,1024.0,930.0,985.3,957.15,2854173,28032.01,2026-09-07
ANTGRAPHIC,EQ,0.73,0.75,0.71,0.73,0.73,207125,1.51,2026-09-07
ANTHEM,EQ,940.05,958.85,931.1,933.5,934.05,667717,6316.22,2026-09-07
ANUHPHR,EQ,82.7,91.8,82.0,90.29,81.1,1069062,949.55,2026-09-07
ANUP,EQ,1784.0,1791.2,1766.0,1770.6,1785.8,11158,198.11,2026-09-07
ANURAS,EQ,1258.8,1266.3,1227.1,1233.6,1238.7,286021,3557.73,2026-09-07
AONEGOLD,EQ,14.22,14.22,14.08,14.19,14.37,404500,57.29,2026-09-07
AONELIQUID,EQ,1075.81,1075.81,1075.79,1075.79,1075.67,7111,76.5,2026-09-07
AONENIFTY,EQ,9.98,9.98,9.81,9.83,9.89,156717,15.43,2026-09-07
AONESILVER,EQ,8.89,8.9,8.73,8.79,8.89,389029,34.22,2026-09-07
AONETMMQ50,EQ,10.35,10.4,10.27,10.31,10.3,32677,3.37,2026-09-07
AONETOTAL,EQ,11.98,11.98,11.84,11.84,11.93,196397,23.31,2026-09-07
APARINDS,EQ,17501.0,17793.0,17307.0,17728.0,17421.0,73366,12852.33,2026-09-07
APCL,EQ,103.3,103.3,99.03,99.93,101.42,7097,7.1,2026-09-07
APCOTEXIND,EQ,639.9,640.0,625.0,631.6,635.5,96163,608.23,2026-09-07
APEX,EQ,374.95,377.05,364.8,368.2,375.15,115008,425.41,2026-09-07
APLAPOLLO,EQ,2250.0,2255.0,2198.8,2215.0,2250.0,709214,15730.57,2026-09-07
APLLTD,EQ,808.0,828.1,797.4,799.55,808.2,171275,1385.56,2026-09-07
APOLLO,EQ,391.0,407.4,390.3,403.95,388.9,11691954,47104.5,2026-09-07
APOLLOHOSP,EQ,8682.0,8840.5,8650.0,8760.0,8650.0,303793,26570.45,2026-09-07
APOLLOPIPE,EQ,609.65,611.3,597.0,601.0,605.1,115502,696.47,2026-09-07
APOLLOTYRE,EQ,428.0,430.0,419.0,420.8,429.55,438180,1847.96,2026-09-07
APOLSINHOT,EQ,1218.1,1220.0,1200.1,1204.9,1218.1,979,11.83,2026-09-07
APOORVA,EQ,25.25,25.25,25.25,25.25,25.25,29,0.01,2026-09-07
APTUS,EQ,258.0,258.85,252.35,256.89,258.85,1460350,3738.26,2026-09-07
AQYLON,EQ,22.79,23.58,22.65,23.54,22.46,522202,121.14,2026-09-07
ARCHIDPLY,EQ,104.2,104.9,102.18,103.62,104.89,16124,16.68,2026-09-07
ARCHIES,EQ,13.34,13.34,12.63,12.88,12.9,8213,1.06,2026-09-07
ARCL,EQ,228.8,236.25,224.05,233.87,225.0,1534,3.6,2026-09-07
ARDEE,EQ,55.66,57.7,54.66,56.09,55.66,4068340,2290.02,2026-09-07
ARE&M,EQ,864.2,864.2,836.5,842.95,864.2,694840,5867.2,2026-09-07
ARENTERP,EQ,34.65,35.0,30.05,34.76,34.65,1895,0.64,2026-09-07
ARFIN,EQ,88.7,98.86,87.72,95.27,87.24,4760846,4545.07,2026-09-07
ARIES,EQ,501.5,524.75,484.2,485.95,500.1,113668,575.46,2026-09-07
ARIHANT,EQ,979.9,985.25,935.8,961.25,953.15,1341,12.91,2026-09-07
ARIHANTCAP,EQ,80.5,80.5,78.22,78.36,79.69,162170,128.72,2026-09-07
ARIHANTSUP,EQ,229.5,238.0,229.05,233.75,229.5,26550,61.69,2026-09-07
ARIS,EQ,129.35,129.5,126.1,126.32,128.56,539906,686.34,2026-09-07
ARKADE,EQ,125.77,125.77,123.85,124.82,125.22,121170,151.24,2026-09-07
ARMANFIN,EQ,2068.0,2068.0,1998.0,2033.8,2069.3,25672,521.65,2026-09-07
AROGRANITE,EQ,24.95,25.05,23.95,24.29,24.55,25353,6.19,2026-09-07
ARSSBL,EQ,515.0,524.7,508.3,516.3,515.05,133960,692.04,2026-09-07
ARTEMISMED,EQ,337.5,344.6,332.15,343.5,332.8,782569,2651.54,2026-09-07
ARTNIRMAN,EQ,40.63,40.63,39.11,40.21,40.63,1820,0.72,2026-09-07
ARVEE,EQ,162.2,169.15,162.2,163.93,165.1,697,1.16,2026-09-07
ARVIND,EQ,546.2,567.35,546.15,564.5,552.95,478679,2691.84,2026-09-07
ARVINDFASN,EQ,446.4,447.25,438.0,439.2,446.5,81565,360.56,2026-09-07
ARVSMART,EQ,643.7,652.0,640.0,646.8,642.5,27106,175.25,2026-09-07
ARYAMAN,EQ,620.2,630.0,610.2,630.0,620.2,34,0.21,2026-09-07
ASAHIINDIA,EQ,960.0,960.4,949.0,954.65,955.9,106030,1010.58,2026-09-07
ASAL,EQ,473.0,479.7,459.0,470.1,473.75,18318,86.12,2026-09-07
ASALCBR,EQ,705.85,712.0,701.4,707.8,706.35,16434,116.36,2026-09-07
ASHAPURMIN,EQ,551.0,554.5,536.6,538.15,551.0,296446,1610.4,2026-09-07
ASHIANA,EQ,360.6,361.55,346.85,349.75,359.55,71117,251.06,2026-09-07
ASHIMASYN,EQ,17.9,17.9,17.65,17.75,17.89,35393,6.28,2026-09-07
ASHOKA,EQ,115.6,117.29,114.52,115.5,115.55,581090,672.46,2026-09-07
ASHOKAMET,EQ,13.58,15.24,13.57,14.3,13.58,152039,22.08,2026-09-07
ASHOKLEY,EQ,170.0,172.13,168.4,170.0,169.0,10426646,17722.13,2026-09-07
ASIANENE,EQ,521.6,521.6,498.05,511.8,517.45,356718,1816.4,2026-09-07
ASIANHOTNR,EQ,388.0,388.9,379.85,382.65,384.75,22793,87.17,2026-09-07
ASIANPAINT,EQ,2511.1,2523.5,2489.7,2500.9,2527.3,240336,6014.39,2026-09-07
ASIANTILES,EQ,50.4,51.22,49.32,49.85,50.26,2616485,1312.83,2026-09-07
ASIANTNE,EQ,10.0,10.0,9.2,9.5,9.74,12163,1.15,2026-09-07
ASKAUTOLTD,EQ,619.95,621.95,604.05,611.5,618.85,121536,742.53,2026-09-07
ASPINWALL,EQ,260.5,264.0,254.2,260.65,259.25,2192,5.69,2026-09-07
ASSAMENT,EQ,833.8,833.8,790.0,790.0,830.0,6,0.05,2026-09-07
ASTAR,EQ,590.0,597.9,586.0,597.9,585.0,11,0.06,2026-09-07
ASTEC,EQ,555.0,559.3,540.0,552.35,554.45,41084,224.84,2026-09-07
ASTERDM,EQ,786.0,798.8,781.75,795.65,785.75,881643,6973.25,2026-09-07
ASTRAL,EQ,1482.7,1501.5,1482.2,1498.2,1492.9,742651,11095.88,2026-09-07
ASTRAMICRO,EQ,1740.0,1771.6,1705.0,1711.6,1729.0,471255,8175.41,2026-09-07
ASTRAZEN,EQ,6945.0,6994.0,6830.0,6851.0,6944.0,5460,377.28,2026-09-07
ATALREAL,EQ,26.6,26.9,26.49,26.5,26.22,28399351,7535.16,2026-09-07
ATAM,EQ,53.0,55.67,53.0,54.27,52.99,17563,9.5,2026-09-07
ATGL,EQ,613.05,617.0,601.9,603.7,612.35,415933,2530.29,2026-09-07
ATHERENERG,EQ,1575.0,1618.0,1561.1,1599.3,1584.0,3789386,60462.05,2026-09-07
ATL,EQ,25.8,25.8,24.84,25.03,25.31,187311,47.25,2026-09-07
ATLANTAA,EQ,39.42,39.96,37.12,37.66,39.15,73904,28.15,2026-09-07
ATLANTAELE,EQ,1898.1,1958.0,1890.3,1938.1,1881.7,141076,2726.07,2026-09-07
ATLASCYCLE,EQ,96.18,96.31,93.55,94.49,96.18,2973,2.81,2026-09-07
ATUL,EQ,6351.5,6400.0,6302.5,6312.5,6386.0,21154,1341.0,2026-09-07
ATULAUTO,EQ,462.0,465.45,458.1,459.1,465.15,58661,270.68,2026-09-07
AUBANK,EQ,1065.0,1066.8,1046.9,1053.0,1065.0,939647,9928.08,2026-09-07
AUGMONT,EQ,908.8,931.4,878.1,891.6,901.5,1669696,15043.68,2026-09-07
AURIONPRO,EQ,682.4,694.0,665.15,668.7,689.7,203606,1372.97,2026-09-07
AUROPHARMA,EQ,1646.0,1668.0,1646.0,1660.0,1653.1,536717,8894.31,2026-09-07
AURUM,EQ,224.0,228.0,223.0,225.14,225.16,45681,102.55,2026-09-07
AURUS,EQ,4.99,4.99,4.65,4.94,4.84,64024,3.14,2026-09-07
AUSOMENT,EQ,162.8,163.45,155.15,156.21,161.79,7654,12.16,2026-09-07
AUSTENG,EQ,125.95,131.0,125.0,125.0,124.7,5309,6.76,2026-09-07
AUTOAXLES,EQ,1690.0,1707.7,1651.1,1666.6,1688.7,7960,133.04,2026-09-07
AUTOBEES,EQ,287.47,289.39,281.0,286.85,287.47,190612,546.29,2026-09-07
AUTOIETF,EQ,29.11,29.11,28.51,28.81,28.81,633914,182.55,2026-09-07
AUTOIND,EQ,86.89,86.89,83.0,84.73,86.45,302191,255.67,2026-09-07
AVADHSUGAR,EQ,811.0,858.0,811.0,839.7,809.5,187551,1571.85,2026-09-07
AVALON,EQ,2262.0,2424.0,2250.1,2352.5,2196.6,1652753,38832.55,2026-09-07
AVANCE,EQ,0.82,0.85,0.82,0.83,0.82,3867349,32.44,2026-09-07
AVANTEL,EQ,154.98,157.7,153.65,156.74,154.96,676368,1058.05,2026-09-07
AVANTIFEED,EQ,798.6,804.25,782.25,786.55,798.6,183898,1458.61,2026-09-07
AVL,EQ,600.0,604.85,593.15,599.25,600.05,168049,1006.58,2026-09-07
AVONMORE,EQ,13.07,14.22,13.07,14.1,13.02,647927,89.37,2026-09-07
AVROIND,EQ,8.84,8.85,8.3,8.5,8.72,339333,28.86,2026-09-07
AVTNPL,EQ,91.5,91.89,89.61,90.1,91.02,126113,114.22,2026-09-07
AWFIS,EQ,262.0,264.0,254.15,255.2,260.8,304253,781.59,2026-09-07
AWHCL,EQ,368.9,376.0,367.8,370.5,370.8,66405,245.92,2026-09-07
AWL,EQ,187.29,189.09,185.21,188.27,187.29,1402294,2626.41,2026-09-07
AXISBANK,EQ,1271.0,1271.9,1261.6,1266.0,1273.0,1592707,20162.51,2026-09-07
AXISCADES,EQ,1711.6,1785.0,1711.6,1778.0,1711.6,192175,3384.67,2026-09-07
AXITA,EQ,8.05,8.09,8.0,8.0,8.01,574580,46.04,2026-09-07
AXTEL,EQ,390.15,397.95,390.15,391.65,394.5,1357,5.33,2026-09-07
AYE,EQ,185.0,192.0,182.96,184.06,184.81,1370435,2577.91,2026-09-07
AYMSYNTEX,EQ,314.7,321.9,310.05,315.2,310.7,78696,247.9,2026-09-07
AZAD,EQ,2777.3,2898.0,2773.3,2868.0,2777.3,493178,14077.26,2026-09-07
AZADIND,EQ,91.98,91.98,89.0,89.88,89.59,66631,59.84,2026-09-07
BAGFILMS,EQ,4.62,5.06,4.51,4.81,4.51,596328,28.88,2026-09-07
BAIDFIN,EQ,10.02,11.42,10.02,10.89,10.12,194252,20.72,2026-09-07
BAJAJ-AUTO,EQ,11810.0,11860.0,11727.0,11800.0,11919.0,106111,12502.95,2026-09-07
BAJAJCON,EQ,515.1,528.5,506.55,526.0,517.55,1131292,5905.46,2026-09-07
BAJAJELEC,EQ,335.0,345.0,331.15,342.1,331.15,243527,829.3,2026-09-07
BAJAJFINSV,EQ,1968.0,1973.0,1938.6,1938.6,1970.0,502611,9828.88,2026-09-07
BAJAJHCARE,EQ,323.95,333.0,320.1,328.8,321.45,184124,603.54,2026-09-07
BAJAJHFL,EQ,82.91,84.98,82.5,84.04,83.08,3878435,3248.05,2026-09-07
BAJAJHIND,EQ,22.15,23.14,22.15,22.77,21.86,47854998,10868.43,2026-09-07
BAJAJHLDNG,EQ,11200.0,11200.0,10956.0,10956.0,11162.0,40066,4423.13,2026-09-07
BAJAJINDEF,EQ,225.0,227.38,221.71,222.26,222.69,10012,22.39,2026-09-07
BAJAJST,EQ,360.0,368.5,360.0,366.4,362.95,16911,61.82,2026-09-07
BAJEL,EQ,182.5,187.92,182.41,187.45,183.82,535172,989.75,2026-09-07
BAJFINANCE,EQ,1064.0,1070.0,1054.3,1060.0,1060.5,3586860,37990.51,2026-09-07
BALAJEE,EQ,26.66,26.66,25.65,25.73,26.16,12936,3.35,2026-09-07
BALAJITELE,EQ,96.0,96.01,90.1,91.81,93.17,181918,168.55,2026-09-07
BALAMINES,EQ,2575.0,2629.8,2478.8,2566.8,2525.2,490283,12584.28,2026-09-07
BALAXI,EQ,26.0,26.0,23.5,24.24,25.37,69369,17.08,2026-09-07
BALKRISHNA,EQ,17.5,17.5,16.81,16.9,17.08,28940,5.01,2026-09-07
BALKRISIND,EQ,2273.0,2295.0,2242.6,2287.1,2284.6,364047,8278.24,2026-09-07
BALMLAWRIE,EQ,178.55,179.1,176.92,177.98,177.98,165626,294.79,2026-09-07
BALPHARMA,EQ,87.73,95.0,86.0,92.69,87.73,156982,144.2,2026-09-07
BALRAMCHIN,EQ,695.0,722.0,695.0,711.55,690.6,5509645,39163.05,2026-09-07
BALUFORGE,EQ,576.0,581.35,540.9,557.6,574.1,2264071,12607.79,2026-09-07
BANARBEADS,EQ,115.0,115.0,109.59,111.13,113.9,2938,3.27,2026-09-07
BANARISUG,EQ,3825.2,3924.3,3785.1,3832.3,3803.3,2346,90.08,2026-09-07
BANCOINDIA,EQ,623.1,631.0,620.1,626.95,623.5,82486,516.65,2026-09-07
BANDHANBNK,EQ,164.95,166.42,161.67,164.7,164.95,5204215,8539.45,2026-09-07
BANG,EQ,35.4,35.4,34.0,34.61,34.79,18690,6.44,2026-09-07
BANK10ADD,EQ,16.93,17.14,16.8,16.91,16.93,1853887,312.2,2026-09-07
BANK10BETF,EQ,21.0,21.0,20.61,20.76,20.9,1418,0.29,2026-09-07
BANKA,EQ,80.99,82.01,78.3,82.0,79.0,9023,7.32,2026-09-07
BANKADD,EQ,58.67,58.82,58.41,58.71,58.99,82169,48.05,2026-09-07
BANKBARODA,EQ,240.0,240.9,235.2,237.0,239.0,6824391,16166.71,2026-09-07
BANKBEES,EQ,598.0,598.0,590.4,591.58,596.2,929935,5503.9,2026-09-07
