SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
ACGL,EQ,1822.0,1822.0,1762.7,1780.5,1799.4,246,4.38,2026-09-08
ACI,EQ,512.0,512.0,483.65,484.7,509.35,688998,3387.73,2026-09-08
ACL,EQ,43.96,43.97,42.0,42.29,43.49,29632,12.62,2026-09-08
ACMESOLAR,EQ,413.15,417.65,404.45,412.6,413.15,1281765,5283.05,2026-09-08
ACUTAAS,EQ,3181.6,3235.5,3161.5,3182.1,3181.6,174805,5598.19,2026-09-08
ADANIENSOL,EQ,1390.4,1412.0,1370.0,1407.7,1390.4,1308434,18217.15,2026-09-08
ADANIENT,EQ,2933.0,2968.8,2918.0,2953.1,2950.0,971374,28640.27,2026-09-08
ADANIGREEN,EQ,1288.0,1301.3,1275.5,1292.0,1288.0,678024,8736.44,2026-09-08
ADANIPORTS,EQ,1694.0,1713.1,1685.2,1710.0,1694.3,1217135,20774.97,2026-09-08
ADANIPOWER,EQ,205.2,209.4,204.12,208.4,204.49,17837173,36965.11,2026-09-08
ADDIND,EQ,82.9,83.0,75.26,79.87,80.81,279,0.22,2026-09-08
ADFFOODS,EQ,267.0,274.35,261.85,273.7,266.15,228769,618.12,2026-09-08
ADL,EQ,74.85,75.0,72.55,74.69,72.57,176,0.13,2026-09-08
ADOR,EQ,1645.0,1650.0,1600.0,1626.2,1644.1,44887,727.89,2026-09-08
ADROITINFO,EQ,10.25,11.25,9.76,10.63,10.31,123641,13.01,2026-09-08
ADSL,EQ,101.55,102.0,99.75,101.23,101.46,91732,92.28,2026-09-08
ADVAIT,EQ,2111.9,2172.9,2084.7,2153.9,2096.4,66017,1411.83,2026-09-08
ADVANCE,EQ,118.14,118.14,114.58,115.53,116.43,79416,91.96,2026-09-08
ADVANIHOTR,EQ,49.8,49.8,49.0,49.14,49.12,27336,13.43,2026-09-08
ADVENTHTL,EQ,132.19,134.24,129.0,132.78,133.19,300842,396.34,2026-09-08
ADVENZYMES,EQ,297.75,301.75,296.3,298.85,297.85,180305,540.08,2026-09-08
ADVIKCA,EQ,1.1,1.1,1.06,1.07,1.1,819602,8.84,2026-09-08
AEGISLOG,EQ,1253.8,1273.9,1232.0,1268.1,1253.7,316136,3961.59,2026-09-08
AEGISVOPAK,EQ,285.0,291.8,284.0,290.65,285.35,584529,1684.8,2026-09-08
AEPL,EQ,18.1,18.5,17.08,18.11,18.02,46457,8.32,2026-09-08
AEQUS,EQ,233.86,239.75,229.7,231.9,233.86,2864307,6704.25,2026-09-08
AEROENTER,EQ,157.0,159.6,150.25,152.65,154.73,1601272,2479.64,2026-09-08
AEROFLEX,EQ,561.65,584.15,545.1,573.5,558.15,1971688,11191.01,2026-09-08
AERONEU,EQ,76.0,78.0,73.25,74.13,77.28,46937,35.68,2026-09-08
AEROPLANE,EQ,197.0,202.0,193.36,199.31,198.03,592688,1180.06,2026-09-08
AETHER,EQ,1622.0,1647.6,1592.6,1642.9,1619.5,130630,2118.46,2026-09-08
AFCONS,EQ,292.05,294.75,279.35,280.25,293.2,828684,2355.88,2026-09-08
AFFLE,EQ,1622.2,1647.7,1593.1,1609.4,1623.2,146367,2367.54,2026-09-08
AFFORDABLE,EQ,160.55,168.03,159.32,164.23,160.03,38881,63.9,2026-09-08
AFIL,EQ,9.15,9.28,9.02,9.07,9.14,338110,30.83,2026-09-08
AFSL,EQ,202.5,205.7,201.0,201.16,202.78,15736,31.7,2026-09-08
AGARIND,EQ,436.75,449.65,432.1,440.9,440.2,47875,209.07,2026-09-08
AGARWALEYE,EQ,518.25,523.8,512.8,519.7,518.25,424854,2212.57,2026-09-08
AGI,EQ,730.0,786.85,730.0,783.8,732.65,359947,2763.34,2026-09-08
AGIIL,EQ,276.55,276.55,270.05,271.65,277.15,297151,813.97,2026-09-08
AGL,EQ,13.57,16.23,13.55,16.02,13.58,54467549,8462.18,2026-09-08
AGRITECH,EQ,104.4,104.4,98.01,99.75,100.07,4390,4.41,2026-09-08
AGROPHOS,EQ,25.0,25.48,23.03,23.44,24.82,114226,27.03,2026-09-08
AHCL,EQ,15.54,15.69,15.41,15.61,15.48,1454613,226.24,2026-09-08
AHLADA,EQ,37.0,37.74,36.0,36.3,36.8,14208,5.23,2026-09-08
AHLEAST,EQ,137.01,138.51,134.25,135.38,135.82,10422,14.16,2026-09-08
AHLUCONT,EQ,595.0,609.0,592.1,607.15,597.05,45142,271.11,2026-09-08
AIAENG,EQ,4246.0,4283.4,4200.0,4259.0,4224.0,25860,1099.64,2026-09-08
AIIL,EQ,517.0,529.6,510.55,526.2,514.95,142504,742.7,2026-09-08
AIRAN,EQ,16.67,17.95,16.25,17.15,16.44,568993,97.56,2026-09-08
AIROLAM,EQ,88.8,90.5,86.0,88.67,86.22,11457,10.2,2026-09-08
AJANTPHARM,EQ,3513.4,3597.0,3483.3,3579.3,3513.6,112843,4008.84,2026-09-08
AJAXENGG,EQ,605.0,612.9,583.1,594.1,596.2,126111,753.34,2026-09-08
AJMERA,EQ,116.43,119.9,116.02,118.1,117.54,329876,386.38,2026-09-08
AJOONI,EQ,3.54,3.55,3.41,3.44,3.49,693541,24.07,2026-09-08
AKASH,EQ,25.69,25.69,25.0,25.09,25.69,6216,1.57,2026-09-08
AKCAPIT,EQ,1751.9,1775.0,1738.1,1772.2,1733.5,628,10.97,2026-09-08
AKG,EQ,9.39,9.95,9.38,9.83,9.38,13409,1.3,2026-09-08
AKI,EQ,8.21,8.34,7.15,7.15,7.94,3982236,299.84,2026-09-08
AKSHAR,EQ,0.43,0.44,0.42,0.42,0.42,1977218,8.47,2026-09-08
AKUMS,EQ,754.05,757.75,733.15,736.6,754.65,199035,1473.56,2026-09-08
ALANKIT,EQ,8.04,8.23,7.85,7.99,8.16,95801,7.67,2026-09-08
ALBERTDAVD,EQ,863.0,867.8,840.0,844.05,863.0,6478,55.08,2026-09-08
ALEMBICLTD,EQ,109.1,112.08,107.24,109.73,108.05,1417837,1560.16,2026-09-08
ALGOQUANT,EQ,63.89,64.4,63.5,63.7,63.89,926998,590.73,2026-09-08
ALICON,EQ,681.75,700.0,670.0,695.45,681.75,29919,205.9,2026-09-08
ALIVUS,EQ,1390.7,1399.8,1364.6,1372.0,1388.9,105792,1460.86,2026-09-08
ALKALI,EQ,86.99,93.95,85.0,87.34,78.66,516831,466.72,2026-09-08
ALKEM,EQ,5172.5,5206.5,5129.5,5181.0,5242.5,75997,3939.66,2026-09-08
ALKYLAMINE,EQ,1999.9,2015.0,1960.1,1970.7,1986.3,55726,1103.7,2026-09-08
ALLCARGO,EQ,12.67,13.24,12.6,13.02,12.67,25792094,3359.47,2026-09-08
ALLDIGI,EQ,810.3,813.6,801.55,804.9,810.3,4118,33.17,2026-09-08
ALLTIME,EQ,215.0,216.0,209.5,211.46,214.65,38728,82.31,2026-09-08
ALMONDZ,EQ,19.95,20.0,19.02,19.61,19.2,368472,71.98,2026-09-08
ALOKINDS,EQ,7.64,7.89,7.38,7.46,7.6,28757241,2187.03,2026-09-08
ALPA,EQ,62.0,65.0,61.7,63.17,62.17,28762,18.21,2026-09-08
ALPHA,EQ,53.98,54.23,53.42,54.14,53.97,719525,389.66,2026-09-08
ALPHAETF,EQ,26.5,26.8,26.5,26.71,26.57,826651,220.78,2026-09-08
ALPINETEX,EQ,63.17,64.75,62.0,62.6,63.17,266877,169.05,2026-09-08
ALPL30IETF,EQ,27.5,27.5,27.41,27.46,27.49,160858,44.15,2026-09-08
ALUFLUOR,EQ,502.5,506.0,498.0,503.75,499.15,5727,28.64,2026-09-08
AMAGI,EQ,568.15,578.85,564.5,576.15,575.15,161239,920.6,2026-09-08
AMAL,EQ,764.0,764.0,745.15,757.85,758.85,4498,33.98,2026-09-08
AMARJOTHI,EQ,161.0,162.9,161.0,161.05,160.0,574,0.93,2026-09-08
AMBER,EQ,7405.5,7430.5,7278.0,7308.0,7439.0,137462,10066.39,2026-09-08
AMBICAAGAR,EQ,27.0,27.2,25.01,25.44,26.83,42539,11.07,2026-09-08
AMBIKCO,EQ,1658.9,1658.9,1613.5,1631.9,1642.8,19513,318.46,2026-09-08
AMBUJACEM,EQ,398.0,400.95,395.15,398.3,398.6,986589,3922.04,2026-09-08
AMDIND,EQ,61.99,61.99,59.01,60.02,60.3,34539,20.84,2026-09-08
AMJLAND,EQ,39.7,39.71,37.3,39.05,39.08,19625,7.55,2026-09-08
AMNPLST,EQ,173.7,173.7,165.52,167.82,168.22,5113,8.64,2026-09-08
AMRUTANJAN,EQ,503.0,503.85,493.0,500.45,500.3,42167,210.0,2026-09-08
ANANDRATHI,EQ,2235.0,2235.0,2202.9,2229.5,2224.0,119591,2660.42,2026-09-08
ANANTRAJ,EQ,641.0,641.0,623.05,625.85,638.25,1005063,6341.48,2026-09-08
ANDHRAPAP,EQ,73.91,79.79,67.0,72.09,72.2,29596575,22015.95,2026-09-08
ANDHRSUGAR,EQ,99.99,100.99,97.01,98.79,99.4,505786,497.31,2026-09-08
ANDREWYU,EQ,27.35,27.79,26.8,27.18,27.35,60113,16.35,2026-09-08
ANGELONE,EQ,303.8,304.15,296.5,298.0,303.8,2591770,7754.07,2026-09-08
ANIKINDS,EQ,44.77,45.9,44.51,45.21,44.77,7198,3.26,2026-09-08
ANMOL,EQ,10.49,11.48,10.0,11.38,10.09,221539,23.72,2026-09-08
ANNAPURNA,EQ,143.8,143.86,138.59,139.9,143.8,41641,58.97,2026-09-08
ANSALBU,EQ,89.99,89.99,80.0,82.5,79.24,1815,1.51,2026-09-08
ANTELOPUS,EQ,987.5,1127.5,971.4,1099.15,985.3,9401224,102263.44,2026-09-08
ANTGRAPHIC,EQ,0.75,0.75,0.71,0.72,0.73,360294,2.59,2026-09-08
ANTHEM,EQ,939.2,959.9,920.0,957.8,933.5,898858,8499.47,2026-09-08
ANUHPHR,EQ,92.0,99.5,91.79,95.53,90.29,1749719,1679.51,2026-09-08
ANUP,EQ,1768.3,1775.9,1717.0,1725.6,1770.6,22344,388.82,2026-09-08
ANURAS,EQ,1243.9,1245.5,1222.5,1233.4,1233.6,137762,1697.64,2026-09-08
AONEGOLD,EQ,14.45,14.45,14.15,14.2,14.19,152998,21.81,2026-09-08
AONELIQUID,EQ,1075.94,1075.95,1075.92,1075.94,1075.79,29072,312.8,2026-09-08
AONENIFTY,EQ,9.58,9.96,9.58,9.79,9.83,396075,38.77,2026-09-08
AONESILVER,EQ,8.85,8.98,8.81,8.82,8.79,236317,20.97,2026-09-08
AONETMMQ50,EQ,10.36,10.4,10.3,10.35,10.31,70002,7.25,2026-09-08
AONETOTAL,EQ,11.99,11.99,11.8,11.81,11.84,195028,23.05,2026-09-08
APARINDS,EQ,17789.0,17812.0,17372.0,17635.0,17728.0,114178,19993.48,2026-09-08
APCL,EQ,100.0,101.96,100.0,100.32,99.93,5545,5.58,2026-09-08
APCOTEXIND,EQ,630.05,633.05,601.0,612.15,631.6,262125,1606.63,2026-09-08
APEX,EQ,366.5,387.95,366.05,384.2,368.2,296621,1128.06,2026-09-08
APLAPOLLO,EQ,2204.6,2204.8,2165.0,2185.0,2215.0,922548,20115.86,2026-09-08
APLLTD,EQ,802.0,810.95,792.6,808.5,799.55,200271,1606.23,2026-09-08
APOLLO,EQ,408.0,424.0,405.8,417.9,403.95,15479622,64591.56,2026-09-08
APOLLOHOSP,EQ,8761.5,8850.0,8745.0,8837.5,8760.0,324848,28620.01,2026-09-08
APOLLOPIPE,EQ,600.6,603.95,586.2,591.2,601.0,87773,521.73,2026-09-08
APOLLOTYRE,EQ,420.8,421.2,410.05,411.5,420.8,568041,2349.45,2026-09-08
APOLSINHOT,EQ,1204.9,1218.9,1201.4,1209.1,1204.9,372,4.5,2026-09-08
APOORVA,EQ,25.25,26.51,25.0,25.3,25.25,1205,0.3,2026-09-08
APTUS,EQ,256.0,257.86,252.1,256.96,256.89,511661,1309.35,2026-09-08
AQYLON,EQ,23.53,24.65,22.37,23.1,23.54,2178820,517.23,2026-09-08
ARCHIDPLY,EQ,104.66,105.25,102.0,103.77,103.62,24405,25.28,2026-09-08
ARCHIES,EQ,12.95,13.22,12.89,13.14,12.88,11407,1.5,2026-09-08
ARCL,EQ,222.2,239.8,222.2,224.92,233.87,905,2.03,2026-09-08
ARDEE,EQ,56.2,56.2,54.51,54.74,56.09,3009161,1654.89,2026-09-08
ARE&M,EQ,842.95,845.1,834.15,837.8,842.95,289450,2425.92,2026-09-08
ARENTERP,EQ,34.7,36.0,32.3,33.34,34.76,1192,0.4,2026-09-08
ARFIN,EQ,97.0,97.16,91.03,91.36,95.27,1199300,1114.15,2026-09-08
ARIHANT,EQ,932.55,959.3,910.4,919.55,961.25,922,8.51,2026-09-08
ARIHANTCAP,EQ,78.7,78.88,77.18,78.54,78.36,80820,63.06,2026-09-08
ARIHANTSUP,EQ,234.1,239.1,231.65,232.6,233.75,1802,4.22,2026-09-08
ARIS,EQ,134.52,134.52,126.0,127.22,126.32,3067027,3963.19,2026-09-08
ARKADE,EQ,124.0,125.99,122.5,123.09,124.82,94801,117.87,2026-09-08
ARMANFIN,EQ,2025.0,2050.1,2001.0,2037.5,2033.8,14516,293.35,2026-09-08
AROGRANITE,EQ,24.5,24.95,23.86,24.1,24.29,10845,2.63,2026-09-08
ARSSBL,EQ,513.05,515.55,508.4,513.65,516.3,101733,520.66,2026-09-08
ARTEMISMED,EQ,347.5,350.0,338.6,342.05,343.5,474334,1633.33,2026-09-08
ARTNIRMAN,EQ,40.41,41.1,40.41,40.41,40.21,6,0.0,2026-09-08
ARVEE,EQ,164.74,196.71,163.61,193.74,163.93,59140,111.03,2026-09-08
ARVIND,EQ,560.65,584.3,555.8,581.35,564.5,1015936,5836.17,2026-09-08
ARVINDFASN,EQ,441.3,443.05,430.0,440.35,439.2,107507,471.32,2026-09-08
ARVSMART,EQ,648.2,653.55,626.0,629.65,646.8,40077,254.55,2026-09-08
ARYAMAN,EQ,639.0,639.0,639.0,639.0,630.0,1,0.01,2026-09-08
ASAHIINDIA,EQ,954.95,963.9,950.0,955.6,954.65,89970,859.05,2026-09-08
ASAL,EQ,470.0,472.0,466.0,468.45,470.1,10901,51.18,2026-09-08
ASALCBR,EQ,708.0,710.2,689.95,696.15,707.8,38235,266.53,2026-09-08
ASHAPURMIN,EQ,535.9,559.95,535.9,549.35,538.15,373033,2053.37,2026-09-08
ASHIANA,EQ,350.4,350.85,345.0,346.3,349.75,18213,63.28,2026-09-08
ASHIMASYN,EQ,17.6,17.61,17.3,17.36,17.75,100643,17.59,2026-09-08
ASHOKA,EQ,115.46,115.6,113.56,114.27,115.5,633887,725.37,2026-09-08
ASHOKAMET,EQ,14.5,15.25,14.04,14.44,14.3,61968,8.92,2026-09-08
ASHOKLEY,EQ,170.0,170.17,167.75,169.0,170.0,7997004,13527.12,2026-09-08
ASIANENE,EQ,519.0,565.7,507.6,553.55,511.8,1715686,9410.51,2026-09-08
ASIANHOTNR,EQ,388.8,423.8,384.8,405.75,382.65,142759,577.2,2026-09-08
ASIANPAINT,EQ,2499.0,2499.0,2474.1,2481.6,2500.9,373248,9288.37,2026-09-08
ASIANTILES,EQ,49.45,50.5,49.41,50.04,49.85,2076110,1037.92,2026-09-08
ASIANTNE,EQ,9.89,9.89,9.37,9.69,9.5,1503,0.15,2026-09-08
ASKAUTOLTD,EQ,609.0,621.0,601.2,610.15,611.5,464451,2818.48,2026-09-08
ASPINWALL,EQ,255.05,256.95,253.8,254.15,260.65,416,1.06,2026-09-08
ASTAR,EQ,590.0,597.0,590.0,596.95,597.9,18,0.11,2026-09-08
ASTEC,EQ,551.2,662.8,551.2,662.8,552.35,1270916,8000.76,2026-09-08
ASTERDM,EQ,795.65,795.65,782.6,790.35,795.65,537709,4243.01,2026-09-08
ASTRAL,EQ,1498.2,1507.4,1485.0,1500.8,1498.2,613597,9177.81,2026-09-08
ASTRAMICRO,EQ,1748.0,1783.3,1708.3,1757.3,1711.6,793737,13852.7,2026-09-08
ASTRAZEN,EQ,6860.0,6924.0,6830.0,6875.5,6851.0,2698,185.41,2026-09-08
ATALREAL,EQ,26.01,26.07,21.2,21.2,26.5,10577296,2452.79,2026-09-08
ATAM,EQ,54.55,55.98,54.54,55.34,54.27,7609,4.21,2026-09-08
ATGL,EQ,604.4,612.0,602.0,609.4,603.7,458452,2778.97,2026-09-08
ATHERENERG,EQ,1607.3,1613.4,1568.0,1578.0,1599.3,2413864,38258.28,2026-09-08
ATL,EQ,25.45,26.44,24.85,25.82,25.03,362830,93.61,2026-09-08
ATLANTAA,EQ,37.8,39.02,36.92,38.3,37.66,71064,27.14,2026-09-08
ATLANTAELE,EQ,1940.1,1948.0,1882.3,1922.3,1938.1,151171,2886.21,2026-09-08
ATLASCYCLE,EQ,95.6,113.38,95.0,113.03,94.49,1077562,1183.48,2026-09-08
ATUL,EQ,6335.0,6356.5,6305.0,6314.5,6312.5,12993,821.63,2026-09-08
ATULAUTO,EQ,460.05,463.9,457.3,458.9,459.1,80477,370.32,2026-09-08
AUBANK,EQ,1055.7,1074.8,1051.4,1073.7,1053.0,1353347,14433.71,2026-09-08
AUGMONT,EQ,899.0,909.95,882.8,893.4,891.6,693093,6188.19,2026-09-08
AURIONPRO,EQ,673.0,684.3,667.75,672.1,668.7,115133,777.63,2026-09-08
AUROPHARMA,EQ,1660.5,1698.8,1655.0,1692.0,1660.0,1055813,17757.97,2026-09-08
AURUM,EQ,225.85,228.0,223.78,227.26,225.14,56616,128.12,2026-09-08
AURUS,EQ,4.94,4.94,4.73,4.78,4.94,24602,1.18,2026-09-08
AUSOMENT,EQ,161.0,161.0,152.56,155.86,156.21,6145,9.57,2026-09-08
AUSTENG,EQ,125.95,129.5,121.0,121.41,125.0,11816,14.47,2026-09-08
AUTOAXLES,EQ,1666.6,1685.0,1658.1,1664.4,1666.6,4754,79.32,2026-09-08
AUTOBEES,EQ,286.69,288.0,284.05,286.83,286.85,187168,534.57,2026-09-08
AUTOIETF,EQ,28.81,28.95,28.51,28.82,28.81,366585,105.15,2026-09-08
AUTOIND,EQ,85.0,87.78,84.21,87.03,84.73,227265,196.73,2026-09-08
AVADHSUGAR,EQ,839.7,844.5,825.0,836.25,839.7,59362,494.16,2026-09-08
AVALON,EQ,2350.0,2360.0,2280.8,2290.3,2352.5,355629,8247.0,2026-09-08
AVANCE,EQ,0.84,0.85,0.83,0.84,0.83,3518500,29.54,2026-09-08
AVANTEL,EQ,156.97,160.6,156.0,156.44,156.74,942769,1489.93,2026-09-08
AVANTIFEED,EQ,786.95,847.9,784.75,837.15,786.55,1080144,8955.61,2026-09-08
AVL,EQ,604.0,617.0,589.95,614.6,599.25,157929,956.12,2026-09-08
AVONMORE,EQ,14.35,14.35,14.0,14.06,14.1,152135,21.46,2026-09-08
AVROIND,EQ,8.4,8.88,8.19,8.58,8.5,820338,69.69,2026-09-08
AVTNPL,EQ,90.96,91.58,88.9,90.35,90.1,162418,146.25,2026-09-08
AWFIS,EQ,254.0,255.85,250.1,253.0,255.2,167070,423.13,2026-09-08
AWHCL,EQ,370.5,372.45,361.0,365.75,370.5,73249,268.98,2026-09-08
AWL,EQ,187.95,188.31,186.0,187.52,188.27,819467,1533.11,2026-09-08
AXISBANK,EQ,1262.8,1264.9,1239.5,1244.9,1266.0,3623260,45155.9,2026-09-08
AXISCADES,EQ,1778.0,1861.0,1778.0,1848.6,1778.0,309618,5668.33,2026-09-08
AXITA,EQ,8.03,8.04,7.97,7.99,8.0,573251,45.86,2026-09-08
AXTEL,EQ,390.0,411.85,388.0,408.85,391.65,2822,11.39,2026-09-08
AYE,EQ,185.37,188.83,183.51,184.78,184.06,556286,1034.11,2026-09-08
AYMSYNTEX,EQ,316.85,330.0,311.4,320.1,315.2,137382,445.0,2026-09-08
AZAD,EQ,2885.0,2885.8,2800.0,2822.1,2868.0,256205,7249.02,2026-09-08
AZADIND,EQ,90.25,91.0,89.0,89.86,89.88,43050,38.68,2026-09-08
BAGFILMS,EQ,4.81,4.88,4.64,4.7,4.81,121873,5.79,2026-09-08
BAIDFIN,EQ,11.05,12.95,11.02,12.05,10.89,1092523,132.4,2026-09-08
BAJAJ-AUTO,EQ,11727.0,11883.0,11716.0,11880.0,11800.0,192942,22787.96,2026-09-08
BAJAJCON,EQ,526.0,527.6,512.0,514.1,526.0,589132,3042.33,2026-09-08
BAJAJELEC,EQ,341.05,341.85,335.0,339.95,342.1,97393,329.82,2026-09-08
BAJAJFINSV,EQ,1938.6,1951.9,1933.0,1938.1,1938.6,707710,13730.59,2026-09-08
BAJAJHCARE,EQ,328.85,338.7,328.85,336.7,328.8,196328,656.67,2026-09-08
BAJAJHFL,EQ,83.51,84.2,82.58,84.01,84.04,3509185,2928.66,2026-09-08
BAJAJHIND,EQ,22.8,23.17,22.4,22.66,22.77,22885945,5198.33,2026-09-08
BAJAJHLDNG,EQ,11094.0,11124.0,10970.0,11046.0,10956.0,28503,3151.19,2026-09-08
BAJAJINDEF,EQ,225.6,226.89,220.02,220.95,222.26,7155,15.87,2026-09-08
BAJAJST,EQ,365.6,369.7,361.75,365.0,366.4,3242,11.83,2026-09-08
BAJEL,EQ,187.3,187.3,182.12,183.62,187.45,105390,193.47,2026-09-08
BAJFINANCE,EQ,1058.8,1059.6,1050.0,1054.1,1060.0,3608327,38051.05,2026-09-08
BALAJEE,EQ,26.49,26.49,25.11,25.46,25.73,31666,8.13,2026-09-08
BALAJITELE,EQ,92.82,95.0,91.9,93.42,91.81,310562,291.09,2026-09-08
BALAMINES,EQ,2575.0,2581.2,2452.0,2475.4,2566.8,202112,5041.54,2026-09-08
BALAXI,EQ,24.24,24.75,23.2,23.34,24.24,67891,16.24,2026-09-08
BALKRISHNA,EQ,17.4,17.4,16.8,17.03,16.9,27420,4.66,2026-09-08
BALKRISIND,EQ,2279.4,2305.5,2237.2,2258.0,2287.1,360643,8157.99,2026-09-08
BALMLAWRIE,EQ,177.98,177.98,175.71,176.38,177.98,143306,253.06,2026-09-08
BALPHARMA,EQ,93.78,97.6,93.0,95.38,92.69,126694,121.7,2026-09-08
BALRAMCHIN,EQ,712.05,742.0,702.8,711.45,711.55,3169872,22719.31,2026-09-08
BALUFORGE,EQ,552.3,557.7,540.1,541.65,557.6,787147,4299.75,2026-09-08
BANARBEADS,EQ,112.0,113.95,109.05,109.99,111.13,539,0.59,2026-09-08
BANARISUG,EQ,3824.6,3824.6,3720.1,3743.6,3832.3,1142,43.07,2026-09-08
BANCOINDIA,EQ,625.0,631.7,622.65,628.3,626.95,76891,482.32,2026-09-08
BANDHANBNK,EQ,165.95,172.4,163.3,171.58,164.7,20828794,35408.99,2026-09-08
BANG,EQ,34.11,34.65,33.45,33.52,34.61,11655,3.92,2026-09-08
BANK10ADD,EQ,16.85,16.9,16.65,16.69,16.91,45774,7.66,2026-09-08
BANK10BETF,EQ,20.69,20.69,20.49,20.52,20.76,715,0.15,2026-09-08
BANKA,EQ,82.0,83.5,78.52,79.1,82.0,2035,1.66,2026-09-08
BANKADD,EQ,58.67,58.67,58.14,58.41,58.71,6667,3.89,2026-09-08
BANKBARODA,EQ,236.8,237.7,234.54,236.6,237.0,7992697,18820.67,2026-09-08
BANKBEES,EQ,593.7,593.77,588.3,589.09,591.58,329432,1942.77,2026-09-08
BANKBETA,EQ,59.05,59.08,58.8,58.88,59.04,22057,13.0,2026-09-08
BANKBETF,EQ,58.1,58.13,57.68,57.87,58.19,9059,5.24,2026-09-08
BANKETF,EQ,582.09,582.09,578.45,579.02,581.69,11089,64.32,2026-09-08
BANKIETF,EQ,58.61,58.8,58.31,58.43,58.68,108948,63.69,2026-09-08
