SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
ABCAPITAL,EQ,395.15,396.8,378.8,378.8,395.0,2529778,9766.63,2026-09-15
ABCOTS,EQ,200.7,213.59,200.7,206.04,203.06,6697,13.96,2026-09-15
ABDL,EQ,635.0,644.4,622.0,631.6,632.5,522432,3304.54,2026-09-15
ABFRL,EQ,50.35,50.68,48.71,49.02,50.44,9099306,4478.04,2026-09-15
ABGSEC,EQ,113.96,113.96,113.07,113.07,113.96,5,0.01,2026-09-15
ABLBL,EQ,83.5,85.35,82.71,82.95,83.61,625654,525.79,2026-09-15
ABMKNO,EQ,182.0,184.9,170.0,174.71,181.45,2678,4.73,2026-09-15
ABREL,EQ,1276.2,1281.7,1227.0,1232.5,1281.6,197639,2459.4,2026-09-15
ABSL10BANK,EQ,170.9,170.9,164.0,165.51,167.34,3511,5.8,2026-09-15
ABSLAMC,EQ,1102.0,1104.0,1034.0,1037.9,1109.9,129497,1376.37,2026-09-15
ABSLBANETF,EQ,58.14,58.28,57.3,57.4,58.01,23799,13.71,2026-09-15
ABSLLIQUID,EQ,1000.01,1000.01,999.99,999.99,1000.0,9016,90.16,2026-09-15
ABSLMSCIN,EQ,29.11,29.26,28.63,28.67,28.9,354,0.1,2026-09-15
ABSLNN50ET,EQ,76.53,76.53,74.1,74.48,76.15,43922,32.83,2026-09-15
ABSLPSE,EQ,10.11,10.29,9.9,9.93,10.11,109470,10.92,2026-09-15
ACC,EQ,1234.9,1280.3,1219.6,1225.2,1246.5,205903,2529.2,2026-09-15
ACCELYA,EQ,1120.0,1126.0,1108.0,1112.2,1118.4,5132,57.3,2026-09-15
ACE,EQ,1135.0,1141.5,1105.0,1132.1,1129.0,332640,3753.98,2026-09-15
ACEINTEG,EQ,17.54,18.37,17.51,17.75,17.62,6074,1.08,2026-09-15
ACGL,EQ,1785.7,1824.0,1725.2,1732.1,1785.7,944,16.65,2026-09-15
ACI,EQ,476.7,478.0,453.05,455.25,470.45,295921,1360.97,2026-09-15
ACL,EQ,41.85,43.5,41.85,42.55,42.7,4611,1.97,2026-09-15
ACMESOLAR,EQ,402.15,426.15,402.15,420.4,402.3,5262214,21938.54,2026-09-15
ACUTAAS,EQ,3384.0,3447.6,3232.2,3266.2,3383.7,264234,8791.02,2026-09-15
ADANIENSOL,EQ,1377.6,1379.8,1337.0,1347.5,1373.0,822951,11157.52,2026-09-15
ADANIENT,EQ,3080.0,3083.7,2921.3,2928.6,3060.0,1783310,53039.0,2026-09-15
ADANIGREEN,EQ,1282.3,1294.0,1249.0,1255.0,1281.3,980470,12412.34,2026-09-15
ADANIPORTS,EQ,1791.4,1791.4,1713.8,1713.8,1764.6,1610729,28063.78,2026-09-15
ADANIPOWER,EQ,211.05,212.0,201.4,202.0,209.97,14417003,29501.55,2026-09-15
ADDIND,EQ,79.41,80.0,79.0,79.0,77.48,6,0.0,2026-09-15
ADFFOODS,EQ,269.55,270.9,260.1,261.3,269.55,65591,173.73,2026-09-15
ADL,EQ,75.9,83.0,69.71,71.16,71.54,3183,2.43,2026-09-15
ADOR,EQ,1604.0,1620.0,1541.3,1548.2,1603.7,31262,490.18,2026-09-15
ADROITINFO,EQ,11.06,11.29,10.82,11.04,11.02,36084,3.98,2026-09-15
ADSL,EQ,100.68,101.6,96.15,97.02,100.21,112407,110.74,2026-09-15
ADVAIT,EQ,2070.0,2083.9,2000.0,2007.0,2065.0,34911,706.27,2026-09-15
ADVANCE,EQ,118.69,119.76,113.5,113.95,117.85,66283,76.53,2026-09-15
ADVANIHOTR,EQ,49.06,49.06,47.5,47.98,49.18,35019,16.95,2026-09-15
ADVENTHTL,EQ,128.67,136.0,125.11,126.42,128.56,361220,470.31,2026-09-15
ADVENZYMES,EQ,293.4,297.0,286.15,287.7,293.4,247159,723.14,2026-09-15
ADVIKCA,EQ,1.02,1.02,0.94,0.98,1.02,431765,4.28,2026-09-15
AEGISLOG,EQ,1365.3,1385.0,1320.0,1323.5,1353.6,701470,9474.43,2026-09-15
AEGISVOPAK,EQ,298.4,311.0,292.8,302.0,295.1,4447657,13498.18,2026-09-15
AEPL,EQ,17.5,17.59,16.02,16.27,17.21,53631,9.1,2026-09-15
AEQUS,EQ,229.0,234.0,220.0,221.52,225.97,2201591,4980.31,2026-09-15
AEROENTER,EQ,137.77,137.77,113.85,116.93,137.09,1916380,2352.46,2026-09-15
AEROFLEX,EQ,565.4,567.45,507.6,507.6,563.95,1836440,9459.13,2026-09-15
AERONEU,EQ,68.76,71.39,67.75,67.94,68.76,22172,15.2,2026-09-15
AEROPLANE,EQ,205.12,205.13,195.0,199.72,205.13,921171,1841.88,2026-09-15
AETHER,EQ,1674.7,1680.0,1567.7,1583.1,1674.7,405221,6461.76,2026-09-15
AFCONS,EQ,281.0,304.55,260.25,262.25,253.8,26501568,75219.46,2026-09-15
AFFLE,EQ,1585.8,1588.9,1534.4,1536.4,1567.6,132668,2069.39,2026-09-15
AFFORDABLE,EQ,159.09,161.88,156.01,158.93,159.88,16702,26.54,2026-09-15
AFIL,EQ,9.0,9.0,8.39,8.54,8.92,634241,54.66,2026-09-15
AFSL,EQ,201.95,202.5,201.0,201.03,201.0,7901,15.89,2026-09-15
AGARIND,EQ,431.95,436.95,417.5,421.0,431.75,51633,219.16,2026-09-15
AGARWALEYE,EQ,510.0,511.0,494.85,502.05,508.4,195769,981.19,2026-09-15
AGI,EQ,761.05,762.05,731.1,736.65,762.65,91711,684.96,2026-09-15
AGIIL,EQ,272.95,274.85,255.8,264.15,272.95,382898,1028.11,2026-09-15
AGL,EQ,15.14,15.23,14.01,14.23,15.13,2608653,377.69,2026-09-15
AGRITECH,EQ,100.33,101.39,97.12,97.57,99.84,2551,2.5,2026-09-15
AGROPHOS,EQ,24.2,24.2,22.51,23.47,23.5,22908,5.32,2026-09-15
AHCL,EQ,21.05,22.94,19.37,20.18,19.57,165056337,33937.5,2026-09-15
AHLADA,EQ,34.85,36.09,34.0,34.99,35.06,10913,3.82,2026-09-15
AHLEAST,EQ,134.52,136.88,133.0,133.56,133.95,1187,1.59,2026-09-15
AHLUCONT,EQ,601.0,604.65,580.3,585.85,601.0,66007,391.94,2026-09-15
AIAENG,EQ,4113.5,4140.0,3886.0,3899.3,4096.6,43966,1746.03,2026-09-15
AIIL,EQ,539.0,539.0,524.2,529.85,544.35,279515,1487.58,2026-09-15
AIRAN,EQ,17.21,17.9,16.21,16.45,17.13,157643,27.15,2026-09-15
AIROLAM,EQ,89.45,89.45,83.53,84.21,84.25,2779,2.39,2026-09-15
AJANTPHARM,EQ,3555.9,3555.9,3477.1,3510.4,3533.4,78118,2743.26,2026-09-15
AJAXENGG,EQ,585.05,598.0,575.3,581.6,590.6,70412,414.08,2026-09-15
AJMERA,EQ,117.61,117.61,111.83,114.37,116.75,421507,479.28,2026-09-15
AJOONI,EQ,3.42,3.49,3.36,3.43,3.47,317027,10.86,2026-09-15
AKASH,EQ,25.93,25.93,24.55,24.56,24.86,1710,0.42,2026-09-15
AKCAPIT,EQ,1702.0,1715.0,1681.3,1714.1,1708.4,1383,23.58,2026-09-15
AKG,EQ,10.4,10.74,10.4,10.48,10.61,49896,5.2,2026-09-15
AKSHAR,EQ,0.41,0.42,0.41,0.41,0.41,395939,1.64,2026-09-15
AKUMS,EQ,780.25,792.0,762.15,765.65,776.35,345164,2683.53,2026-09-15
ALANKIT,EQ,8.0,8.0,7.7,7.77,7.91,78407,6.1,2026-09-15
ALBERTDAVD,EQ,844.55,862.85,832.0,851.9,844.35,5779,48.96,2026-09-15
ALEMBICLTD,EQ,105.3,106.49,100.0,100.51,104.33,840743,856.65,2026-09-15
ALFREDHE,EQ,2800.9,2880.0,2750.0,2820.0,2845.0,69,1.96,2026-09-15
ALGOQUANT,EQ,64.61,66.59,63.5,64.13,64.61,1404240,906.21,2026-09-15
ALICON,EQ,739.45,739.95,690.0,697.2,733.4,11860,84.11,2026-09-15
ALIVUS,EQ,1386.8,1401.7,1344.5,1347.8,1386.8,79325,1081.31,2026-09-15
ALKALI,EQ,75.7,78.48,72.22,73.45,77.25,10853,8.06,2026-09-15
ALKEM,EQ,5170.0,5290.0,5140.5,5161.0,5087.5,253213,13274.94,2026-09-15
ALKYLAMINE,EQ,1867.0,1867.0,1768.1,1775.7,1867.5,85642,1544.54,2026-09-15
ALLCARGO,EQ,12.4,12.4,11.38,11.6,12.16,11548427,1368.12,2026-09-15
ALLDIGI,EQ,795.0,806.95,795.0,799.5,797.3,2913,23.28,2026-09-15
ALLTIME,EQ,221.5,223.5,212.0,213.38,221.15,111414,243.51,2026-09-15
ALMONDZ,EQ,19.25,19.4,15.77,16.84,19.13,546923,99.29,2026-09-15
ALOKINDS,EQ,7.4,7.65,7.35,7.38,7.36,16675898,1240.94,2026-09-15
ALPA,EQ,62.0,62.8,60.0,60.39,61.69,10739,6.58,2026-09-15
ALPHA,EQ,54.07,54.24,51.95,52.18,54.06,1858489,981.46,2026-09-15
ALPHAETF,EQ,26.49,26.51,25.65,25.68,26.49,494292,128.17,2026-09-15
ALPINETEX,EQ,57.11,57.39,53.5,54.68,57.13,94673,52.65,2026-09-15
ALPL30IETF,EQ,27.25,27.25,26.69,26.7,27.25,2987998,804.02,2026-09-15
ALUFLUOR,EQ,487.4,495.0,487.4,492.55,487.4,4714,23.18,2026-09-15
AMAGI,EQ,581.25,587.85,567.05,569.4,578.35,291602,1680.54,2026-09-15
AMAL,EQ,739.0,739.4,702.65,713.3,738.7,7292,52.42,2026-09-15
AMARJOTHI,EQ,154.93,154.93,147.0,148.09,150.14,3047,4.56,2026-09-15
AMBER,EQ,7280.5,7290.5,6937.0,7000.0,7245.0,145928,10324.85,2026-09-15
AMBICAAGAR,EQ,24.87,25.48,24.87,24.94,24.99,8112,2.03,2026-09-15
AMBIKCO,EQ,1594.7,1605.0,1575.0,1579.6,1593.1,10233,162.4,2026-09-15
AMBUJACEM,EQ,392.6,393.85,380.1,381.75,391.85,1367462,5275.42,2026-09-15
AMDIND,EQ,66.29,74.39,65.8,69.64,64.03,1440694,1020.92,2026-09-15
AMJLAND,EQ,38.56,38.64,36.66,37.21,38.56,20539,7.74,2026-09-15
AMNPLST,EQ,169.9,169.9,164.0,165.52,165.26,1450,2.42,2026-09-15
AMRUTANJAN,EQ,489.0,494.85,485.0,489.6,490.95,26954,131.81,2026-09-15
ANANDRATHI,EQ,2212.4,2222.0,2175.0,2183.9,2211.0,126796,2785.04,2026-09-15
ANANTRAJ,EQ,601.05,605.3,583.05,585.9,598.35,1793456,10657.47,2026-09-15
ANDHRAPAP,EQ,73.36,75.0,71.0,71.64,73.36,1506455,1100.42,2026-09-15
ANDHRSUGAR,EQ,97.6,97.6,94.0,94.66,96.38,366347,349.78,2026-09-15
ANDREWYU,EQ,26.1,26.89,25.31,25.65,26.24,63569,16.52,2026-09-15
ANGELONE,EQ,306.45,310.0,297.3,297.5,305.0,5536817,16769.92,2026-09-15
ANIKINDS,EQ,44.05,45.53,39.96,40.58,44.66,23241,9.68,2026-09-15
ANMOL,EQ,17.0,18.55,15.2,15.27,16.87,977450,164.5,2026-09-15
ANNAPURNA,EQ,137.9,138.14,134.06,137.39,137.95,14823,20.27,2026-09-15
ANSALBU,EQ,82.0,87.0,79.0,84.0,82.0,10068,8.39,2026-09-15
ANTELOPUS,EQ,1146.1,1173.15,1036.95,1057.8,1139.35,1129576,12509.73,2026-09-15
ANTGRAPHIC,EQ,0.75,0.75,0.73,0.74,0.75,87794,0.65,2026-09-15
ANTHEM,EQ,944.95,962.0,938.2,942.85,940.9,599280,5693.7,2026-09-15
ANUHPHR,EQ,95.0,97.5,89.91,90.33,94.86,208793,194.99,2026-09-15
ANUP,EQ,1670.0,1679.0,1611.1,1616.1,1664.3,24723,404.5,2026-09-15
ANURAS,EQ,1224.8,1227.3,1115.8,1170.4,1219.4,493232,5810.68,2026-09-15
AONEGOLD,EQ,14.01,14.99,13.96,14.5,14.15,394998,56.01,2026-09-15
AONELIQUID,EQ,1076.89,1076.89,1076.87,1076.87,1076.74,10143,109.23,2026-09-15
AONENIFTY,EQ,9.95,9.95,9.55,9.58,9.71,237957,22.99,2026-09-15
AONESILVER,EQ,8.77,8.79,8.58,8.66,8.7,565305,48.87,2026-09-15
AONETMMQ50,EQ,10.69,10.69,10.0,10.0,10.34,204288,20.72,2026-09-15
AONETOTAL,EQ,11.93,11.93,11.49,11.52,11.7,226437,26.3,2026-09-15
APARINDS,EQ,17598.0,17688.0,16490.0,16550.0,17500.0,100710,17078.3,2026-09-15
APCL,EQ,100.0,100.0,98.0,99.4,98.16,4097,4.07,2026-09-15
APCOTEXIND,EQ,602.05,610.0,575.0,576.7,601.15,118177,689.85,2026-09-15
APEX,EQ,366.65,369.7,355.0,358.95,368.5,81885,296.12,2026-09-15
APLAPOLLO,EQ,2157.0,2160.0,2107.7,2119.3,2153.5,434016,9217.54,2026-09-15
APLLTD,EQ,811.0,839.35,810.2,824.75,810.95,165473,1373.45,2026-09-15
APOLLO,EQ,424.35,424.6,384.0,386.6,422.25,9564451,38249.74,2026-09-15
APOLLOHOSP,EQ,8937.0,8950.5,8714.0,8714.0,8836.0,247091,21815.36,2026-09-15
APOLLOPIPE,EQ,553.15,554.15,516.45,520.2,554.9,406249,2155.07,2026-09-15
APOLLOTYRE,EQ,415.0,417.75,405.05,406.2,417.65,329820,1354.06,2026-09-15
APOLSINHOT,EQ,1205.1,1237.0,1205.0,1214.5,1226.7,636,7.75,2026-09-15
APOORVA,EQ,28.18,28.18,27.0,27.02,27.63,296,0.08,2026-09-15
APTUS,EQ,249.01,249.66,240.4,244.83,249.11,1042351,2544.22,2026-09-15
AQYLON,EQ,21.65,21.9,20.18,20.71,21.24,4195907,870.44,2026-09-15
ARCHIDPLY,EQ,102.0,105.6,100.21,100.21,101.96,16131,16.49,2026-09-15
ARCHIES,EQ,12.36,12.61,12.23,12.29,12.19,10834,1.34,2026-09-15
ARCL,EQ,262.39,262.39,262.39,262.39,249.9,1510,3.96,2026-09-15
ARDEE,EQ,51.6,52.65,47.5,47.78,50.91,5215440,2546.02,2026-09-15
ARE&M,EQ,817.95,824.0,794.6,799.55,813.9,408139,3303.65,2026-09-15
ARENTERP,EQ,32.67,33.39,32.01,32.64,33.34,547,0.18,2026-09-15
ARFIN,EQ,85.3,86.51,82.02,82.72,85.98,1085971,910.22,2026-09-15
ARIHANT,EQ,949.15,960.0,841.4,858.8,887.75,6740,60.33,2026-09-15
ARIHANTCAP,EQ,79.47,83.0,79.13,81.45,79.0,1185062,966.72,2026-09-15
ARIHANTSUP,EQ,216.0,219.9,210.0,213.95,218.45,4749,10.24,2026-09-15
ARIS,EQ,125.25,127.26,119.15,120.63,125.46,1323454,1635.38,2026-09-15
ARKADE,EQ,122.99,122.99,115.21,116.42,122.03,194033,230.99,2026-09-15
ARMANFIN,EQ,2024.9,2025.0,1900.4,1918.1,2011.3,37939,745.79,2026-09-15
AROGRANITE,EQ,23.38,24.74,22.81,22.98,23.38,9200,2.13,2026-09-15
ARROWGREEN,EQ,835.9,883.85,815.25,838.55,813.0,225224,1921.17,2026-09-15
ARSSBL,EQ,495.0,499.9,475.05,479.65,490.25,149916,729.56,2026-09-15
ARTEMISMED,EQ,347.5,347.5,326.45,330.55,344.9,380378,1265.95,2026-09-15
ARTNIRMAN,EQ,40.11,40.11,39.11,39.78,39.92,834,0.33,2026-09-15
ARVEE,EQ,177.1,180.0,168.0,168.6,180.69,5648,9.7,2026-09-15
ARVIND,EQ,578.8,597.9,542.25,550.6,575.1,1581072,9029.3,2026-09-15
ARVINDFASN,EQ,446.9,448.05,426.55,428.5,446.5,218586,954.29,2026-09-15
ARVSMART,EQ,581.0,586.1,554.1,564.15,598.05,232819,1310.94,2026-09-15
ARYAMAN,EQ,632.0,632.0,632.0,632.0,635.0,5,0.03,2026-09-15
ASAHIINDIA,EQ,995.0,995.0,952.35,958.8,985.8,181950,1760.18,2026-09-15
ASAL,EQ,463.95,469.0,445.2,447.85,462.4,19416,87.71,2026-09-15
ASALCBR,EQ,676.7,690.15,660.3,661.9,676.7,38899,259.14,2026-09-15
ASHAPURMIN,EQ,542.8,546.8,515.65,518.4,542.9,299127,1580.13,2026-09-15
ASHIANA,EQ,344.2,346.4,340.5,341.9,346.75,26206,89.78,2026-09-15
ASHIMASYN,EQ,16.41,17.3,16.41,16.78,16.61,30749,5.18,2026-09-15
ASHOKA,EQ,114.32,114.32,110.9,111.37,113.86,542158,608.08,2026-09-15
ASHOKAMET,EQ,19.4,19.4,14.7,15.14,17.2,900455,154.41,2026-09-15
ASHOKLEY,EQ,164.5,165.36,156.65,156.65,163.75,17917014,28591.17,2026-09-15
ASIANENE,EQ,541.75,541.75,477.5,485.25,535.1,855416,4250.55,2026-09-15
ASIANHOTNR,EQ,381.6,409.0,375.35,385.45,378.8,111275,441.86,2026-09-15
ASIANPAINT,EQ,2472.5,2473.0,2402.8,2402.8,2472.5,539643,13107.56,2026-09-15
ASIANTILES,EQ,50.0,50.44,48.86,50.03,50.34,2855354,1422.57,2026-09-15
ASIANTNE,EQ,9.9,9.9,8.22,8.69,9.25,11719,1.05,2026-09-15
ASKAUTOLTD,EQ,634.0,649.95,600.35,604.7,624.55,480326,2996.32,2026-09-15
ASPINWALL,EQ,266.3,268.0,250.3,250.85,260.5,2956,7.68,2026-09-15
ASTAR,EQ,583.0,583.0,560.05,562.5,583.0,164,0.92,2026-09-15
ASTEC,EQ,700.0,708.7,663.05,673.7,699.8,47020,318.68,2026-09-15
ASTERDM,EQ,762.95,762.95,738.0,741.25,763.05,1030702,7717.17,2026-09-15
ASTRAL,EQ,1410.0,1414.1,1372.8,1379.6,1411.4,609291,8449.9,2026-09-15
ASTRAMICRO,EQ,1688.5,1688.5,1581.0,1593.8,1680.6,496962,8070.86,2026-09-15
ASTRAZEN,EQ,6767.5,6778.5,6600.0,6695.5,6764.5,14843,996.76,2026-09-15
ATALREAL,EQ,12.38,14.74,12.38,14.4,13.75,13631375,1818.34,2026-09-15
ATAM,EQ,55.11,56.5,53.61,54.67,55.38,10388,5.71,2026-09-15
ATGL,EQ,595.0,602.9,576.4,580.15,594.8,517239,3041.04,2026-09-15
ATHERENERG,EQ,1660.7,1662.0,1545.5,1568.5,1656.0,3713971,59099.2,2026-09-15
ATL,EQ,25.21,25.4,24.2,24.33,25.18,162315,40.04,2026-09-15
ATLANTAA,EQ,37.0,38.0,36.25,36.74,37.22,26472,9.74,2026-09-15
ATLANTAELE,EQ,1765.1,1784.2,1652.2,1660.0,1777.8,106063,1795.86,2026-09-15
ATLASCYCLE,EQ,94.66,96.26,90.3,91.02,95.71,26406,24.31,2026-09-15
ATUL,EQ,6250.0,6250.0,6060.5,6081.5,6244.5,34391,2105.31,2026-09-15
ATULAUTO,EQ,446.5,460.0,435.15,438.45,445.6,132601,592.43,2026-09-15
AUBANK,EQ,1061.4,1065.7,1024.6,1028.0,1058.9,815819,8470.77,2026-09-15
AUGMONT,EQ,889.95,889.95,825.3,832.25,886.15,930427,7890.98,2026-09-15
AURIONPRO,EQ,691.0,725.95,687.0,698.65,680.85,306875,2179.31,2026-09-15
AUROPHARMA,EQ,1688.0,1688.0,1642.1,1660.0,1679.8,438757,7298.76,2026-09-15
AURUM,EQ,224.02,227.18,220.75,221.36,224.02,121746,270.62,2026-09-15
AURUS,EQ,4.87,4.99,4.69,4.85,4.89,12400,0.6,2026-09-15
AUSOMENT,EQ,153.9,156.5,151.45,151.73,152.59,5047,7.74,2026-09-15
AUSTENG,EQ,130.0,139.0,122.08,127.31,135.29,6842,8.67,2026-09-15
AUTOAXLES,EQ,1685.0,1715.9,1655.1,1661.6,1678.0,3806,63.86,2026-09-15
AUTOBEES,EQ,286.0,286.0,277.9,278.31,282.87,187772,526.16,2026-09-15
AUTOIETF,EQ,29.29,29.29,27.86,27.91,28.58,695282,195.52,2026-09-15
AUTOIND,EQ,83.2,83.33,78.35,79.11,82.83,129975,104.45,2026-09-15
AVADHSUGAR,EQ,777.0,777.0,724.0,732.7,769.6,195986,1456.98,2026-09-15
AVALON,EQ,2272.7,2312.0,2150.2,2160.7,2264.5,355969,7861.44,2026-09-15
AVANCE,EQ,0.81,0.83,0.8,0.81,0.81,4652378,37.91,2026-09-15
AVANTEL,EQ,156.46,159.0,143.0,144.5,156.46,1853714,2775.95,2026-09-15
AVANTIFEED,EQ,798.5,805.7,769.35,771.95,798.6,282723,2216.39,2026-09-15
AVL,EQ,616.45,622.35,595.2,611.2,616.45,421337,2584.26,2026-09-15
AVONMORE,EQ,14.0,14.29,13.66,13.79,14.0,298526,41.79,2026-09-15
AVROIND,EQ,7.76,8.2,7.51,7.66,7.81,222508,17.56,2026-09-15
AVTNPL,EQ,89.4,90.19,84.54,86.24,90.13,279706,242.31,2026-09-15
AWFIS,EQ,297.85,304.5,268.3,275.15,293.2,3801941,10877.85,2026-09-15
AWHCL,EQ,367.75,367.75,351.75,354.1,366.5,82561,296.4,2026-09-15
AWL,EQ,185.5,185.94,181.05,183.14,185.02,1154132,2114.14,2026-09-15
AXISBANK,EQ,1254.0,1254.0,1219.9,1222.9,1246.0,5698466,70288.11,2026-09-15
AXISCADES,EQ,1876.2,1876.2,1699.9,1717.7,1831.8,176313,3105.14,2026-09-15
AXITA,EQ,8.03,8.04,7.99,8.0,7.98,425828,34.08,2026-09-15
AXTEL,EQ,437.2,458.8,419.1,429.65,440.2,21380,93.75,2026-09-15
AYE,EQ,185.0,189.28,176.11,177.25,179.46,1154930,2109.37,2026-09-15
AYMSYNTEX,EQ,278.65,284.55,268.0,269.1,281.65,73158,201.08,2026-09-15
AZAD,EQ,2865.0,2904.2,2692.9,2704.9,2849.1,427305,11899.67,2026-09-15
AZADIND,EQ,90.0,90.0,81.5,84.11,87.13,13007,11.19,2026-09-15
BAGFILMS,EQ,4.53,4.53,4.31,4.35,4.44,94381,4.15,2026-09-15
BAIDFIN,EQ,11.82,11.9,9.97,10.08,11.88,552693,57.19,2026-09-15
BAJAJ-AUTO,EQ,11693.0,11709.0,11416.0,11424.0,11678.0,236796,27270.7,2026-09-15
BAJAJCON,EQ,517.0,529.8,496.8,503.8,520.5,824896,4237.36,2026-09-15
BAJAJELEC,EQ,335.95,340.4,326.4,328.4,335.3,127113,423.08,2026-09-15
BAJAJFINSV,EQ,1921.4,1930.6,1855.5,1855.5,1913.5,486164,9118.29,2026-09-15
BAJAJHCARE,EQ,334.05,334.1,318.6,320.9,334.05,95072,308.44,2026-09-15
BAJAJHFL,EQ,84.26,84.53,83.08,84.0,84.11,3993670,3349.98,2026-09-15
BAJAJHIND,EQ,21.15,21.19,19.51,19.71,20.94,19892199,4001.21,2026-09-15
BAJAJHLDNG,EQ,11134.0,11208.0,11060.0,11100.0,11134.0,56888,6319.36,2026-09-15
BAJAJINDEF,EQ,230.59,234.31,220.06,220.69,228.57,10651,23.9,2026-09-15
BAJAJST,EQ,370.0,370.0,363.1,365.3,365.65,7410,27.12,2026-09-15
BAJEL,EQ,178.67,182.6,168.01,168.87,179.89,305666,527.29,2026-09-15
BAJFINANCE,EQ,1035.0,1038.6,1005.5,1009.2,1034.5,5792124,58817.48,2026-09-15
BALAJEE,EQ,26.09,26.09,24.51,24.96,25.14,16947,4.26,2026-09-15
BALAJITELE,EQ,90.71,98.0,90.51,95.48,90.63,1605822,1538.27,2026-09-15
BALAMINES,EQ,2288.0,2288.0,2093.0,2105.7,2276.5,256830,5543.56,2026-09-15
BALAXI,EQ,24.8,24.8,23.0,23.12,23.39,26067,6.14,2026-09-15
BALKRISHNA,EQ,16.6,17.2,16.02,16.73,16.1,9171,1.54,2026-09-15
BALKRISIND,EQ,2164.6,2176.3,2117.1,2129.0,2164.6,166038,3562.02,2026-09-15
BALMLAWRIE,EQ,168.7,169.0,163.25,164.24,168.72,203640,336.4,2026-09-15
BALPHARMA,EQ,109.22,115.0,107.07,107.44,107.42,107727,118.81,2026-09-15
BALRAMCHIN,EQ,697.3,698.0,667.55,677.1,691.4,1081870,7387.84,2026-09-15
BALUFORGE,EQ,533.4,534.9,494.0,498.2,533.4,876986,4450.56,2026-09-15
BANARBEADS,EQ,111.9,115.0,110.35,110.92,107.56,3820,4.29,2026-09-15
BANARISUG,EQ,3542.6,3542.6,3400.0,3411.1,3517.6,1035,35.49,2026-09-15
BANCOINDIA,EQ,617.55,622.85,585.15,587.65,615.0,144544,865.58,2026-09-15
BANDHANBNK,EQ,177.0,179.11,172.24,172.45,176.52,10329258,18159.66,2026-09-15
BANG,EQ,35.76,35.76,31.55,32.29,35.12,54164,18.22,2026-09-15
BANK10ADD,EQ,16.73,16.73,16.38,16.45,16.65,37455,6.2,2026-09-15
BANK10BETF,EQ,20.31,20.99,19.73,19.81,20.21,7312,1.47,2026-09-15
BANKA,EQ,82.18,83.0,77.7,77.86,81.78,2696,2.14,2026-09-15
BANKADD,EQ,58.5,58.5,57.23,57.51,58.09,16276,9.39,2026-09-15
BANKBARODA,EQ,238.13,238.51,232.44,232.7,238.13,7383660,17357.73,2026-09-15
BANKBEES,EQ,601.0,601.0,578.18,579.33,586.35,533936,3110.59,2026-09-15
BANKBETA,EQ,60.09,60.09,57.85,58.08,58.63,62803,36.59,2026-09-15
BANKBETF,EQ,57.0,57.91,56.44,57.02,57.61,11849,6.77,2026-09-15
