SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
AEPL,EQ,16.81,18.2,16.0,17.5,17.09,170886,29.89,2026-09-04
AEQUS,EQ,247.9,249.0,241.0,242.18,247.23,1802739,4390.27,2026-09-04
AEROENTER,EQ,143.88,145.19,140.2,141.81,142.86,477542,679.97,2026-09-04
AEROFLEX,EQ,544.0,552.95,527.1,537.45,542.15,1026759,5544.43,2026-09-04
AERONEU,EQ,78.25,87.7,77.71,80.57,78.99,80348,65.49,2026-09-04
AEROPLANE,EQ,188.0,197.0,187.15,194.29,188.07,724408,1398.71,2026-09-04
AETHER,EQ,1660.1,1666.3,1614.3,1625.6,1654.7,205632,3361.02,2026-09-04
AFCONS,EQ,295.05,297.4,291.35,292.8,294.7,400459,1176.72,2026-09-04
AFFLE,EQ,1529.0,1645.0,1521.0,1616.5,1519.2,3213241,51605.47,2026-09-04
AFFORDABLE,EQ,164.93,164.93,155.15,157.47,159.68,21622,34.43,2026-09-04
AFIL,EQ,9.5,9.54,9.19,9.22,9.31,579665,53.89,2026-09-04
AFSL,EQ,211.8,211.8,201.3,202.07,208.77,9724,19.82,2026-09-04
AGARIND,EQ,441.45,455.0,440.0,450.8,440.5,56050,249.99,2026-09-04
AGARWALEYE,EQ,511.6,515.95,507.8,514.1,511.45,81568,417.8,2026-09-04
AGI,EQ,746.5,753.9,731.25,735.25,742.2,98049,725.91,2026-09-04
AGIIL,EQ,279.0,284.9,277.75,283.7,278.3,261176,734.62,2026-09-04
AGL,EQ,13.61,13.97,13.61,13.65,13.66,978529,134.76,2026-09-04
AGRITECH,EQ,101.1,103.8,99.85,101.21,101.1,3474,3.49,2026-09-04
AGROPHOS,EQ,26.19,26.89,25.5,25.77,26.19,12923,3.35,2026-09-04
AHCL,EQ,15.68,15.89,15.54,15.68,15.6,2049674,321.81,2026-09-04
AHLADA,EQ,36.51,38.5,35.51,37.29,37.51,11371,4.2,2026-09-04
AHLEAST,EQ,135.05,139.0,135.0,136.51,135.86,987,1.35,2026-09-04
AHLUCONT,EQ,599.9,611.9,592.6,599.05,595.45,225666,1353.19,2026-09-04
AIAENG,EQ,4250.0,4272.4,4206.0,4231.2,4272.4,117943,5013.25,2026-09-04
AIIL,EQ,521.9,528.0,518.0,519.9,519.05,145614,760.64,2026-09-04
AIRAN,EQ,15.13,15.55,14.9,15.44,14.8,208770,32.13,2026-09-04
AIROLAM,EQ,88.0,88.0,86.21,86.46,86.34,797,0.69,2026-09-04
AJANTPHARM,EQ,3503.5,3521.1,3455.3,3464.8,3521.1,65346,2272.42,2026-09-04
AJAXENGG,EQ,577.0,588.0,571.0,582.45,579.75,74192,430.93,2026-09-04
AJMERA,EQ,116.0,121.0,116.0,117.76,115.45,443302,525.57,2026-09-04
AJOONI,EQ,3.73,3.76,3.68,3.71,3.71,147021,5.46,2026-09-04
AKASH,EQ,25.1,25.97,24.67,25.6,24.92,5520,1.4,2026-09-04
AKCAPIT,EQ,1698.9,1740.0,1684.2,1736.9,1697.4,674,11.63,2026-09-04
AKG,EQ,9.4,9.79,9.2,9.59,9.34,37356,3.5,2026-09-04
AKI,EQ,7.22,7.22,7.22,7.22,6.57,258805,18.69,2026-09-04
AKSHAR,EQ,0.42,0.44,0.42,0.42,0.42,1110421,4.74,2026-09-04
AKUMS,EQ,784.4,785.0,748.35,765.75,780.55,338753,2579.09,2026-09-04
ALANKIT,EQ,8.05,8.19,7.95,8.14,8.02,76587,6.2,2026-09-04
ALBERTDAVD,EQ,876.9,878.0,851.6,860.25,870.15,3339,28.77,2026-09-04
ALEMBICLTD,EQ,111.6,114.8,109.81,111.41,109.51,5309246,5975.81,2026-09-04
ALFREDHE,EQ,2898.0,2900.0,2810.0,2898.9,2898.3,23,0.65,2026-09-04
ALGOQUANT,EQ,64.27,64.89,64.03,64.5,64.27,1132524,729.08,2026-09-04
ALICON,EQ,685.25,691.0,667.55,684.2,684.55,12867,87.46,2026-09-04
ALIVUS,EQ,1418.9,1446.9,1356.4,1366.3,1418.8,169642,2350.34,2026-09-04
ALKEM,EQ,5190.0,5210.5,5130.0,5190.0,5193.0,63261,3274.24,2026-09-04
ALKYLAMINE,EQ,1999.0,2068.1,1999.0,2020.9,2003.2,97864,1989.99,2026-09-04
ALLCARGO,EQ,12.77,12.77,12.22,12.44,12.51,12711642,1583.48,2026-09-04
ALLDIGI,EQ,805.6,810.0,797.0,805.85,801.65,2586,20.81,2026-09-04
ALLTIME,EQ,201.97,210.0,200.5,206.08,199.78,171524,353.56,2026-09-04
ALMONDZ,EQ,17.8,18.09,17.52,17.89,17.66,302678,53.97,2026-09-04
ALOKINDS,EQ,7.56,8.28,7.54,7.83,7.53,65791332,5247.05,2026-09-04
ALPA,EQ,64.0,64.0,61.5,62.71,63.3,9194,5.78,2026-09-04
ALPHA,EQ,54.35,54.41,54.01,54.16,54.27,667379,361.87,2026-09-04
ALPHAETF,EQ,26.5,26.71,26.49,26.58,26.52,481962,128.27,2026-09-04
ALPINETEX,EQ,57.6,58.95,55.6,57.76,57.17,337604,192.6,2026-09-04
ALPL30IETF,EQ,27.85,27.85,27.5,27.59,27.76,473904,130.88,2026-09-04
ALUFLUOR,EQ,505.0,505.0,496.05,499.05,502.15,4229,21.16,2026-09-04
AMAGI,EQ,566.85,570.0,555.3,563.3,562.35,183462,1032.17,2026-09-04
AMAL,EQ,748.0,756.7,735.0,743.2,749.8,4940,36.73,2026-09-04
AMARJOTHI,EQ,159.0,164.68,158.0,160.94,158.81,9739,15.71,2026-09-04
AMBER,EQ,7428.0,7524.0,7380.0,7474.0,7410.0,128335,9587.74,2026-09-04
AMBICAAGAR,EQ,27.69,28.35,25.54,27.21,26.33,520846,142.47,2026-09-04
AMBIKCO,EQ,1649.9,1650.0,1624.3,1639.1,1634.7,5906,96.79,2026-09-04
AMBUJACEM,EQ,404.95,408.2,404.25,405.0,405.0,807422,3277.43,2026-09-04
AMDIND,EQ,58.0,61.75,58.0,60.32,58.51,73559,44.71,2026-09-04
AMJLAND,EQ,39.79,39.92,38.63,39.47,39.6,3541,1.39,2026-09-04
AMNPLST,EQ,179.95,179.95,172.8,172.89,176.07,5639,9.84,2026-09-04
AMRUTANJAN,EQ,509.0,516.0,500.1,505.45,507.35,41069,207.42,2026-09-04
ANANDRATHI,EQ,2213.0,2224.0,2201.0,2215.9,2205.3,119776,2651.97,2026-09-04
ANANTRAJ,EQ,633.0,646.4,622.1,625.45,628.3,4215356,26730.86,2026-09-04
ANDHRAPAP,EQ,63.8,64.98,62.22,64.45,63.29,342517,218.83,2026-09-04
ANDHRSUGAR,EQ,102.19,102.71,98.75,99.51,101.29,477164,478.24,2026-09-04
ANDREWYU,EQ,28.0,28.5,27.79,27.93,27.98,42562,11.98,2026-09-04
ANGELONE,EQ,295.1,308.35,294.75,299.8,286.0,29274355,88250.66,2026-09-04
ANIKINDS,EQ,45.2,46.95,45.0,45.0,44.99,2038,0.93,2026-09-04
ANMOL,EQ,10.0,10.2,9.7,10.08,10.04,48326,4.85,2026-09-04
ANNAPURNA,EQ,151.45,151.45,139.0,140.2,147.78,96996,137.74,2026-09-04
ANSALBU,EQ,75.0,83.0,75.0,80.68,76.35,905,0.72,2026-09-04
ANTELOPUS,EQ,1001.0,1028.8,925.2,957.15,1013.3,4816181,48051.65,2026-09-04
ANTGRAPHIC,EQ,0.75,0.76,0.73,0.73,0.75,202908,1.5,2026-09-04
ANTHEM,EQ,970.0,973.5,926.8,934.05,950.7,872940,8211.02,2026-09-04
ANUHPHR,EQ,80.75,82.35,79.7,81.1,79.68,80373,65.39,2026-09-04
ANUP,EQ,1820.0,1820.0,1781.0,1785.8,1808.0,10691,191.48,2026-09-04
ANURAS,EQ,1240.0,1246.1,1234.0,1238.7,1240.2,82271,1018.14,2026-09-04
AONEGOLD,EQ,14.29,14.48,14.29,14.37,14.28,470758,67.65,2026-09-04
AONELIQUID,EQ,1075.71,1075.71,1075.66,1075.67,1075.29,18446,198.42,2026-09-04
AONENIFTY,EQ,10.13,10.13,9.86,9.89,9.89,88348,8.75,2026-09-04
AONESILVER,EQ,8.77,8.92,8.77,8.89,8.79,264493,23.49,2026-09-04
AONETMMQ50,EQ,10.33,10.49,10.24,10.3,10.28,32103,3.31,2026-09-04
AONETOTAL,EQ,11.9,12.0,11.87,11.93,11.85,188125,22.42,2026-09-04
APARINDS,EQ,17689.0,17895.0,17365.0,17421.0,17704.0,93101,16405.79,2026-09-04
APCL,EQ,102.5,102.5,100.11,101.42,100.1,4976,5.05,2026-09-04
APCOTEXIND,EQ,658.0,665.0,632.7,635.5,650.4,172649,1113.77,2026-09-04
APEX,EQ,378.0,383.6,373.2,375.15,376.75,99807,376.65,2026-09-04
APLAPOLLO,EQ,2154.6,2281.0,2150.4,2250.0,2159.4,955928,21237.08,2026-09-04
APLLTD,EQ,805.0,811.75,792.6,808.2,803.65,174296,1398.67,2026-09-04
APOLLO,EQ,383.5,392.95,383.5,388.9,383.25,4500219,17474.37,2026-09-04
APOLLOHOSP,EQ,8702.5,8740.0,8641.0,8650.0,8692.0,288351,25011.75,2026-09-04
APOLLOPIPE,EQ,617.0,617.0,600.55,605.1,614.55,76562,463.78,2026-09-04
APOLLOTYRE,EQ,433.85,435.15,428.25,429.55,433.85,407526,1754.37,2026-09-04
APOLSINHOT,EQ,1233.1,1248.0,1212.0,1218.1,1233.1,625,7.65,2026-09-04
APTUS,EQ,257.31,261.96,256.2,258.85,257.31,1203338,3111.97,2026-09-04
AQYLON,EQ,22.18,22.66,21.76,22.46,21.59,555317,123.77,2026-09-04
ARCHIDPLY,EQ,107.99,107.99,103.65,104.89,105.99,17295,18.33,2026-09-04
ARCHIES,EQ,13.0,13.2,12.8,12.9,12.91,10318,1.34,2026-09-04
ARCL,EQ,238.25,238.25,216.89,225.0,228.3,998,2.21,2026-09-04
ARDEE,EQ,55.97,56.14,55.2,55.66,54.84,2239330,1246.32,2026-09-04
ARE&M,EQ,861.3,868.95,855.05,864.2,860.4,363791,3141.49,2026-09-04
ARENTERP,EQ,36.0,36.0,34.6,34.65,35.06,597,0.21,2026-09-04
ARFIN,EQ,89.02,89.02,85.89,87.24,89.09,1136109,991.88,2026-09-04
ARIES,EQ,496.55,506.95,486.3,500.1,496.6,59836,297.15,2026-09-04
ARIHANT,EQ,959.0,994.8,920.5,953.15,920.65,1172,11.13,2026-09-04
ARIHANTCAP,EQ,78.88,80.4,78.35,79.69,78.52,235293,187.33,2026-09-04
ARIHANTSUP,EQ,239.0,239.0,228.0,229.5,236.15,37696,89.17,2026-09-04
ARIS,EQ,130.0,132.89,127.1,128.56,129.43,1642011,2133.12,2026-09-04
ARKADE,EQ,125.4,126.45,121.78,125.22,124.17,285467,353.26,2026-09-04
ARMANFIN,EQ,1987.2,2083.0,1987.2,2069.3,1991.9,42583,876.31,2026-09-04
AROGRANITE,EQ,25.05,25.05,24.4,24.55,24.97,5191,1.27,2026-09-04
ARSSBL,EQ,520.65,529.4,513.35,515.05,514.95,153131,797.68,2026-09-04
ARTEMISMED,EQ,321.0,339.3,318.3,332.8,319.85,885338,2958.86,2026-09-04
ARTNIRMAN,EQ,40.8,40.99,40.63,40.63,40.43,172,0.07,2026-09-04
ARVEE,EQ,165.61,171.9,163.0,165.1,165.0,790,1.31,2026-09-04
ARVIND,EQ,563.1,566.0,550.0,552.95,567.0,308497,1717.96,2026-09-04
ARVINDFASN,EQ,456.6,458.05,445.0,446.5,454.3,75363,340.26,2026-09-04
ARVSMART,EQ,645.6,653.8,640.05,642.5,639.0,28414,183.79,2026-09-04
ARYAMAN,EQ,615.0,626.35,615.0,620.2,626.5,129,0.8,2026-09-04
ASAHIINDIA,EQ,962.95,969.8,952.95,955.9,962.25,256318,2460.7,2026-09-04
ASAL,EQ,486.5,486.5,466.05,473.75,486.3,23916,113.21,2026-09-04
ASALCBR,EQ,696.05,710.0,696.05,706.35,696.05,14302,100.46,2026-09-04
ASHAPURMIN,EQ,549.85,559.95,546.0,551.0,547.95,275733,1521.83,2026-09-04
ASHIANA,EQ,366.2,370.4,358.2,359.55,366.55,40739,148.27,2026-09-04
ASHIMASYN,EQ,17.6,18.34,17.5,17.89,17.88,207276,36.75,2026-09-04
ASHOKA,EQ,117.25,118.18,115.0,115.55,117.32,998292,1157.67,2026-09-04
ASHOKAMET,EQ,13.95,13.99,13.38,13.58,13.47,17200,2.37,2026-09-04
ASHOKLEY,EQ,168.98,173.29,168.18,169.0,169.35,13509881,23044.74,2026-09-04
ASIANENE,EQ,527.05,538.0,509.0,517.45,523.0,476280,2496.38,2026-09-04
ASIANHOTNR,EQ,389.95,390.85,378.55,384.75,383.85,10682,41.17,2026-09-04
ASIANPAINT,EQ,2540.0,2553.9,2519.8,2527.3,2541.6,399368,10124.72,2026-09-04
ASIANTILES,EQ,49.8,50.5,49.56,50.26,49.96,2049363,1026.52,2026-09-04
ASIANTNE,EQ,9.5,9.76,9.34,9.74,9.76,16866,1.61,2026-09-04
ASKAUTOLTD,EQ,639.0,639.0,615.15,618.85,632.2,164992,1028.55,2026-09-04
ASPINWALL,EQ,257.65,265.0,257.55,259.25,257.55,2331,6.13,2026-09-04
ASSAMENT,EQ,826.85,830.0,826.85,830.0,831.0,16,0.13,2026-09-04
ASTAR,EQ,590.0,597.9,585.0,585.0,578.5,9,0.05,2026-09-04
ASTEC,EQ,581.8,581.8,552.1,554.45,573.25,43913,247.05,2026-09-04
ASTERDM,EQ,790.85,792.05,780.35,785.75,787.0,1157850,9116.15,2026-09-04
ASTRAL,EQ,1489.8,1509.9,1484.0,1492.9,1495.2,658868,9847.8,2026-09-04
ASTRAMICRO,EQ,1666.1,1741.0,1666.1,1729.0,1665.1,502645,8631.37,2026-09-04
ASTRAZEN,EQ,6999.0,7062.0,6900.0,6944.0,6940.5,6489,452.23,2026-09-04
ATALREAL,EQ,26.09,26.4,26.04,26.22,25.9,13883610,3626.21,2026-09-04
ATAM,EQ,55.99,58.4,50.0,52.99,54.79,42586,22.8,2026-09-04
ATGL,EQ,614.0,619.8,610.55,612.35,614.05,445851,2742.47,2026-09-04
ATHERENERG,EQ,1644.0,1644.5,1560.9,1584.0,1638.9,5585636,88863.02,2026-09-04
ATL,EQ,24.49,25.65,24.32,25.31,24.26,220494,55.19,2026-09-04
ATLANTAA,EQ,41.28,41.28,39.0,39.15,39.86,20793,8.19,2026-09-04
ATLANTAELE,EQ,1905.9,1920.0,1847.9,1881.7,1886.4,102999,1935.12,2026-09-04
ATLASCYCLE,EQ,96.44,96.44,93.5,96.18,95.44,3691,3.52,2026-09-04
ATUL,EQ,6476.0,6515.5,6370.5,6386.0,6469.0,18343,1175.58,2026-09-04
ATULAUTO,EQ,462.0,467.2,458.35,465.15,461.3,88513,409.36,2026-09-04
AUBANK,EQ,1071.9,1074.1,1060.4,1065.0,1072.0,602949,6442.95,2026-09-04
AUGMONT,EQ,922.7,940.1,894.0,901.5,922.7,942895,8646.2,2026-09-04
AURIONPRO,EQ,691.0,697.3,686.0,689.7,686.45,98258,678.51,2026-09-04
AUROPHARMA,EQ,1637.3,1661.5,1622.6,1653.1,1637.3,573938,9471.92,2026-09-04
AURUM,EQ,226.7,228.55,223.7,225.16,224.76,88743,200.76,2026-09-04
AURUS,EQ,4.7,4.95,4.57,4.84,4.62,26293,1.27,2026-09-04
AUSOMENT,EQ,162.0,166.59,155.2,161.79,159.95,18928,30.64,2026-09-04
AUSTENG,EQ,124.7,124.7,121.3,124.7,124.7,951,1.18,2026-09-04
AUTOAXLES,EQ,1710.0,1717.8,1684.1,1688.7,1705.4,7212,122.53,2026-09-04
AUTOBEES,EQ,289.86,289.87,286.9,287.47,288.19,194219,558.71,2026-09-04
AUTOIETF,EQ,29.06,29.06,28.73,28.81,28.91,980798,282.6,2026-09-04
AUTOIND,EQ,94.0,95.9,85.21,86.45,92.75,600314,534.99,2026-09-04
AVADHSUGAR,EQ,827.0,827.0,801.0,809.5,831.1,97497,789.54,2026-09-04
AVALON,EQ,2320.0,2347.7,2175.0,2196.6,2248.6,683759,15433.25,2026-09-04
AVANCE,EQ,0.83,0.83,0.82,0.82,0.82,2992770,24.65,2026-09-04
AVANTEL,EQ,156.6,158.38,154.46,154.96,156.5,546755,853.59,2026-09-04
AVANTIFEED,EQ,797.1,805.8,795.5,798.6,795.85,208229,1667.77,2026-09-04
AVL,EQ,604.0,604.0,590.4,600.05,600.4,226161,1351.34,2026-09-04
AVONMORE,EQ,13.74,13.74,12.93,13.02,13.12,310318,40.73,2026-09-04
AVROIND,EQ,8.78,8.96,8.6,8.72,8.97,390578,34.32,2026-09-04
AVTNPL,EQ,93.66,93.66,90.45,91.02,91.64,309025,283.18,2026-09-04
AWFIS,EQ,258.0,262.95,256.55,260.8,256.5,118804,309.87,2026-09-04
AWHCL,EQ,372.2,374.85,367.05,370.8,371.4,64504,239.44,2026-09-04
AWL,EQ,191.11,191.9,186.2,187.29,190.79,2987354,5620.6,2026-09-04
AXISBANK,EQ,1270.3,1280.7,1262.0,1273.0,1267.0,3810611,48564.55,2026-09-04
AXISCADES,EQ,1735.2,1765.0,1701.7,1711.6,1730.4,168634,2923.21,2026-09-04
AXITA,EQ,8.11,8.14,8.01,8.01,8.01,356179,28.58,2026-09-04
AXTEL,EQ,388.6,396.7,388.6,394.5,394.8,1470,5.78,2026-09-04
AYE,EQ,182.05,188.95,180.84,184.81,180.61,1223851,2277.14,2026-09-04
AYMSYNTEX,EQ,317.25,323.45,305.1,310.7,317.25,124761,392.43,2026-09-04
AZAD,EQ,2770.0,2824.3,2753.4,2777.3,2766.9,224210,6248.99,2026-09-04
AZADIND,EQ,90.32,90.97,89.0,89.59,90.32,36841,33.02,2026-09-04
BAGFILMS,EQ,4.35,4.6,4.29,4.51,4.32,225253,10.11,2026-09-04
BAIDFIN,EQ,10.23,10.23,9.91,10.12,10.1,43775,4.44,2026-09-04
BAJAJ-AUTO,EQ,12005.0,12025.0,11873.0,11919.0,11920.0,154199,18411.13,2026-09-04
BAJAJCON,EQ,512.0,519.8,507.5,517.55,508.95,1279757,6571.73,2026-09-04
BAJAJELEC,EQ,334.0,337.15,330.0,331.15,334.2,73439,244.34,2026-09-04
BAJAJFINSV,EQ,1985.0,1994.2,1970.0,1970.0,1992.1,437793,8663.6,2026-09-04
BAJAJHCARE,EQ,327.8,331.9,319.85,321.45,325.2,458849,1485.91,2026-09-04
BAJAJHFL,EQ,83.0,83.55,82.93,83.08,82.95,1824719,1517.69,2026-09-04
BAJAJHIND,EQ,22.18,22.18,21.5,21.86,22.08,21280859,4629.69,2026-09-04
BAJAJHLDNG,EQ,11102.0,11355.0,11100.0,11162.0,11165.0,37106,4158.23,2026-09-04
BAJAJINDEF,EQ,221.3,224.9,220.53,222.69,220.84,30501,67.64,2026-09-04
BAJAJST,EQ,366.7,366.85,361.7,362.95,361.5,4966,18.1,2026-09-04
BAJEL,EQ,185.69,188.12,182.53,183.82,185.69,94742,175.1,2026-09-04
BAJFINANCE,EQ,1050.6,1063.6,1049.7,1060.5,1049.0,5952048,62856.95,2026-09-04
BALAJEE,EQ,26.65,26.65,26.11,26.16,26.15,17375,4.56,2026-09-04
BALAJITELE,EQ,91.25,95.7,88.36,93.17,91.31,1526021,1410.71,2026-09-04
BALAMINES,EQ,2432.0,2550.0,2432.0,2525.2,2417.8,608894,15335.78,2026-09-04
BALAXI,EQ,26.6,26.6,24.93,25.37,25.8,50780,13.02,2026-09-04
BALKRISHNA,EQ,17.5,17.5,17.0,17.08,17.48,6016,1.04,2026-09-04
BALKRISIND,EQ,2330.0,2346.3,2264.0,2284.6,2327.3,324489,7421.63,2026-09-04
BALMLAWRIE,EQ,177.75,178.44,177.3,177.98,176.93,106907,190.1,2026-09-04
BALPHARMA,EQ,87.7,89.69,87.1,87.73,87.71,8210,7.21,2026-09-04
BALRAMCHIN,EQ,697.0,702.0,682.5,690.6,704.35,2232338,15432.5,2026-09-04
BALUFORGE,EQ,572.5,585.35,563.6,574.1,570.35,1304593,7504.16,2026-09-04
BANARBEADS,EQ,114.01,115.89,113.52,113.9,114.85,1302,1.49,2026-09-04
BANARISUG,EQ,3878.2,3883.0,3774.0,3803.3,3874.7,857,32.76,2026-09-04
BANCOINDIA,EQ,618.4,629.1,616.5,623.5,616.9,77773,484.78,2026-09-04
BANDHANBNK,EQ,165.11,166.74,164.5,164.95,164.23,2928918,4843.63,2026-09-04
BANG,EQ,34.16,34.97,33.3,34.79,34.17,78335,27.06,2026-09-04
BANK10ADD,EQ,16.87,16.98,16.86,16.93,16.96,2303,0.39,2026-09-04
BANK10BETF,EQ,20.69,20.92,20.68,20.9,20.69,538,0.11,2026-09-04
BANKA,EQ,79.0,79.0,77.25,79.0,75.27,5253,4.12,2026-09-04
BANKADD,EQ,58.96,59.14,58.82,58.99,58.95,5499,3.24,2026-09-04
BANKBARODA,EQ,242.37,242.37,239.0,239.0,240.44,7816984,18768.63,2026-09-04
BANKBEES,EQ,599.0,599.0,595.03,596.2,596.02,345232,2059.55,2026-09-04
BANKBETA,EQ,59.58,59.71,59.41,59.57,59.58,65905,39.26,2026-09-04
BANKBETF,EQ,58.42,58.75,58.32,58.56,58.4,5574,3.26,2026-09-04
BANKETF,EQ,588.93,588.93,585.01,586.33,586.0,18870,110.78,2026-09-04
