SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
ACMESOLAR,EQ,446.9,449.75,431.5,442.9,446.65,3082821,13582.5,2026-09-25
ACUTAAS,EQ,3294.9,3311.4,3232.0,3272.5,3283.7,153473,5014.17,2026-09-25
ADANIENSOL,EQ,1341.4,1344.0,1315.0,1338.5,1340.5,1534753,20416.33,2026-09-25
ADANIENT,EQ,2920.0,2939.9,2902.5,2916.5,2900.0,570504,16660.49,2026-09-25
ADANIGREEN,EQ,1279.9,1299.6,1270.2,1296.6,1280.1,972126,12517.39,2026-09-25
ADANIPORTS,EQ,1791.8,1800.6,1775.0,1788.0,1785.3,895306,16011.95,2026-09-25
ADANIPOWER,EQ,200.0,203.6,196.1,202.75,199.48,16171228,32458.15,2026-09-25
ADDIND,EQ,80.9,80.9,75.0,77.2,76.99,181,0.14,2026-09-25
ADFFOODS,EQ,270.0,271.7,264.5,270.6,271.65,51882,139.24,2026-09-25
ADL,EQ,69.81,69.81,69.81,69.81,69.82,142,0.1,2026-09-25
ADOR,EQ,1612.9,1656.9,1598.1,1638.9,1612.9,39147,637.72,2026-09-25
ADROITINFO,EQ,12.73,13.37,12.6,13.18,12.73,181849,23.7,2026-09-25
ADSL,EQ,97.98,115.52,97.0,115.52,96.27,2244060,2465.7,2026-09-25
ADVAIT,EQ,1930.1,1935.9,1875.0,1906.0,1922.4,40474,766.67,2026-09-25
ADVANCE,EQ,118.7,124.0,114.92,123.12,118.67,383107,466.97,2026-09-25
ADVANIHOTR,EQ,47.75,48.36,47.5,47.94,47.75,14028,6.71,2026-09-25
ADVENTHTL,EQ,127.3,129.0,124.63,126.95,127.04,168717,213.45,2026-09-25
ADVENZYMES,EQ,292.75,297.0,290.0,291.15,292.75,185804,545.52,2026-09-25
ADVIKCA,EQ,0.95,1.01,0.95,0.98,0.99,213384,2.09,2026-09-25
AEGISLOG,EQ,1375.6,1404.9,1355.0,1365.4,1369.7,290729,4007.47,2026-09-25
AEGISVOPAK,EQ,291.15,294.4,286.3,287.5,289.1,673754,1951.64,2026-09-25
AEPL,EQ,16.13,16.23,15.82,15.9,16.13,38932,6.19,2026-09-25
AEQUS,EQ,244.2,250.43,244.2,246.05,242.79,2044376,5056.73,2026-09-25
AEROENTER,EQ,126.25,126.51,124.03,125.64,126.86,241671,302.05,2026-09-25
AEROFLEX,EQ,530.95,537.45,518.0,525.7,527.2,515468,2713.01,2026-09-25
AERONEU,EQ,93.0,94.0,78.0,80.22,80.64,288275,251.16,2026-09-25
AEROPLANE,EQ,207.55,211.9,200.71,209.47,201.98,709126,1472.92,2026-09-25
AETHER,EQ,1653.0,1798.0,1640.4,1767.0,1646.2,1686153,29426.49,2026-09-25
AFCONS,EQ,255.6,255.6,249.75,252.5,253.75,434570,1095.49,2026-09-25
AFFLE,EQ,1584.2,1591.8,1547.3,1578.0,1588.1,113281,1776.36,2026-09-25
AFFORDABLE,EQ,183.0,183.0,170.0,178.25,177.35,27345,48.17,2026-09-25
AFIL,EQ,8.28,8.39,7.65,8.04,8.04,1657599,131.55,2026-09-25
AFSL,EQ,201.61,204.9,201.0,201.0,203.47,4255,8.56,2026-09-25
AGARIND,EQ,407.45,407.45,391.25,397.9,400.05,35549,140.93,2026-09-25
AGARWALEYE,EQ,503.0,503.05,492.85,500.0,502.1,242336,1210.59,2026-09-25
AGI,EQ,822.0,824.3,796.2,803.35,821.35,182324,1468.45,2026-09-25
AGIIL,EQ,273.0,275.0,262.45,264.55,271.45,3237412,8705.1,2026-09-25
AGL,EQ,13.76,13.82,13.42,13.73,13.68,1229115,167.79,2026-09-25
AGRITECH,EQ,97.25,99.0,95.65,96.03,95.76,2349,2.27,2026-09-25
AGROPHOS,EQ,24.27,24.3,23.3,24.2,24.27,8329,1.99,2026-09-25
AHCL,EQ,28.78,31.51,27.71,31.51,28.65,80210539,24297.34,2026-09-25
AHLADA,EQ,38.95,40.5,37.51,39.16,38.76,16684,6.57,2026-09-25
AHLEAST,EQ,140.0,140.0,135.0,137.42,136.41,3103,4.26,2026-09-25
AHLUCONT,EQ,585.55,588.45,574.15,585.55,582.75,29866,173.39,2026-09-25
AIAENG,EQ,3954.0,3984.6,3884.0,3919.4,3953.4,19038,746.02,2026-09-25
AIIL,EQ,551.6,572.0,548.95,559.6,551.6,338399,1902.96,2026-09-25
AIRAN,EQ,16.7,17.2,16.51,17.03,16.58,101852,17.09,2026-09-25
AIROLAM,EQ,91.0,94.9,90.0,92.29,88.34,5894,5.46,2026-09-25
AJANTPHARM,EQ,3547.0,3554.9,3525.0,3547.8,3539.5,46112,1633.4,2026-09-25
AJAXENGG,EQ,592.0,619.9,582.55,607.75,575.2,695472,4221.02,2026-09-25
AJMERA,EQ,119.6,122.68,119.32,120.82,120.51,164978,199.69,2026-09-25
AJOONI,EQ,3.22,3.23,3.13,3.19,3.18,140058,4.45,2026-09-25
AKASH,EQ,24.51,25.26,24.51,25.04,24.51,5168,1.28,2026-09-25
AKCAPIT,EQ,1745.7,1755.0,1745.7,1754.0,1729.2,204,3.57,2026-09-25
AKG,EQ,9.76,10.25,9.51,9.59,9.76,13445,1.31,2026-09-25
AKSHAR,EQ,0.41,0.42,0.4,0.41,0.41,818309,3.37,2026-09-25
AKUMS,EQ,817.0,828.65,811.0,819.55,817.6,152812,1254.55,2026-09-25
ALANKIT,EQ,7.92,8.1,7.71,7.85,7.91,129468,10.26,2026-09-25
ALBERTDAVD,EQ,872.0,886.0,863.0,873.8,871.1,4383,38.45,2026-09-25
ALEMBICLTD,EQ,107.18,109.35,105.0,106.53,107.18,743150,793.54,2026-09-25
ALFREDHE,EQ,2750.5,2750.5,2750.5,2750.5,2786.8,29,0.8,2026-09-25
ALGOQUANT,EQ,73.69,75.0,71.5,72.28,73.37,1131847,822.67,2026-09-25
ALICON,EQ,737.8,738.1,710.0,730.05,737.8,24544,178.99,2026-09-25
ALIVUS,EQ,1370.0,1377.5,1352.5,1365.6,1370.0,37558,512.29,2026-09-25
ALKEM,EQ,5322.5,5325.0,5237.0,5274.0,5326.0,28742,1514.52,2026-09-25
ALKYLAMINE,EQ,1862.6,1877.8,1834.0,1847.7,1862.5,15775,292.13,2026-09-25
ALLCARGO,EQ,11.05,11.08,10.6,10.67,10.95,8547656,917.3,2026-09-25
ALLDIGI,EQ,775.5,782.95,771.0,776.95,771.65,2008,15.6,2026-09-25
ALLTIME,EQ,202.0,203.9,196.5,201.01,201.03,51825,103.58,2026-09-25
ALMONDZ,EQ,20.04,21.65,19.95,21.38,19.86,1151830,241.25,2026-09-25
ALOKINDS,EQ,7.54,7.75,7.35,7.5,7.48,20004287,1514.52,2026-09-25
ALPA,EQ,59.11,60.98,58.3,59.1,59.07,125298,74.3,2026-09-25
ALPHA,EQ,52.79,53.19,52.41,52.76,52.82,900108,473.59,2026-09-25
ALPHAETF,EQ,25.51,26.18,25.51,25.96,26.03,1190528,308.95,2026-09-25
ALPINETEX,EQ,51.79,51.91,48.45,49.06,50.65,466758,230.4,2026-09-25
ALPL30IETF,EQ,26.81,27.45,26.78,26.85,26.8,451327,121.1,2026-09-25
ALUFLUOR,EQ,562.5,574.0,541.3,565.4,565.8,6912,38.42,2026-09-25
AMAGI,EQ,564.0,579.0,560.65,575.65,562.15,193432,1107.98,2026-09-25
AMAL,EQ,688.85,695.9,658.05,674.4,687.65,13368,90.45,2026-09-25
AMARJOTHI,EQ,147.0,150.0,147.0,149.82,147.0,656,0.97,2026-09-25
AMBER,EQ,6916.0,7010.0,6876.0,6960.0,6911.0,99885,6938.73,2026-09-25
AMBICAAGAR,EQ,25.5,25.8,24.63,25.22,25.39,63838,16.04,2026-09-25
AMBIKCO,EQ,1553.0,1565.5,1540.2,1546.1,1556.5,2720,42.15,2026-09-25
AMBUJACEM,EQ,382.2,387.2,381.7,383.8,384.1,1180134,4538.17,2026-09-25
AMJLAND,EQ,37.32,37.98,36.7,37.7,37.32,2920,1.09,2026-09-25
AMNPLST,EQ,164.09,166.0,163.0,163.15,164.09,1067,1.75,2026-09-25
AMRUTANJAN,EQ,510.2,514.9,500.6,506.35,510.2,16785,84.89,2026-09-25
ANANDRATHI,EQ,2169.6,2178.9,2007.0,2126.8,2167.4,436268,9372.1,2026-09-25
ANANTRAJ,EQ,622.55,628.4,613.2,617.4,624.1,1198697,7423.85,2026-09-25
ANDHRAPAP,EQ,73.62,75.1,71.56,74.05,73.62,441096,324.78,2026-09-25
ANDHRSUGAR,EQ,93.89,96.94,92.8,95.41,92.98,564260,536.96,2026-09-25
ANDREWYU,EQ,27.0,27.49,26.61,27.0,26.85,67783,18.34,2026-09-25
ANGELONE,EQ,290.7,292.2,286.5,288.0,290.7,2892227,8351.19,2026-09-25
ANIKINDS,EQ,43.75,44.98,42.65,43.28,43.0,3918,1.69,2026-09-25
ANNAPURNA,EQ,131.8,133.0,130.21,131.97,131.17,9829,12.91,2026-09-25
ANNU,EQ,50.0,51.01,48.55,49.33,49.8,691194,342.74,2026-09-25
ANSALBU,EQ,94.9,98.99,92.0,94.69,94.9,4437,4.13,2026-09-25
ANTELOPUS,EQ,1135.0,1290.9,1094.4,1261.7,1130.95,7877531,97438.28,2026-09-25
ANTGRAPHIC,EQ,0.71,0.72,0.7,0.71,0.71,270504,1.91,2026-09-25
ANTHEM,EQ,888.0,890.85,869.4,873.6,885.6,373411,3274.69,2026-09-25
ANUHPHR,EQ,90.0,92.0,89.8,90.42,90.78,79711,72.23,2026-09-25
ANUP,EQ,1677.8,1700.0,1645.1,1677.1,1670.1,15001,251.61,2026-09-25
ANURAS,EQ,1177.0,1204.0,1171.4,1192.4,1177.2,167982,1988.98,2026-09-25
AONEGOLD,EQ,14.14,14.14,13.95,14.02,13.95,172512,24.18,2026-09-25
AONELIQUID,EQ,1078.57,1078.59,1078.57,1078.58,1078.16,32270,348.06,2026-09-25
AONENIFTY,EQ,9.82,9.82,9.52,9.6,9.59,108791,10.4,2026-09-25
AONESILVER,EQ,8.72,8.92,8.63,8.76,8.64,256791,22.38,2026-09-25
AONETMMQ50,EQ,10.47,10.47,10.07,10.2,10.11,23930,2.42,2026-09-25
AONETOTAL,EQ,11.62,11.7,11.51,11.59,11.57,76051,8.78,2026-09-25
APARINDS,EQ,18000.0,18305.0,17702.0,17776.0,17804.0,85829,15411.64,2026-09-25
APCL,EQ,94.25,97.25,94.25,95.52,95.27,3558,3.41,2026-09-25
APCOTEXIND,EQ,607.9,609.45,585.0,599.4,602.85,86241,513.66,2026-09-25
APEX,EQ,353.0,353.65,337.85,347.6,348.9,126426,436.85,2026-09-25
APLAPOLLO,EQ,2179.1,2219.0,2176.5,2214.7,2184.8,339098,7457.87,2026-09-25
APLLTD,EQ,855.0,869.8,840.55,863.75,850.0,309225,2643.79,2026-09-25
APOLLO,EQ,401.3,401.3,393.2,395.6,399.05,3929756,15577.28,2026-09-25
APOLLOHOSP,EQ,8891.0,8934.5,8821.5,8889.0,8888.5,438457,38944.23,2026-09-25
APOLLOPIPE,EQ,507.5,526.05,505.55,511.45,510.5,177165,912.58,2026-09-25
APOLLOTYRE,EQ,399.5,400.95,395.5,400.1,397.95,316665,1260.19,2026-09-25
APOLSINHOT,EQ,1202.0,1239.0,1195.1,1202.4,1217.1,1289,15.58,2026-09-25
APOORVA,EQ,34.3,34.3,32.7,33.45,33.7,364,0.12,2026-09-25
APTECHT,EQ,92.25,92.45,90.4,91.22,92.1,49412,45.02,2026-09-25
APTUS,EQ,240.9,245.0,240.09,244.6,240.92,1278151,3101.34,2026-09-25
AQYLON,EQ,19.5,19.65,18.33,18.56,18.99,1354842,257.57,2026-09-25
ARCHIDPLY,EQ,106.47,107.51,103.16,106.26,106.47,5592,5.92,2026-09-25
ARCHIES,EQ,12.97,12.97,12.25,12.3,12.66,31221,3.88,2026-09-25
ARCIL,EQ,149.56,152.7,142.1,144.49,148.62,2617166,3832.87,2026-09-25
ARCL,EQ,259.9,259.9,245.5,245.53,256.85,1308,3.27,2026-09-25
ARDEE,EQ,49.97,51.98,48.72,51.66,49.62,4119752,2086.48,2026-09-25
ARE&M,EQ,795.4,798.8,789.05,791.95,795.4,336412,2668.29,2026-09-25
ARENTERP,EQ,34.7,34.7,33.21,34.7,34.77,837,0.28,2026-09-25
ARFIN,EQ,89.9,91.0,88.1,90.31,89.42,1124364,1004.05,2026-09-25
ARIHANT,EQ,895.0,895.0,882.5,895.0,890.4,592,5.26,2026-09-25
ARIHANTCAP,EQ,92.64,96.18,91.4,93.34,91.95,452181,423.54,2026-09-25
ARIHANTSUP,EQ,244.75,249.7,240.0,242.7,243.1,19545,47.39,2026-09-25
ARIS,EQ,141.92,143.3,139.5,140.29,141.92,513723,725.42,2026-09-25
ARKADE,EQ,124.99,126.54,124.1,125.48,124.73,102310,128.42,2026-09-25
ARMANFIN,EQ,1890.0,1918.9,1867.8,1885.6,1897.5,16327,308.53,2026-09-25
AROGRANITE,EQ,24.0,24.4,23.26,24.14,23.97,2286,0.55,2026-09-25
ARROWGREEN,EQ,900.0,918.8,875.0,905.8,895.95,43393,386.75,2026-09-25
ARSSBL,EQ,500.0,500.6,489.7,496.9,497.45,115512,571.86,2026-09-25
ARTEMISMED,EQ,346.0,378.8,346.0,357.7,332.7,18980196,69257.31,2026-09-25
ARVEE,EQ,225.5,226.0,210.2,213.19,224.25,9353,20.23,2026-09-25
ARVIND,EQ,566.0,566.9,546.65,549.05,565.7,338603,1871.42,2026-09-25
ARVINDFASN,EQ,415.9,421.5,414.0,417.2,414.25,253117,1055.21,2026-09-25
ARVSMART,EQ,628.8,632.95,609.1,614.05,622.75,96516,597.51,2026-09-25
ARYAMAN,EQ,633.0,633.0,610.0,610.0,615.0,20,0.13,2026-09-25
ASAHIINDIA,EQ,969.95,975.5,952.4,959.95,965.4,75822,730.25,2026-09-25
ASAL,EQ,441.95,445.0,430.2,438.5,441.7,17737,77.56,2026-09-25
ASALCBR,EQ,652.0,655.35,637.15,644.95,651.0,81437,525.15,2026-09-25
ASHAPURMIN,EQ,513.0,514.85,505.05,506.5,510.75,168617,857.89,2026-09-25
ASHIANA,EQ,388.5,395.0,383.3,389.7,388.5,19421,75.24,2026-09-25
ASHIMASYN,EQ,15.84,16.25,15.84,15.96,15.8,21790,3.48,2026-09-25
ASHOKA,EQ,113.05,113.4,111.4,113.12,113.05,295342,331.9,2026-09-25
ASHOKAMET,EQ,15.98,15.99,15.32,15.67,15.68,35144,5.51,2026-09-25
ASHOKLEY,EQ,157.52,159.52,156.1,159.08,157.3,10274172,16265.96,2026-09-25
ASIANENE,EQ,472.9,492.85,471.35,487.75,474.65,226490,1094.17,2026-09-25
ASIANHOTNR,EQ,386.05,400.0,385.5,394.35,389.5,5905,23.18,2026-09-25
ASIANPAINT,EQ,2401.9,2451.0,2397.0,2444.0,2392.7,426982,10371.68,2026-09-25
ASIANTILES,EQ,50.3,50.94,50.01,50.69,50.35,788714,397.94,2026-09-25
ASIANTNE,EQ,9.7,9.7,9.12,9.26,9.19,979,0.09,2026-09-25
ASKAUTOLTD,EQ,642.75,656.85,639.0,645.15,642.75,133775,865.22,2026-09-25
ASMS,EQ,6.49,6.54,6.27,6.38,6.41,248422,15.87,2026-09-25
ASPINWALL,EQ,259.7,259.9,252.2,253.75,258.95,1747,4.43,2026-09-25
ASTAR,EQ,681.0,702.0,653.1,698.7,679.25,555,3.79,2026-09-25
ASTEC,EQ,731.0,768.0,717.55,739.0,728.8,114860,858.15,2026-09-25
ASTERDM,EQ,768.65,769.95,753.3,759.4,768.65,1251211,9514.31,2026-09-25
ASTRAL,EQ,1389.8,1399.0,1385.6,1399.0,1392.0,358868,4998.57,2026-09-25
ASTRAMICRO,EQ,1599.2,1647.0,1587.4,1622.4,1596.2,267279,4338.21,2026-09-25
ASTRAZEN,EQ,6600.0,6705.0,6444.0,6505.0,6591.0,6164,403.06,2026-09-25
ATALREAL,EQ,15.01,15.01,13.14,13.52,14.6,7859696,1064.05,2026-09-25
ATAM,EQ,57.55,58.92,56.66,57.07,58.08,5460,3.13,2026-09-25
ATGL,EQ,615.0,615.0,605.1,611.65,612.4,547772,3343.69,2026-09-25
ATHERENERG,EQ,1489.9,1511.8,1484.0,1497.0,1499.0,1896434,28378.24,2026-09-25
ATL,EQ,25.78,25.9,25.01,25.6,25.18,186397,47.33,2026-09-25
ATLANTAA,EQ,35.6,36.4,35.12,35.73,35.65,13114,4.69,2026-09-25
ATLANTAELE,EQ,1617.4,1632.2,1557.7,1625.9,1587.2,155340,2472.81,2026-09-25
ATLASCYCLE,EQ,96.0,99.95,92.75,94.32,97.89,25212,23.99,2026-09-25
ATUL,EQ,6164.0,6164.0,6050.0,6070.5,6135.5,15678,954.46,2026-09-25
ATULAUTO,EQ,449.8,451.75,442.3,448.25,447.55,35098,156.59,2026-09-25
AUBANK,EQ,1001.0,1021.2,997.0,1018.0,1000.1,2524193,25553.4,2026-09-25
AUGMONT,EQ,865.0,892.4,860.0,877.9,864.1,352381,3093.44,2026-09-25
AURIONPRO,EQ,676.6,683.45,666.2,669.7,682.55,102892,690.07,2026-09-25
AUROPHARMA,EQ,1716.0,1727.9,1699.5,1712.0,1716.0,624705,10682.26,2026-09-25
AURUM,EQ,220.88,224.04,218.96,222.45,220.22,103745,229.77,2026-09-25
AURUS,EQ,4.63,4.8,4.59,4.65,4.63,8547,0.4,2026-09-25
AUSOMENT,EQ,145.66,145.66,142.11,143.12,145.66,2777,3.97,2026-09-25
AUSTENG,EQ,168.0,170.0,157.6,161.78,169.04,10152,16.59,2026-09-25
AUTOAXLES,EQ,1695.6,1782.6,1668.0,1709.8,1683.6,26667,458.33,2026-09-25
AUTOBEES,EQ,277.3,279.34,276.83,278.51,277.2,180697,501.92,2026-09-25
AUTOIETF,EQ,27.72,28.1,27.7,27.93,27.7,429047,119.35,2026-09-25
AUTOIND,EQ,84.5,85.79,80.41,81.73,84.32,227265,188.02,2026-09-25
AVADHSUGAR,EQ,724.1,796.5,720.65,796.5,724.1,465223,3628.15,2026-09-25
AVALON,EQ,2350.0,2458.0,2314.7,2328.5,2316.1,534906,12756.69,2026-09-25
AVANCE,EQ,0.82,0.82,0.8,0.81,0.8,1729168,14.05,2026-09-25
AVANTEL,EQ,155.75,157.9,151.81,155.94,155.34,1850814,2876.15,2026-09-25
AVANTIFEED,EQ,755.7,774.0,748.0,753.15,749.75,277971,2106.33,2026-09-25
AVL,EQ,633.15,633.15,613.0,619.5,628.05,109489,677.58,2026-09-25
AVONMORE,EQ,13.04,13.5,12.94,13.34,13.1,266100,35.01,2026-09-25
AVROIND,EQ,7.15,7.15,6.83,6.89,7.08,133618,9.3,2026-09-25
AVTNPL,EQ,92.93,94.21,91.6,92.58,92.93,196705,182.56,2026-09-25
AWFIS,EQ,260.35,267.4,253.0,257.2,262.4,667000,1721.13,2026-09-25
AWHCL,EQ,377.7,381.8,373.85,378.35,381.05,59816,225.55,2026-09-25
AWL,EQ,184.39,185.1,181.61,184.34,184.69,1439611,2644.22,2026-09-25
AXISBANK,EQ,1191.5,1225.0,1191.5,1222.4,1186.5,6923162,83925.17,2026-09-25
AXISCADES,EQ,1928.0,1966.1,1885.1,1892.1,1923.1,130914,2519.28,2026-09-25
AXITA,EQ,8.05,8.08,7.88,7.95,8.0,815658,65.15,2026-09-25
AXTEL,EQ,447.0,450.0,432.1,446.1,442.3,2653,11.71,2026-09-25
AYE,EQ,172.48,173.03,165.1,167.25,171.99,1078430,1809.04,2026-09-25
AYMSYNTEX,EQ,284.05,302.0,284.05,293.95,285.4,65234,192.23,2026-09-25
AZAD,EQ,2680.0,2776.8,2678.3,2728.0,2678.3,438788,11989.84,2026-09-25
AZADIND,EQ,85.0,88.87,83.83,87.03,83.77,70203,61.01,2026-09-25
BAGFILMS,EQ,4.34,4.34,4.25,4.28,4.29,28683,1.23,2026-09-25
BAIDFIN,EQ,10.35,12.0,10.16,10.69,10.45,103934,11.4,2026-09-25
BAJAJ-AUTO,EQ,11245.0,11332.0,11212.0,11281.0,11208.0,121620,13707.65,2026-09-25
BAJAJCON,EQ,502.45,506.8,492.7,499.5,501.7,305752,1523.33,2026-09-25
BAJAJELEC,EQ,321.0,323.15,318.0,318.95,321.45,107647,344.16,2026-09-25
BAJAJFINSV,EQ,1774.0,1778.1,1755.0,1771.0,1762.3,1419352,25075.89,2026-09-25
BAJAJHCARE,EQ,350.9,353.15,341.55,344.15,350.15,89487,308.44,2026-09-25
BAJAJHFL,EQ,83.03,83.6,81.96,83.14,82.96,3121239,2582.95,2026-09-25
BAJAJHIND,EQ,20.05,21.09,19.81,20.78,19.9,31108504,6420.46,2026-09-25
BAJAJHLDNG,EQ,10925.0,11027.0,10738.0,10940.0,10917.0,41708,4526.76,2026-09-25
BAJAJINDEF,EQ,218.46,219.99,216.97,218.09,218.37,10132,22.09,2026-09-25
BAJAJST,EQ,355.25,355.25,343.05,347.25,347.0,6987,24.18,2026-09-25
BAJEL,EQ,173.37,174.38,170.25,173.14,172.11,76580,131.94,2026-09-25
BAJFINANCE,EQ,982.0,997.2,980.2,996.9,982.0,5467794,54134.58,2026-09-25
BALAJEE,EQ,25.0,25.88,25.0,25.57,25.38,21064,5.38,2026-09-25
BALAJITELE,EQ,94.69,95.37,93.42,93.85,93.82,81715,77.19,2026-09-25
BALAMINES,EQ,2237.0,2257.7,2165.2,2189.6,2226.0,164986,3641.51,2026-09-25
BALAXI,EQ,22.43,23.28,22.43,22.82,22.73,11304,2.56,2026-09-25
BALKRISHNA,EQ,15.91,16.75,15.9,16.0,15.9,3471,0.56,2026-09-25
BALKRISIND,EQ,2166.5,2192.2,2150.0,2185.3,2167.8,114990,2501.19,2026-09-25
BALMLAWRIE,EQ,164.75,165.24,162.26,164.16,164.25,89064,145.66,2026-09-25
BALPHARMA,EQ,105.5,112.35,105.5,107.71,105.02,62694,68.27,2026-09-25
BALRAMCHIN,EQ,663.0,697.0,657.85,685.8,659.4,4511284,30776.9,2026-09-25
BALUFORGE,EQ,495.6,518.5,494.0,506.8,498.1,621775,3162.73,2026-09-25
BANARBEADS,EQ,115.1,128.45,115.1,123.86,115.86,36764,45.04,2026-09-25
BANARISUG,EQ,3333.5,3449.8,3333.5,3401.9,3306.5,3531,120.5,2026-09-25
BANCOINDIA,EQ,601.75,608.45,594.6,599.85,602.35,44855,269.03,2026-09-25
BANDHANBNK,EQ,182.91,188.23,182.91,187.7,182.9,10120013,18748.5,2026-09-25
BANG,EQ,32.23,32.7,31.67,32.36,31.61,12110,3.89,2026-09-25
BANK10ADD,EQ,16.42,16.55,16.36,16.44,16.53,141956,23.34,2026-09-25
BANK10BETF,EQ,20.14,20.28,20.14,20.25,20.17,5108,1.03,2026-09-25
BANKA,EQ,76.5,76.5,72.7,73.42,76.5,9948,7.32,2026-09-25
BANKADD,EQ,56.91,57.07,56.78,57.02,56.9,72486,41.32,2026-09-25
BANKBARODA,EQ,234.55,236.03,234.12,235.26,234.3,2493756,5863.08,2026-09-25
BANKBEES,EQ,578.76,579.51,574.75,576.33,575.88,392719,2263.93,2026-09-25
BANKBETA,EQ,57.64,58.0,57.36,57.6,57.5,69129,39.81,2026-09-25
BANKBETF,EQ,56.64,56.75,56.34,56.61,56.52,52348,29.63,2026-09-25
BANKETF,EQ,565.5,568.0,565.27,567.11,566.53,20157,114.22,2026-09-25
